reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD014384-bib-0011,"Eramo A, De Hert M, Landsberg W, Tsai LF, Baker RA. ",The efficacy and safety of aripiprazole once-monthly in obese and non-obese patients with schizophrenia; a post-hoc analysis, International Journal of Neuropsychopharmacology ,2014,17,    ,['citation-journal']," Eramo A, De Hert M, Landsberg W, Tsai LF, Baker RA. The efficacy and safety of aripiprazole once-monthly in obese and non-obese patients with schizophrenia; a post-hoc analysis.  International Journal of Neuropsychopharmacology 2014;17:69. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+efficacy+and+safety+of+aripiprazole+once-monthly+in+obese+and+non-obese+patients+with+schizophrenia;+a+post-hoc+analysis+&author=A+Eramo&author=M+DeHert&author=W+Landsberg&author=LF+Tsai&author=RA+Baker&publication_year=2014&hl=en']",,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0012,"Eramo A, Fleischhacker WW, Sanchez R, Tsai LF, Peters-Strickland TS, Baker RA, et al. ","All-cause discontinuation and safety of aripiprazole once-monthly for the treatment of schizophrenia: a pooled analysis of two double-blind, randomized, controlled trials", European Psychiatry ,2014,29,    ,['citation-journal']," Eramo A, Fleischhacker WW, Sanchez R, Tsai LF, Peters-Strickland TS, Baker RA, et al. All-cause discontinuation and safety of aripiprazole once-monthly for the treatment of schizophrenia: a pooled analysis of two double-blind, randomized, controlled trials.  European Psychiatry 2014;29:S174. CENTRAL [DOI: 10.1016/S0924-9338(14)78135-0]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=All-cause+discontinuation+and+safety+of+aripiprazole+once-monthly+for+the+treatment+of+schizophrenia:+a+pooled+analysis+of+two+double-blind,+randomized,+controlled+trials+&author=A+Eramo&author=WW+Fleischhacker&author=R+Sanchez&author=LF+Tsai&author=TS+Peters-Strickland&author=RA+Baker&publication_year=2014&hl=en']",,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0013,"Fleischhacker WW, Baker RA, Eramo A, Sanchez R, Tsai LF, Peters-Strickland T, et al. ","Effects of aripiprazole once-monthly on domains of personal and social performance: results from 2 multicenter, randomized, double-blind studies", Schizophrenia Research ,2014,159,    ,['citation-journal']," Fleischhacker WW, Baker RA, Eramo A, Sanchez R, Tsai LF, Peters-Strickland T, et al. Effects of aripiprazole once-monthly on domains of personal and social performance: results from 2 multicenter, randomized, double-blind studies.  Schizophrenia Research 2014;159(2-3):415-20. CENTRAL [DOI: 10.1016/j.schres.2014.09.019]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.schres.2014.09.019', 'https://www.ncbi.nlm.nih.gov/pubmed/25281992', 'https://scholar.google.com/scholar_lookup?title=Effects+of+aripiprazole+once-monthly+on+domains+of+personal+and+social+performance:+results+from+2+multicenter,+randomized,+double-blind+studies+&author=WW+Fleischhacker&author=RA+Baker&author=A+Eramo&author=R+Sanchez&author=LF+Tsai&author=T+Peters-Strickland&publication_year=2014&hl=en']",25281992,https://doi.org/10.1016/j.schres.2014.09.019, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,25281992,25281992,25,https://doi.org/10.1016/j.schres.2014.09.019,,25281992
CD014384-bib-0014,"Fleischhacker WW, Sanchez R, Jin N, Peters-Strickland T, Johnson BR, Eramo A, et al. ","P.3.d.028 Personal and social performance in schizophrenia: double-blind, non-inferiority study of once-monthly vs oral aripiprazole", European Neuropsychopharmacology ,2013,23,    ,['citation-journal']," Fleischhacker WW, Sanchez R, Jin N, Peters-Strickland T, Johnson BR, Eramo A, et al. P.3.d.028 Personal and social performance in schizophrenia: double-blind, non-inferiority study of once-monthly vs oral aripiprazole.  European Neuropsychopharmacology 2013;23:S474-5. CENTRAL [DOI: 10.1016/S0924-977X(13)70751-X]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0924-977X(13)70751-X', 'https://scholar.google.com/scholar_lookup?title=P.3.d.028+Personal+and+social+performance+in+schizophrenia:+double-blind,+non-inferiority+study+of+once-monthly+vs+oral+aripiprazole+&author=WW+Fleischhacker&author=R+Sanchez&author=N+Jin&author=T+Peters-Strickland&author=BR+Johnson&author=A+Eramo&publication_year=2013&hl=en']",,https://doi.org/10.1016/S0924-977X(13)70751-X, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,2,,,
CD014384-bib-0015,"Fleischhacker WW, Sanchez R, Lan-Feng T, Peters-Strickland T, Baker RA, Eramo A, et al. ","Safety and effectiveness of aripiprazole once-monthly for the treatment of schizophrenia: a pooled analysis of two double-blind, randomized, controlled trials (246 and 247)", Neuropsychopharmacology ,2013,38,    ,['citation-journal']," Fleischhacker WW, Sanchez R, Lan-Feng T, Peters-Strickland T, Baker RA, Eramo A, et al. Safety and effectiveness of aripiprazole once-monthly for the treatment of schizophrenia: a pooled analysis of two double-blind, randomized, controlled trials (246 and 247).  Neuropsychopharmacology 2013;38(Poster Session II-Tuesday):S394-5. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Safety+and+effectiveness+of+aripiprazole+once-monthly+for+the+treatment+of+schizophrenia:+a+pooled+analysis+of+two+double-blind,+randomized,+controlled+trials+(246+and+247)+&author=WW+Fleischhacker&author=R+Sanchez&author=T+Lan-Feng&author=T+Peters-Strickland&author=RA+Baker&author=A+Eramo&publication_year=2013&hl=en']",,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0016,"Fleischhacker WW, Sanchez R, Perry PP, Jin N, Peters-Strickland T, Johnson BR, et al. ","Aripiprazole once-monthly for the treatment of schizophrenia: a double-blind, randomized, non-inferiority study vs. oral aripiprazole", Neuropsychopharmacology ,2012,38,    ,['citation-journal']," Fleischhacker WW, Sanchez R, Perry PP, Jin N, Peters-Strickland T, Johnson BR, et al. Aripiprazole once-monthly for the treatment of schizophrenia: a double-blind, randomized, non-inferiority study vs. oral aripiprazole.  Neuropsychopharmacology 2012;38:S339. CENTRAL [DOI: 10.1038/npp.2012.221]    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Aripiprazole+once-monthly+for+the+treatment+of+schizophrenia:+a+double-blind,+randomized,+non-inferiority+study+vs.+oral+aripiprazole+&author=WW+Fleischhacker&author=R+Sanchez&author=PP+Perry&author=N+Jin&author=T+Peters-Strickland&author=BR+Johnson&publication_year=2012&hl=en']",,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0017,"Fleischhacker WW, Sanchez R, Perry PP, Jin N, Peters-Strickland T, Johnson BR, et al. ","Aripiprazole once-monthly for treatment of schizophrenia: double-blind, randomised, non-inferiority study", British Journal of Psychiatry ,2014,205,    ,['citation-journal']," Fleischhacker WW, Sanchez R, Perry PP, Jin N, Peters-Strickland T, Johnson BR, et al. Aripiprazole once-monthly for treatment of schizophrenia: double-blind, randomised, non-inferiority study.  British Journal of Psychiatry 2014;205(2):135-44. CENTRAL [DOI: 10.1192/bjp.bp.113.134213]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1192/bjp.bp.113.134213', 'https://scholar.google.com/scholar_lookup?title=Aripiprazole+once-monthly+for+treatment+of+schizophrenia:+double-blind,+randomised,+non-inferiority+study+&author=WW+Fleischhacker&author=R+Sanchez&author=PP+Perry&author=N+Jin&author=T+Peters-Strickland&author=BR+Johnson&publication_year=2014&hl=en']",,https://doi.org/10.1192/bjp.bp.113.134213, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,24925984,155,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C0552CEDAD997CBE22B2DF2B95D42717/S0007125000277271a.pdf/div-class-title-aripiprazole-once-monthly-for-treatment-of-schizophrenia-double-blind-randomised-non-inferiority-study-div.pdf,,24925984
CD014384-bib-0018,Holtzhausen A. ,"A 38 ­week, multicenter, randomized, double­blind, active­ controlled study to evaluate the efficacy, safety, and tolerability of an intramuscular depot formulation of aripiprazole (OPC­ 14597) as maintenance treatment in patients with schizophrenia “ASPIRE EU” (Aripiprazole Intramuscular Depot Program in Schizophrenia)",,2008,,    ,['citation-other']," Holtzhausen A. A 38 ­week, multicenter, randomized, double­blind, active­ controlled study to evaluate the efficacy, safety, and tolerability of an intramuscular depot formulation of aripiprazole (OPC­ 14597) as maintenance treatment in patients with schizophrenia “ASPIRE EU” (Aripiprazole Intramuscular Depot Program in Schizophrenia). South African National Clinical Trial Register2008. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+38+\xadweek,+multicenter,+randomized,+double\xadblind,+active\xad+controlled+study+to+evaluate+the+efficacy,+safety,+and+tolerability+of+an+intramuscular+depot+formulation+of+aripiprazole+(OPC\xad+14597)+as+maintenance+treatment+in+patients+with+schizophrenia+“ASPIRE+EU”+(Aripiprazole+Intramuscular+Depot+Program+in+Schizophrenia)+&author=A+Holtzhausen&publication_year=2008&hl=en']",,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0019,"Kane JM, Sanchez R, Baker RA, Eramo A, Peters-Strickland T, Perry PP, et al. ","Patient-centered outcomes with aripiprazole once-monthly for maintenance treatment in patients with schizophrenia: results from two multicenter, randomized, double-blind studies", Clinical Schizophrenia & Related Psychoses ,2015,9,    ,['citation-journal']," Kane JM, Sanchez R, Baker RA, Eramo A, Peters-Strickland T, Perry PP, et al. Patient-centered outcomes with aripiprazole once-monthly for maintenance treatment in patients with schizophrenia: results from two multicenter, randomized, double-blind studies.  Clinical Schizophrenia & Related Psychoses 2015;9(2):79-87. CENTRAL [DOI: 10.3371/CSRP.KASA.022015]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3371/CSRP.KASA.022015', 'https://www.ncbi.nlm.nih.gov/pubmed/25711509', 'https://scholar.google.com/scholar_lookup?title=Patient-centered+outcomes+with+aripiprazole+once-monthly+for+maintenance+treatment+in+patients+with+schizophrenia:+results+from+two+multicenter,+randomized,+double-blind+studies+&author=JM+Kane&author=R+Sanchez&author=RA+Baker&author=A+Eramo&author=T+Peters-Strickland&author=PP+Perry&publication_year=2015&hl=en']",25711509,https://doi.org/10.3371/CSRP.KASA.022015, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,25711509,25711509,14,,,25711509
CD014384-bib-0020,NCT00706654. ,Intramuscular depot formulation of aripiprazole as maintenance treatment in patients with schizophrenia (ASPIRE),,,,   ,['citation-other'], NCT00706654. Intramuscular depot formulation of aripiprazole as maintenance treatment in patients with schizophrenia (ASPIRE). clinicaltrials.gov/ct2/show/NCT00706654 (first received 27 June 2008). CENTRAL    ,[''],,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0021,"Nylander AG, Eramo A, Baker R, Tsai LF, Peters-Strickland T, Sanchez R. ","The effect of previous dose of oral aripiprazole (10 or 30 mg/day) on the efficacy and tolerability of aripiprazoleonce-monthly: post-hoc analysis of two double-blind, randomized, controlled trials", International Journal of Neuropsychopharmacology ,2014,17,    ,['citation-journal']," Nylander AG, Eramo A, Baker R, Tsai LF, Peters-Strickland T, Sanchez R. The effect of previous dose of oral aripiprazole (10 or 30 mg/day) on the efficacy and tolerability of aripiprazoleonce-monthly: post-hoc analysis of two double-blind, randomized, controlled trials.  International Journal of Neuropsychopharmacology 2014;17:149-50. CENTRAL [DOI: 10.1017/S1461145714000741]    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/24074141', 'https://scholar.google.com/scholar_lookup?title=The+effect+of+previous+dose+of+oral+aripiprazole+(10+or+30+mg/day)+on+the+efficacy+and+tolerability+of+aripiprazoleonce-monthly:+post-hoc+analysis+of+two+double-blind,+randomized,+controlled+trials+&author=AG+Nylander&author=A+Eramo&author=R+Baker&author=LF+Tsai&author=T+Peters-Strickland&author=R+Sanchez&publication_year=2014&hl=en']",24074141,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,24074141
CD014384-bib-0022,Otsuka Pharmaceutical Development & Commercialization Inc. ,Clinical Summary for Protocol 31-07-247NCT No. 00706654,,,,   ,['citation-other'], Otsuka Pharmaceutical Development & Commercialization Inc. Clinical Summary for Protocol 31-07-247NCT No. 00706654. clinical-trials.otsuka.com/sites/g/files/qhldwo4256/files/2020-05/31-07-247%20Clinical%20Summary.pdf. CENTRAL    ,[''],,, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,,,,
CD014384-bib-0023,"Peters-Strickland T, Fleischhacker WW, Sanchez R, Jin N, Baker RA, Johnson B, et al. ","P.3.d.027 Aripiprazole once-monthly for schizophrenia: a double-blind, randomised, non-inferiority study versus oral aripiprazole", European Neuropsychopharmacology ,2013,23,    ,['citation-journal']," Peters-Strickland T, Fleischhacker WW, Sanchez R, Jin N, Baker RA, Johnson B, et al. P.3.d.027 Aripiprazole once-monthly for schizophrenia: a double-blind, randomised, non-inferiority study versus oral aripiprazole.  European Neuropsychopharmacology 2013;23:S473-4. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0924-977X(13)70750-8', 'https://scholar.google.com/scholar_lookup?title=P.3.d.027+Aripiprazole+once-monthly+for+schizophrenia:+a+double-blind,+randomised,+non-inferiority+study+versus+oral+aripiprazole+&author=T+Peters-Strickland&author=WW+Fleischhacker&author=R+Sanchez&author=N+Jin&author=RA+Baker&author=B+Johnson&publication_year=2013&hl=en']",,https://doi.org/10.1016/S0924-977X(13)70750-8, Fleischhacker 2014 {published and unpublished data}  ,included,CD014384-bbs2-0006,,,,,1,,,
CD014384-bib-0024,"Hirschowitz J, Hitzemann R, Curtis C, Piscani K. ",Dose reduction in schizophrenia,,1995,,    ,['citation-other']," Hirschowitz J, Hitzemann R, Curtis C, Piscani K. Dose reduction in schizophrenia. In: 34th Annual Meeting of the American College of Neuropsychopharmacology; 1995 Dec 11-15; San Juan, Puerto Rico. 1995:166. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Dose+reduction+in+schizophrenia&author=J+Hirschowitz&author=R+Hitzemann&author=C+Curtis&author=K+Piscani&publication_year=1995&hl=en']",,, Hirschowitz 1995 {published data only}  ,included,CD014384-bbs2-0007,,9050126,,,,,,9050126
CD014384-bib-0025,"Hogarty GE, McEvoy JP, Munetz M, DiBarry AL, Bartone P, Cather R, et al. ","Dose of fluphenazine, familial expressed emotion, and outcome in schizophrenia. Results of a two-year controlled study", Archives of General Psychiatry ,1988,45,    ,['citation-journal']," Hogarty GE, McEvoy JP, Munetz M, DiBarry AL, Bartone P, Cather R, et al. Dose of fluphenazine, familial expressed emotion, and outcome in schizophrenia. Results of a two-year controlled study.  Archives of General Psychiatry 1988;45(9):797-805. CENTRAL [DOI: 10.1001/archpsyc.1988.01800330021002]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1001/archpsyc.1988.01800330021002', 'https://www.ncbi.nlm.nih.gov/pubmed/3415422', 'https://scholar.google.com/scholar_lookup?title=Dose+of+fluphenazine,+familial+expressed+emotion,+and+outcome+in+schizophrenia.+Results+of+a+two-year+controlled+study+&author=GE+Hogarty&author=JP+McEvoy&author=M+Munetz&author=AL+DiBarry&author=P+Bartone&author=R+Cather&publication_year=1988&hl=en']",3415422,https://doi.org/10.1001/archpsyc.1988.01800330021002, Hogarty 1988 {published data only}  ,included,CD014384-bbs2-0008,,,3415422,3415422,218,,,3415422
CD014384-bib-0026,"Hogarty GE, McEvoy JP, Ulrich RF, DiBarry AL, Bartone P, Coole S, et al. ",Pharmacotherapy of impaired affect in recovering schizophrenic patients, Archives of General Psychiatry ,1995,52,    ,['citation-journal']," Hogarty GE, McEvoy JP, Ulrich RF, DiBarry AL, Bartone P, Coole S, et al. Pharmacotherapy of impaired affect in recovering schizophrenic patients.  Archives of General Psychiatry 1995;52(1):29-41. CENTRAL [DOI: 10.1001/archpsyc.1995.03950130029004]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1001/archpsyc.1995.03950130029004', 'https://www.ncbi.nlm.nih.gov/pubmed/7811160', 'https://scholar.google.com/scholar_lookup?title=Pharmacotherapy+of+impaired+affect+in+recovering+schizophrenic+patients&author=GE+Hogarty&author=JP+McEvoy&author=RF+Ulrich&author=AL+DiBarry&author=P+Bartone&author=S+Coole&publication_year=1995&hl=en']",7811160,https://doi.org/10.1001/archpsyc.1995.03950130029004, Hogarty 1995 {published data only}  ,included,CD014384-bbs2-0009,,,7811160,7811160,79,,,7811160
CD014384-bib-0027,EUCTR2013-000338-37-DE. ,"Evaluation of the necessity of a pharmacological treatment with antipsychotics for the prevention of relapse in long-term stabilized schizophrenic patients: a randomized, single-blind, longitudinal trial",,,,   ,['citation-other']," EUCTR2013-000338-37-DE. Evaluation of the necessity of a pharmacological treatment with antipsychotics for the prevention of relapse in long-term stabilized schizophrenic patients: a randomized, single-blind, longitudinal trial. www.clinicaltrialsregister.eu/ctr-search/trial/2013-000338-37/DE (first received 23 September 2014). CENTRAL    ",[''],,, Huhn 2020 {published and unpublished data}  ,included,CD014384-bbs2-0010,,,,,,,,
