reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD013640-bib-0024,"Andrews JR, Leung DT, Ahmed S, Malek MA, Ahmed D, Begum Y, et al. ",Determinants of severe dehydration from diarrheal disease at hospital presentation: evidence from 22 years of admissions in Bangladesh, PLOS Neglected Tropical Diseases ,2017,11,    ,['citation-journal']," Andrews JR, Leung DT, Ahmed S, Malek MA, Ahmed D, Begum Y, et al. Determinants of severe dehydration from diarrheal disease at hospital presentation: evidence from 22 years of admissions in Bangladesh.  PLOS Neglected Tropical Diseases 2017;11(4):e0005512.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pntd.0005512', 'https://www.ncbi.nlm.nih.gov/pubmed/28448489', 'https://scholar.google.com/scholar_lookup?title=Determinants+of+severe+dehydration+from+diarrheal+disease+at+hospital+presentation:+evidence+from+22+years+of+admissions+in+Bangladesh+&author=JR+Andrews&author=DT+Leung&author=S+Ahmed&author=MA+Malek&author=D+Ahmed&author=Y+Begum&publication_year=2017&hl=en']",28448489,https://doi.org/10.1371/journal.pntd.0005512, Andrews 2017 ,additional,CD013640-bbs2-0020,,,28448489,28448489,24,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005512&type=printable,,28448489
CD013640-bib-0025,"Antequera Martín AM, Barea Mendoza JA, Muriel A, Sáez I, Chico-Fernández M, Estrada-Lorenzo JM, et al. ",Buffered solutions versus 0.9% saline for resuscitation in critically ill adults and children, Cochrane Database of Systematic Reviews ,2019,,    ,['citation-journal']," Antequera Martín AM, Barea Mendoza JA, Muriel A, Sáez I, Chico-Fernández M, Estrada-Lorenzo JM, et al. Buffered solutions versus 0.9% saline for resuscitation in critically ill adults and children.  Cochrane Database of Systematic Reviews 2019, Issue 7. Art. No: CD012247. [DOI: 10.1002/14651858.CD012247.pub2]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/14651858.CD012247.pub2', 'https://www.ncbi.nlm.nih.gov/pubmed/31334842', 'https://scholar.google.com/scholar_lookup?title=Buffered+solutions+versus+0.9%+saline+for+resuscitation+in+critically+ill+adults+and+children+&author=AM+AntequeraMartín&author=JA+BareaMendoza&author=A+Muriel&author=I+Sáez&author=M+Chico-Fernández&author=JM+Estrada-Lorenzo&publication_year=2019&hl=en']",31334842,https://doi.org/10.1002/14651858.CD012247.pub2, Antequera Martin 2019 ,additional,CD013640-bbs2-0021,,,33275364,31334842,57,https://europepmc.org/articles/pmc6647932?pdf=render,,31334842
CD013640-bib-0026,"Ashworth A, Chopra M, McCoy D, Sanders D, Jackson D, Karaolis D, et al. ",WHO guidelines for management of severe malnutrition in rural South African hospitals: effect on case fatality and the influence of operational factors, Lancet ,2004,363,    ,['citation-journal']," Ashworth A, Chopra M, McCoy D, Sanders D, Jackson D, Karaolis D, et al. WHO guidelines for management of severe malnutrition in rural South African hospitals: effect on case fatality and the influence of operational factors.  Lancet 2004;363(9415):1110-5. [DOI: 10.1016/S0140-6736(04)15894-7]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/S0140-6736(04)15894-7', 'https://www.ncbi.nlm.nih.gov/pubmed/15064029', 'https://scholar.google.com/scholar_lookup?title=WHO+guidelines+for+management+of+severe+malnutrition+in+rural+South+African+hospitals:+effect+on+case+fatality+and+the+influence+of+operational+factors+&author=A+Ashworth&author=M+Chopra&author=D+McCoy&author=D+Sanders&author=D+Jackson&author=D+Karaolis&publication_year=2004&hl=en']",15064029,https://doi.org/10.1016/S0140-6736(04)15894-7, Ashworth 2004 ,additional,CD013640-bbs2-0022,,,15064029,15064029,246,,,15064029
CD013640-bib-0027,"Bampoe S, Odor PM, Dushianthan A, Bennett-Guerrero E, Cro S, Gan TJ, et al. ",Perioperative administration of buffered versus non-buffered crystalloid intravenous fluid to improve outcomes following adult surgical procedures, Cochrane Database of Systematic Reviews ,2017,,    ,['citation-journal']," Bampoe S, Odor PM, Dushianthan A, Bennett-Guerrero E, Cro S, Gan TJ, et al. Perioperative administration of buffered versus non-buffered crystalloid intravenous fluid to improve outcomes following adult surgical procedures.  Cochrane Database of Systematic Reviews 2017, Issue 9. Art. No: CD004089. [DOI: 10.1002/14651858.CD004089.pub3]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/14651858.CD004089.pub3', 'https://www.ncbi.nlm.nih.gov/pubmed/28933805', 'https://scholar.google.com/scholar_lookup?title=Perioperative+administration+of+buffered+versus+non-buffered+crystalloid+intravenous+fluid+to+improve+outcomes+following+adult+surgical+procedures+&author=S+Bampoe&author=PM+Odor&author=A+Dushianthan&author=E+Bennett-Guerrero&author=S+Cro&author=TJ+Gan&publication_year=2017&hl=en']",28933805,https://doi.org/10.1002/14651858.CD004089.pub3, Bampoe 2017 ,additional,CD013640-bbs2-0023,,,,28933805,56,https://europepmc.org/articles/pmc6483610?pdf=render,,28933805
CD013640-bib-0028,Baxter Healthcare Corporation. ,Lactated ringer's injection,,,,. dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dad7735c-709b-40ea-ab7a-15577e24a966 (accessed prior to 19 April 2023).   ,['citation-other'], Baxter Healthcare Corporation. Lactated ringer's injection. dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dad7735c-709b-40ea-ab7a-15577e24a966 (accessed prior to 19 April 2023).    ,[],,, Baxter Healthcare Corporation ,additional,CD013640-bbs2-0024,,2062810,,,,,,2062810
CD013640-bib-0029,"Black R, Fontaine O, Lamberti L, Bhan M, Huicho L, El Arifeen S, et al. ",Drivers of the reduction in childhood diarrhea mortality 1980–2015 and interventions to eliminate preventable diarrhea deaths by 2030, Journal of Global Health ,2019,9,    ,['citation-journal']," Black R, Fontaine O, Lamberti L, Bhan M, Huicho L, El Arifeen S, et al. Drivers of the reduction in childhood diarrhea mortality 1980–2015 and interventions to eliminate preventable diarrhea deaths by 2030.  Journal of Global Health 2019;9(2):e020801. [PMID: 31673345]    Link to article     Google Scholar     ","['https://doi.org/10.7189/jogh.09.020801', 'https://scholar.google.com/scholar_lookup?title=Drivers+of+the+reduction+in+childhood+diarrhea+mortality+1980–2015+and+interventions+to+eliminate+preventable+diarrhea+deaths+by+2030+&author=R+Black&author=O+Fontaine&author=L+Lamberti&author=M+Bhan&author=L+Huicho&author=S+ElArifeen&publication_year=2019&hl=en']",,https://doi.org/10.7189/jogh.09.020801, Black 2019 ,additional,CD013640-bbs2-0025,,,31673345,31673345,96,https://doi.org/10.7189/jogh.09.020801,,31673345
CD013640-bib-0030,"Chowdhury AH, Cox EF, Francis ST, Lobo DN. ","A randomized, controlled, double-blind crossover study on the effects of 2-L infusions of 0.9% saline and Plasma-Lyte® 148 on renal blood flow velocity and renal cortical tissue perfusion in healthy volunteers", Annals of Surgery ,2012,256,    ,['citation-journal']," Chowdhury AH, Cox EF, Francis ST, Lobo DN. A randomized, controlled, double-blind crossover study on the effects of 2-L infusions of 0.9% saline and Plasma-Lyte® 148 on renal blood flow velocity and renal cortical tissue perfusion in healthy volunteers.  Annals of Surgery 2012;256(1):18-24.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/SLA.0b013e318256be72', 'https://www.ncbi.nlm.nih.gov/pubmed/22580944', 'https://scholar.google.com/scholar_lookup?title=A+randomized,+controlled,+double-blind+crossover+study+on+the+effects+of+2-L+infusions+of+0.9%+saline+and+Plasma-Lyte®+148+on+renal+blood+flow+velocity+and+renal+cortical+tissue+perfusion+in+healthy+volunteers+&author=AH+Chowdhury&author=EF+Cox&author=ST+Francis&author=DN+Lobo&publication_year=2012&hl=en']",22580944,https://doi.org/10.1097/SLA.0b013e318256be72, Chowdhury 2012 ,additional,CD013640-bbs2-0026,,22580944,,22580944,712,https://doi.org/10.1097/sla.0000000000000346,,22580944
CD013640-bib-0031,,Covidence,,2023,,. Available at covidence.org.   ,['citation-other']," Covidence. Version accessed prior to 6 March 2020. Melbourne, Australia: Veritas Health Innovation, 2023. Available at covidence.org.    ",[],,, Covidence [Computer program] ,additional,CD013640-bbs2-0027,,41699724,,,,,,41699724
CD013640-bib-0032,"Deeks JJ, Higgins JP, Altman DG. ","Chapter 10: Analysing data and undertaking meta-analyses. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, Welch VA, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.1 (updated September 2020). Cochrane, 2020",,,,. Available from training.cochrane.org/handbook/archive/v6.1.   ,['citation-other']," Deeks JJ, Higgins JP, Altman DG. Chapter 10: Analysing data and undertaking meta-analyses. In: Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, Welch VA, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.1 (updated September 2020). Cochrane, 2020. Available from training.cochrane.org/handbook/archive/v6.1.    ",[],,, Deeks 2020 ,additional,CD013640-bbs2-0028,,,,,,,,
CD013640-bib-0033,"Egger M, Smith GD, Schneider M, Minder C. ","Bias in meta-analysis detected by a simple, graphical test", BMJ ,1997,315,    ,['citation-journal']," Egger M, Smith GD, Schneider M, Minder C. Bias in meta-analysis detected by a simple, graphical test.  BMJ 1997;315(7109):629-34.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/bmj.315.7109.629', 'https://www.ncbi.nlm.nih.gov/pubmed/9310563', 'https://scholar.google.com/scholar_lookup?title=Bias+in+meta-analysis+detected+by+a+simple,+graphical+test&author=M+Egger&author=GD+Smith&author=M+Schneider&author=C+Minder&publication_year=1997&hl=en']",9310563,https://doi.org/10.1136/bmj.315.7109.629, Egger 1997 ,additional,CD013640-bbs2-0029,,,,9310563,49912,https://europepmc.org/articles/pmc2127453?pdf=render,,9310563
CD013640-bib-0034,"Falszewska A, Szajewska H, Dziechciarz P. ",Diagnostic accuracy of three clinical dehydration scales: a systematic review, Archives of Disease in Childhood ,2018,103,    ,['citation-journal']," Falszewska A, Szajewska H, Dziechciarz P. Diagnostic accuracy of three clinical dehydration scales: a systematic review.  Archives of Disease in Childhood 2018;103(4):383-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/archdischild-2017-313762', 'https://www.ncbi.nlm.nih.gov/pubmed/29089317', 'https://scholar.google.com/scholar_lookup?title=Diagnostic+accuracy+of+three+clinical+dehydration+scales:+a+systematic+review&author=A+Falszewska&author=H+Szajewska&author=P+Dziechciarz&publication_year=2018&hl=en']",29089317,https://doi.org/10.1136/archdischild-2017-313762, Falszewska 2018 ,additional,CD013640-bbs2-0030,,,,29089317,45,,,29089317
CD013640-bib-0035,"Florez ID, Niño-Serna LF, Beltrán-Arroyave CP. ",Acute infectious diarrhea and gastroenteritis in children, Current Infectious Disease Reports ,2020,22,    ,['citation-journal']," Florez ID, Niño-Serna LF, Beltrán-Arroyave CP. Acute infectious diarrhea and gastroenteritis in children.  Current Infectious Disease Reports 2020;22(2):4. [DOI: 10.1007/s11908-020-0713-6]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s11908-020-0713-6', 'https://www.ncbi.nlm.nih.gov/pubmed/31993758', 'https://scholar.google.com/scholar_lookup?title=Acute+infectious+diarrhea+and+gastroenteritis+in+children&author=ID+Florez&author=LF+Niño-Serna&author=CP+Beltrán-Arroyave&publication_year=2020&hl=en']",31993758,https://doi.org/10.1007/s11908-020-0713-6, Florez 2020a ,additional,CD013640-bbs2-0031,,31993758,,31993758,107,,,31993758
CD013640-bib-0036,"Freedman SB, Sivabalasundaram V, Bohn V, Powell EC, Johnson DW, Boutis K. ",The treatment of pediatric gastroenteritis: a comparative analysis of pediatric emergency physicians' practice patterns, Academic Emergency Medicine ,2011,18,    ,['citation-journal']," Freedman SB, Sivabalasundaram V, Bohn V, Powell EC, Johnson DW, Boutis K. The treatment of pediatric gastroenteritis: a comparative analysis of pediatric emergency physicians' practice patterns.  Academic Emergency Medicine 2011;18(1):38-45.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/j.1553-2712.2010.00960.x', 'https://www.ncbi.nlm.nih.gov/pubmed/21182566', ""https://scholar.google.com/scholar_lookup?title=The+treatment+of+pediatric+gastroenteritis:+a+comparative+analysis+of+pediatric+emergency+physicians'+practice+patterns+&author=SB+Freedman&author=V+Sivabalasundaram&author=V+Bohn&author=EC+Powell&author=DW+Johnson&author=K+Boutis&publication_year=2011&hl=en""]",21182566,https://doi.org/10.1111/j.1553-2712.2010.00960.x, Freedman 2011 ,additional,CD013640-bbs2-0032,,21182566,,21182566,79,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1553-2712.2010.00960.x,,21182566
CD013640-bib-0037,"Friedman JN, Goldman RD, Srivastava R, Parkin PC. ",Development of a clinical dehydration scale for use in children between 1 and 36 months of age, Journal of Pediatrics ,2004,145,    ,['citation-journal']," Friedman JN, Goldman RD, Srivastava R, Parkin PC. Development of a clinical dehydration scale for use in children between 1 and 36 months of age.  Journal of Pediatrics 2004;145(2):201-7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.jpeds.2004.05.035', 'https://www.ncbi.nlm.nih.gov/pubmed/15289767', 'https://scholar.google.com/scholar_lookup?title=Development+of+a+clinical+dehydration+scale+for+use+in+children+between+1+and+36+months+of+age+&author=JN+Friedman&author=RD+Goldman&author=R+Srivastava&author=PC+Parkin&publication_year=2004&hl=en']",15289767,https://doi.org/10.1016/j.jpeds.2004.05.035, Friedman 2004 ,additional,CD013640-bbs2-0033,,15289767,,15289767,173,https://academic.oup.com/pch/article-pdf/7/suppl_A/61A/11192673/pch-7-suppl_A-61Aa.pdf,,15289767
CD013640-bib-0038,"Furukawa TA, Cipriani A, Barbui C, Brambilla P, Watanabe N. ",Imputing response rates from means and standard deviations in meta-analyses, International Clinical Psychopharmacology ,2005,20,    ,['citation-journal']," Furukawa TA, Cipriani A, Barbui C, Brambilla P, Watanabe N. Imputing response rates from means and standard deviations in meta-analyses.  International Clinical Psychopharmacology 2005;20(1):49-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/00004850-200501000-00010', 'https://www.ncbi.nlm.nih.gov/pubmed/15602117', 'https://scholar.google.com/scholar_lookup?title=Imputing+response+rates+from+means+and+standard+deviations+in+meta-analyses&author=TA+Furukawa&author=A+Cipriani&author=C+Barbui&author=P+Brambilla&author=N+Watanabe&publication_year=2005&hl=en']",15602117,https://doi.org/10.1097/00004850-200501000-00010, Furukawa 2005 ,additional,CD013640-bbs2-0034,,15602117,,15602117,276,,,15602117
CD013640-bib-0039,"Gorelick MH, Shaw KN, Murphy KO. ",Validity and reliability of clinical signs in the diagnosis of dehydration in children, Pediatrics ,1997,99,    ,['citation-journal']," Gorelick MH, Shaw KN, Murphy KO. Validity and reliability of clinical signs in the diagnosis of dehydration in children.  Pediatrics 1997;99(5):e6-2.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1542/peds.99.5.e6', 'https://www.ncbi.nlm.nih.gov/pubmed/9113963', 'https://scholar.google.com/scholar_lookup?title=Validity+and+reliability+of+clinical+signs+in+the+diagnosis+of+dehydration+in+children&author=MH+Gorelick&author=KN+Shaw&author=KO+Murphy&publication_year=1997&hl=en']",9113963,https://doi.org/10.1542/peds.99.5.e6, Gorelick 1997 ,additional,CD013640-bbs2-0035,,9113963,,9113963,321,http://pediatrics.aappublications.org/content/99/5/e6.full.pdf,,9113963
CD013640-bib-0040,"Guarino A, Ashkenazi S, Gendrel D, Vecchio AL, Shamir R, Szajewska H. ","European Society for Pediatric Gastroenterology, Hepatology, and Nutrition/European Society for Pediatric Infectious Diseases evidence-based guidelines for the management of acute gastroenteritis in children in Europe: update 2014", Journal of Pediatric Gastroenterology and Nutrition ,2014,59,    ,['citation-journal']," Guarino A, Ashkenazi S, Gendrel D, Vecchio AL, Shamir R, Szajewska H. European Society for Pediatric Gastroenterology, Hepatology, and Nutrition/European Society for Pediatric Infectious Diseases evidence-based guidelines for the management of acute gastroenteritis in children in Europe: update 2014.  Journal of Pediatric Gastroenterology and Nutrition 2014;59(1):132-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/MPG.0000000000000375', 'https://www.ncbi.nlm.nih.gov/pubmed/24739189', 'https://scholar.google.com/scholar_lookup?title=European+Society+for+Pediatric+Gastroenterology,+Hepatology,+and+Nutrition/European+Society+for+Pediatric+Infectious+Diseases+evidence-based+guidelines+for+the+management+of+acute+gastroenteritis+in+children+in+Europe:+update+2014+&author=A+Guarino&author=S+Ashkenazi&author=D+Gendrel&author=AL+Vecchio&author=R+Shamir&author=H+Szajewska&publication_year=2014&hl=en']",24739189,https://doi.org/10.1097/MPG.0000000000000375, Guarino 2014 ,additional,CD013640-bbs2-0036,,,,24739189,526,"https://journals.lww.com/jpgn/Fulltext/2014/07000/European_Society_for_Pediatric_Gastroenterology,.26.aspx",,24739189
CD013640-bib-0041,"Guerrant RL, Hughes JM, Lima NL, Crane J. ","Diarrhea in developed and developing countries: magnitude, special settings, and etiologies", Review of Infectious Diseases ,1990,12,    ,['citation-journal']," Guerrant RL, Hughes JM, Lima NL, Crane J. Diarrhea in developed and developing countries: magnitude, special settings, and etiologies.  Review of Infectious Diseases 1990;12(Suppl 1):S41-50.    Link to article     Google Scholar     ","['https://doi.org/10.1093/clinids/12.Supplement_1.S41', 'https://scholar.google.com/scholar_lookup?title=Diarrhea+in+developed+and+developing+countries:+magnitude,+special+settings,+and+etiologies&author=RL+Guerrant&author=JM+Hughes&author=NL+Lima&author=J+Crane&publication_year=1990&hl=en']",,https://doi.org/10.1093/clinids/12.Supplement_1.S41, Guerrant 1990 ,additional,CD013640-bbs2-0037,,2406855,,2406855,457,https://europepmc.org/articles/pmc7792920?pdf=render,,2406855
CD013640-bib-0042,"Guyatt G, Oxman AD, Akl EA, Kunz R, Vist G, Brozek J, et al. ",GRADE guidelines: 1. Introduction – GRADE evidence profiles and summary of findings tables, Journal of Clinical Epidemiology ,2011,64,    ,['citation-journal']," Guyatt G, Oxman AD, Akl EA, Kunz R, Vist G, Brozek J, et al. GRADE guidelines: 1. Introduction – GRADE evidence profiles and summary of findings tables.  Journal of Clinical Epidemiology 2011;64(4):383-94.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.jclinepi.2010.04.026', 'https://www.ncbi.nlm.nih.gov/pubmed/21195583', 'https://scholar.google.com/scholar_lookup?title=GRADE+guidelines:+1.+Introduction+–+GRADE+evidence+profiles+and+summary+of+findings+tables+&author=G+Guyatt&author=AD+Oxman&author=EA+Akl&author=R+Kunz&author=G+Vist&author=J+Brozek&publication_year=2011&hl=en']",21195583,https://doi.org/10.1016/j.jclinepi.2010.04.026, Guyatt 2011a ,additional,CD013640-bbs2-0038,,,22818160,21195583,8559,,,21195583
CD013640-bib-0043,"Guyatt GH, Oxman AD, Vist GE, Kunz R, Falck-Ytter Y, Alonso-Coello P, et al. ",GRADE: an emerging consensus on rating quality of evidence and strength of recommendations, BMJ ,2011,336,    ,['citation-journal']," Guyatt GH, Oxman AD, Vist GE, Kunz R, Falck-Ytter Y, Alonso-Coello P, et al. GRADE: an emerging consensus on rating quality of evidence and strength of recommendations.  BMJ 2011;336(7650):924-6.    Link to article     Google Scholar     ","['https://doi.org/10.1136/bmj.39489.470347.AD', 'https://scholar.google.com/scholar_lookup?title=GRADE:+an+emerging+consensus+on+rating+quality+of+evidence+and+strength+of+recommendations&author=GH+Guyatt&author=AD+Oxman&author=GE+Vist&author=R+Kunz&author=Y+Falck-Ytter&author=P+Alonso-Coello&publication_year=2011&hl=en']",,https://doi.org/10.1136/bmj.39489.470347.AD, Guyatt 2011b ,additional,CD013640-bbs2-0039,,,,18436948,14578,https://europepmc.org/articles/pmc2335261?pdf=render,,18436948
CD013640-bib-0044,Henderson LJ. ,The regulation of neutrality in the animal body, Science ,1913,37,    ,['citation-journal'], Henderson LJ. The regulation of neutrality in the animal body.  Science 1913;37(950):389-95. [PMID: 17795147]    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1126/science.37.950.389', 'https://www.ncbi.nlm.nih.gov/pubmed/17795147', 'https://scholar.google.com/scholar_lookup?title=The+regulation+of+neutrality+in+the+animal+body&author=LJ+Henderson&publication_year=1913&hl=en']",17795147,https://doi.org/10.1126/science.37.950.389, Henderson 1913 ,additional,CD013640-bbs2-0040,,17795147,,17795147,19,https://zenodo.org/records/2344363/files/article.pdf,,17795147
CD013640-bib-0045,"Higgins JP, Thompson SG, Deeks JJ, Altman DG. ",Measuring inconsistency in meta-analyses, BMJ ,2003,327,    ,['citation-journal']," Higgins JP, Thompson SG, Deeks JJ, Altman DG. Measuring inconsistency in meta-analyses.  BMJ 2003;327:557-60. [PMID: 12958120]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/bmj.327.7414.557', 'https://www.ncbi.nlm.nih.gov/pubmed/12958120', 'https://scholar.google.com/scholar_lookup?title=Measuring+inconsistency+in+meta-analyses&author=JP+Higgins&author=SG+Thompson&author=JJ+Deeks&author=DG+Altman&publication_year=2003&hl=en']",12958120,https://doi.org/10.1136/bmj.327.7414.557, Higgins 2003 ,additional,CD013640-bbs2-0041,,12958120,,12958120,55378,https://europepmc.org/articles/pmc192859?pdf=render,,12958120
CD013640-bib-0046,"Higgins JP, Altman DG. ","Chapter 8: Assessing risk of bias in included studies. In: Higgins JP, Green S, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 5.0.2 (updated September 2009). The Cochrane Collaboration, 2008",,,,. Available at training.cochrane.org/handbook/archive/v5.0.2/.   ,['citation-other']," Higgins JP, Altman DG. Chapter 8: Assessing risk of bias in included studies. In: Higgins JP, Green S, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 5.0.2 (updated September 2009). The Cochrane Collaboration, 2008. Available at training.cochrane.org/handbook/archive/v5.0.2/.    ",[],,, Higgins 2008 ,additional,CD013640-bbs2-0042,,,,,,,,
CD013640-bib-0047,Hirschhorn N. ,The treatment of acute diarrhea in children. An historical and physiological perspective, American Journal of Clinical Nutrition ,1980,33,    ,['citation-journal'], Hirschhorn N. The treatment of acute diarrhea in children. An historical and physiological perspective.  American Journal of Clinical Nutrition 1980;33(3):637-63.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1093/ajcn/33.3.637', 'https://www.ncbi.nlm.nih.gov/pubmed/6766662', 'https://scholar.google.com/scholar_lookup?title=The+treatment+of+acute+diarrhea+in+children.+An+historical+and+physiological+perspective&author=N+Hirschhorn&publication_year=1980&hl=en']",6766662,https://doi.org/10.1093/ajcn/33.3.637, Hirschhorn 1980 ,additional,CD013640-bbs2-0043,,6766662,6766662,6766662,255,,,6766662
CD013640-bib-0048,"Holliday MA, Ray PE, Friedman AL. ","Fluid therapy for children: facts, fashions and questions", Archives of Disease in Childhood ,2007,92,    ,['citation-journal']," Holliday MA, Ray PE, Friedman AL. Fluid therapy for children: facts, fashions and questions.  Archives of Disease in Childhood 2007;92(6):546-50.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/adc.2006.106377', 'https://www.ncbi.nlm.nih.gov/pubmed/17175577', 'https://scholar.google.com/scholar_lookup?title=Fluid+therapy+for+children:+facts,+fashions+and+questions&author=MA+Holliday&author=PE+Ray&author=AL+Friedman&publication_year=2007&hl=en']",17175577,https://doi.org/10.1136/adc.2006.106377, Holliday 2007 ,additional,CD013640-bbs2-0044,,17175577,17175577,17175577,116,https://europepmc.org/articles/pmc2066164?pdf=render,,17175577
CD013640-bib-0049,"Hughes H, Kahl L, editor(s). ",,The Harriet Lane Handbook: a Manual for Pediatric House Officers,2021,,.   ,['citation-book']," Hughes H, Kahl L, editor(s). The Harriet Lane Handbook: a Manual for Pediatric House Officers. 21 edition. Philadelphia (PA): Elsevier, 2021.    ",[],,, Hughes 2021 ,additional,CD013640-bbs2-0045,,,,,,,,
CD013640-bib-0050,"Jauregui J, Nelson D, Choo E, Stearns B, Levine AC, Liebmann O, et al. ",External validation and comparison of three pediatric clinical dehydration scales, PLOS One ,2014,9,    ,['citation-journal']," Jauregui J, Nelson D, Choo E, Stearns B, Levine AC, Liebmann O, et al. External validation and comparison of three pediatric clinical dehydration scales.  PLOS One 2014;9(5):e95739.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1371/journal.pone.0095739', 'https://www.ncbi.nlm.nih.gov/pubmed/24788134', 'https://scholar.google.com/scholar_lookup?title=External+validation+and+comparison+of+three+pediatric+clinical+dehydration+scales&author=J+Jauregui&author=D+Nelson&author=E+Choo&author=B+Stearns&author=AC+Levine&author=O+Liebmann&publication_year=2014&hl=en']",24788134,https://doi.org/10.1371/journal.pone.0095739, Jauregui 2014 ,additional,CD013640-bbs2-0046,,,24788134,24788134,49,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0095739&type=printable,,24788134
CD013640-bib-0051,"Karas J, Ashkenazi S, Guarino A, Lo Vecchio A, Shamir R, Vandenplas Y, et al, Consensus Group on Outcome Measures Made in Paediatric Enteral Nutrition Clinical Trials (COMMENT). ",A core outcome set for clinical trials in acute diarrhoea, Archives of Disease in Childhood ,2015,100,    ,['citation-journal']," Karas J, Ashkenazi S, Guarino A, Lo Vecchio A, Shamir R, Vandenplas Y, et al, Consensus Group on Outcome Measures Made in Paediatric Enteral Nutrition Clinical Trials (COMMENT). A core outcome set for clinical trials in acute diarrhoea.  Archives of Disease in Childhood 2015;100(4):359-63. [PMID: 25414251]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/archdischild-2014-307403', 'https://www.ncbi.nlm.nih.gov/pubmed/25414251', 'https://scholar.google.com/scholar_lookup?title=A+core+outcome+set+for+clinical+trials+in+acute+diarrhoea&author=J+Karas&author=S+Ashkenazi&author=A+Guarino&author=A+LoVecchio&author=R+Shamir&author=Y+Vandenplas&publication_year=2015&hl=en']",25414251,https://doi.org/10.1136/archdischild-2014-307403, Karas 2015 ,additional,CD013640-bbs2-0047,,,,25414251,41,,,25414251
CD013640-bib-0052,"Kellum JA, Song M, Almasri E. ",Hyperchloremic acidosis increases circulating inflammatory molecules in experimental sepsis, Chest ,2006,130,    ,['citation-journal']," Kellum JA, Song M, Almasri E. Hyperchloremic acidosis increases circulating inflammatory molecules in experimental sepsis.  Chest 2006;130(4):962-7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1378/chest.130.4.962', 'https://www.ncbi.nlm.nih.gov/pubmed/17035425', 'https://scholar.google.com/scholar_lookup?title=Hyperchloremic+acidosis+increases+circulating+inflammatory+molecules+in+experimental+sepsis+&author=JA+Kellum&author=M+Song&author=E+Almasri&publication_year=2006&hl=en']",17035425,https://doi.org/10.1378/chest.130.4.962, Kellum 2006 ,additional,CD013640-bbs2-0048,,17035425,17035425,17035425,207,,,17035425
CD013640-bib-0053,"Kliegman R, Stanton B, St Geme JW, Schor NF, Behrman RE, Nelson WE. ",,Nelson Textbook of Pediatrics,2020,,.   ,['citation-book']," Kliegman R, Stanton B, St Geme JW, Schor NF, Behrman RE, Nelson WE. Nelson Textbook of Pediatrics. 21st edition. London: Elsevier, 2020.    ",[],,, Kliegman 2020 ,additional,CD013640-bbs2-0049,,,,,,,,
