reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD014884-bib-0011,"Harada H, Yamaguchi H. ",Intravenous gamma globulin treatment in Kawasaki disease - comparison between high dose and low dose, Progress in Medicine ,1989,9,    ,['citation-journal']," Harada H, Yamaguchi H. Intravenous gamma globulin treatment in Kawasaki disease - comparison between high dose and low dose.  Progress in Medicine 1989;9:45-8. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Intravenous+gamma+globulin+treatment+in+Kawasaki+disease+-+comparison+between+high+dose+and+low+dose+&author=H+Harada&author=H+Yamaguchi&publication_year=1989&hl=en']",,, Harada 1989 {published data only}  ,included,CD014884-bbs2-0007,,,,,,,,
CD014884-bib-0012,Harada K. ,Intravenous gamma-globulin treatment in Kawasaki disease, Acta Paediatrica Japonica: Overseas edition ,1991,33,    ,['citation-journal'], Harada K. Intravenous gamma-globulin treatment in Kawasaki disease.  Acta Paediatrica Japonica: Overseas edition 1991;33(6):805-10. CENTRAL    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1111/j.1442-200X.1991.tb02612.x', 'https://www.ncbi.nlm.nih.gov/pubmed/1801561', 'https://scholar.google.com/scholar_lookup?title=Intravenous+gamma-globulin+treatment+in+Kawasaki+disease&author=K+Harada&publication_year=1991&hl=en']",1801561,https://doi.org/10.1111/j.1442-200X.1991.tb02612.x, Harada 1989 {published data only}  ,included,CD014884-bbs2-0007,,16215725,,,208,,,1801561
CD014884-bib-0013,"Hashino K, Ishii M, Iemura M, Akagi T, Kato H. ",Re-treatment for immune globulin-resistant Kawasaki disease: a comparative study of additional immune globulin and steroid pulse therapy, Pediatrics International ,2001,43,    ,['citation-journal']," Hashino K, Ishii M, Iemura M, Akagi T, Kato H. Re-treatment for immune globulin-resistant Kawasaki disease: a comparative study of additional immune globulin and steroid pulse therapy.  Pediatrics International 2001;43(3):211-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1046/j.1442-200x.2001.01373.x', 'https://www.ncbi.nlm.nih.gov/pubmed/11380911', 'https://scholar.google.com/scholar_lookup?title=Re-treatment+for+immune+globulin-resistant+Kawasaki+disease:+a+comparative+study+of+additional+immune+globulin+and+steroid+pulse+therapy+&author=K+Hashino&author=M+Ishii&author=M+Iemura&author=T+Akagi&author=H+Kato&publication_year=2001&hl=en']",11380911,https://doi.org/10.1046/j.1442-200x.2001.01373.x, Hashino 2001 {published data only}  ,included,CD014884-bbs2-0008,,11380911,11380911,11380911,165,,,11380911
CD014884-bib-0014,"He L, Liu F, Huang G. ",Multi centeral study on IVIG treatment to Kawasaki disease, Cardiology in the Young ,2017,27,    ,['citation-journal']," He L, Liu F, Huang G. Multi centeral study on IVIG treatment to Kawasaki disease.  Cardiology in the Young 2017;27(4):S472. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Multi+centeral+study+on+IVIG+treatment+to+Kawasaki+disease&author=L+He&author=F+Liu&author=G+Huang&publication_year=2017&hl=en']",,, He 2021 {published data only}  ,included,CD014884-bbs2-0009,,,,,,,,
CD014884-bib-0015,"He L, Liu F, Yan W, Huang M, Huang M, Xie L, et al. ",Randomized trial of different initial IVIG regimens in Kawasaki disease, Pediatrics International ,2021,63,    ,['citation-journal']," He L, Liu F, Yan W, Huang M, Huang M, Xie L, et al. Randomized trial of different initial IVIG regimens in Kawasaki disease.  Pediatrics International 2021;63(7):757-63. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/ped.14656', 'https://www.ncbi.nlm.nih.gov/pubmed/33600060', 'https://scholar.google.com/scholar_lookup?title=Randomized+trial+of+different+initial+IVIG+regimens+in+Kawasaki+disease&author=L+He&author=F+Liu&author=W+Yan&author=M+Huang&author=M+Huang&author=L+Xie&publication_year=2021&hl=en']",33600060,https://doi.org/10.1111/ped.14656, He 2021 {published data only}  ,included,CD014884-bbs2-0009,,,,33600060,15,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ped.14656,,33600060
CD014884-bib-0016,"He L, Niu CW, Liu F, Huang GY, Wu L, Chu C, et al. ",A prospective randomised study of intravenous immunoglobulin treatment regimens in acute Kawasaki disease, Journal of the Hong Kong College of Cardiology ,2016,24,    ,['citation-journal']," He L, Niu CW, Liu F, Huang GY, Wu L, Chu C, et al. A prospective randomised study of intravenous immunoglobulin treatment regimens in acute Kawasaki disease.  Journal of the Hong Kong College of Cardiology 2016;24(1):49. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+prospective+randomised+study+of+intravenous+immunoglobulin+treatment+regimens+in+acute+Kawasaki+disease+&author=L+He&author=CW+Niu&author=F+Liu&author=GY+Huang&author=L+Wu&author=C+Chu&publication_year=2016&hl=en']",,, He 2021 {published data only}  ,included,CD014884-bbs2-0009,,,,,,,,
CD014884-bib-0017,NCT02439996. ,Different doses of IVIG for Kawasaki disease,,,,   ,['citation-other'], NCT02439996. Different doses of IVIG for Kawasaki disease. clinicaltrials.gov/show/NCT02439996 (first received 12 May 2015). CENTRAL    ,[''],,, He 2021 {published data only}  ,included,CD014884-bbs2-0009,,,,,,,,
CD014884-bib-0018,"Matsushima M, Nagashima M, Matsuoka H. ",High dose immunoglobulin therapy for Kawasaki disease by a control study, Nihon Shounika Gakkai Zasshi [Journal of the Japanese Pediatric Society] ,1986,90,    ,['citation-journal']," Matsushima M, Nagashima M, Matsuoka H. High dose immunoglobulin therapy for Kawasaki disease by a control study.  Nihon Shounika Gakkai Zasshi [Journal of the Japanese Pediatric Society] 1986;90:80-7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=High+dose+immunoglobulin+therapy+for+Kawasaki+disease+by+a+control+study&author=M+Matsushima&author=M+Nagashima&author=H+Matsuoka&publication_year=1986&hl=en']",,, Matsushima 1985 {published data only}  ,included,CD014884-bbs2-0010,,2437278,,,,,,2437278
CD014884-bib-0019,"Miura M, Kohno K, Ohki H, Yoshiba S, Sugaya A, Satoh M. ",Effects of methylprednisolone pulse on cytokine levels in Kawasaki disease patients unresponsive to intravenous immunoglobulin, European Journal of Pediatrics ,2008,167,    ,['citation-journal']," Miura M, Kohno K, Ohki H, Yoshiba S, Sugaya A, Satoh M. Effects of methylprednisolone pulse on cytokine levels in Kawasaki disease patients unresponsive to intravenous immunoglobulin.  European Journal of Pediatrics 2008;167(10):1119-23. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00431-007-0642-5', 'https://www.ncbi.nlm.nih.gov/pubmed/18175148', 'https://scholar.google.com/scholar_lookup?title=Effects+of+methylprednisolone+pulse+on+cytokine+levels+in+Kawasaki+disease+patients+unresponsive+to+intravenous+immunoglobulin+&author=M+Miura&author=K+Kohno&author=H+Ohki&author=S+Yoshiba&author=A+Sugaya&author=M+Satoh&publication_year=2008&hl=en']",18175148,https://doi.org/10.1007/s00431-007-0642-5, Miura 2008 {published data only}  ,included,CD014884-bbs2-0011,,18175148,18175148,18175148,50,,,18175148
CD014884-bib-0020,"Miura M, Ohki H, Yoshiba S, Ueda H, Sugaya A, Satoh M, et al. ",Adverse effects of methylprednisolone pulse therapy in refractory Kawasaki disease, Archives of Disease in Childhood ,2005,90,    ,['citation-journal']," Miura M, Ohki H, Yoshiba S, Ueda H, Sugaya A, Satoh M, et al. Adverse effects of methylprednisolone pulse therapy in refractory Kawasaki disease.  Archives of Disease in Childhood 2005;90(10):1096-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/adc.2004.062299', 'https://www.ncbi.nlm.nih.gov/pubmed/16177169', 'https://scholar.google.com/scholar_lookup?title=Adverse+effects+of+methylprednisolone+pulse+therapy+in+refractory+Kawasaki+disease&author=M+Miura&author=H+Ohki&author=S+Yoshiba&author=H+Ueda&author=A+Sugaya&author=M+Satoh&publication_year=2005&hl=en']",16177169,https://doi.org/10.1136/adc.2004.062299, Miura 2008 {published data only}  ,included,CD014884-bbs2-0011,,,,16177169,95,https://adc.bmj.com/content/archdischild/90/10/1096.full.pdf,,16177169
CD014884-bib-0021,"Mori M, Hara T, Kikuchi M, Shimizu H, Miyamoto T, Iwashima S, et al. ","Infliximab versus intravenous immunoglobulin for refractory Kawasaki disease: a phase 3, randomized, open-label, active-controlled, parallel-group, multicenter trial", Scientific Reports ,2018,8,    ,['citation-journal']," Mori M, Hara T, Kikuchi M, Shimizu H, Miyamoto T, Iwashima S, et al. Infliximab versus intravenous immunoglobulin for refractory Kawasaki disease: a phase 3, randomized, open-label, active-controlled, parallel-group, multicenter trial.  Scientific Reports 2018;8(1):1994. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1038/s41598-017-18387-7', 'https://www.ncbi.nlm.nih.gov/pubmed/29386515', 'https://scholar.google.com/scholar_lookup?title=Infliximab+versus+intravenous+immunoglobulin+for+refractory+Kawasaki+disease:+a+phase+3,+randomized,+open-label,+active-controlled,+parallel-group,+multicenter+trial+&author=M+Mori&author=T+Hara&author=M+Kikuchi&author=H+Shimizu&author=T+Miyamoto&author=S+Iwashima&publication_year=2018&hl=en']",29386515,https://doi.org/10.1038/s41598-017-18387-7, Mori 2017 {published data only}  ,included,CD014884-bbs2-0012,,,29386515,29386515,73,https://www.nature.com/articles/s41598-017-18387-7.pdf,,29386515
CD014884-bib-0022,Mori M. ,Clinical trial of the infliximab for Kawasaki disease that an effect is inadequate for by existing treatment in Japan,,2017,56,    ,['citation-other'], Mori M. Clinical trial of the infliximab for Kawasaki disease that an effect is inadequate for by existing treatment in Japan. Rheumatology (United Kingdom)2017;56(Suppl 3):P1-67. CENTRAL    Google Scholar     ,"['', 'https://scholar.google.com/scholar_lookup?title=Clinical+trial+of+the+infliximab+for+Kawasaki+disease+that+an+effect+is+inadequate+for+by+existing+treatment+in+Japan+&author=M+Mori&publication_year=2017&hl=en']",,, Mori 2017 {published data only}  ,included,CD014884-bbs2-0012,,,,,,,,
CD014884-bib-0023,NCT01596335. ,Clinical study of TA-650 in patients with refractory Kawasaki disease,,,,   ,['citation-other'], NCT01596335. Clinical study of TA-650 in patients with refractory Kawasaki disease. clinicaltrials.gov/ct2/show/NCT01596335 (first received 26 September 2018). CENTRAL    ,[''],,, Mori 2017 {published data only}  ,included,CD014884-bbs2-0012,,29386515,,,,,,29386515
CD014884-bib-0024,"Morikawa Y, Ohashi Y, Harada K, Asai T, Okawa S, Nagashima M, et al. ","A multicenter, randomized, controlled trial of intravenous gamma globulin therapy in children with acute Kawasaki disease", Acta Paediatrica Japonica: Overseas edition ,1994,36,    ,['citation-journal']," Morikawa Y, Ohashi Y, Harada K, Asai T, Okawa S, Nagashima M, et al. A multicenter, randomized, controlled trial of intravenous gamma globulin therapy in children with acute Kawasaki disease.  Acta Paediatrica Japonica: Overseas edition 1994;36(4):347-54. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1442-200X.1994.tb03199.x', 'https://www.ncbi.nlm.nih.gov/pubmed/7524263', 'https://scholar.google.com/scholar_lookup?title=A+multicenter,+randomized,+controlled+trial+of+intravenous+gamma+globulin+therapy+in+children+with+acute+Kawasaki+disease+&author=Y+Morikawa&author=Y+Ohashi&author=K+Harada&author=T+Asai&author=S+Okawa&author=M+Nagashima&publication_year=1994&hl=en']",7524263,https://doi.org/10.1111/j.1442-200X.1994.tb03199.x, Morikawa 1994 {published data only}  ,included,CD014884-bbs2-0013,,,,7524263,31,,,7524263
CD014884-bib-0025,"Morikawa Y, Ohashi Y, Harada K, Asai T, Okawa S, Nagashima M, et al. ",Coronary risks after high-dose gamma-globulin in children with Kawasaki disease, Pediatrics International ,2000,42,    ,['citation-journal']," Morikawa Y, Ohashi Y, Harada K, Asai T, Okawa S, Nagashima M, et al. Coronary risks after high-dose gamma-globulin in children with Kawasaki disease.  Pediatrics International 2000;42(5):464-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1046/j.1442-200x.2000.01288.x', 'https://www.ncbi.nlm.nih.gov/pubmed/11059532', 'https://scholar.google.com/scholar_lookup?title=Coronary+risks+after+high-dose+gamma-globulin+in+children+with+Kawasaki+disease&author=Y+Morikawa&author=Y+Ohashi&author=K+Harada&author=T+Asai&author=S+Okawa&author=M+Nagashima&publication_year=2000&hl=en']",11059532,https://doi.org/10.1046/j.1442-200x.2000.01288.x, Morikawa 1994 {published data only}  ,included,CD014884-bbs2-0013,,,,,23,,,11059532
CD014884-bib-0026,"Nagashima M, Matsushima M, Matsuoka H. ",High-dose gammaglobulin therapy for Kawasaki disease, Journal of Pediatrics ,1987,110,    ,['citation-journal']," Nagashima M, Matsushima M, Matsuoka H. High-dose gammaglobulin therapy for Kawasaki disease.  Journal of Pediatrics 1987;110(5):710-2. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0022-3476(87)80007-0', 'https://www.ncbi.nlm.nih.gov/pubmed/2437278', 'https://scholar.google.com/scholar_lookup?title=High-dose+gammaglobulin+therapy+for+Kawasaki+disease&author=M+Nagashima&author=M+Matsushima&author=H+Matsuoka&publication_year=1987&hl=en']",2437278,https://doi.org/10.1016/S0022-3476(87)80007-0, Nagashima 1987 {published data only}  ,included,CD014884-bbs2-0014,,2437278,,2437278,99,,,2437278
CD014884-bib-0027,"Newburger JW, Takahashi M, Burns JC. ",The treatment of Kawasaki syndrome with intravenous gamma globulin, New England Journal of Medicine ,1986,315,    ,['citation-journal']," Newburger JW, Takahashi M, Burns JC. The treatment of Kawasaki syndrome with intravenous gamma globulin.  New England Journal of Medicine 1986;315(6):341-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1056/NEJM198608073150601', 'https://www.ncbi.nlm.nih.gov/pubmed/2426590', 'https://scholar.google.com/scholar_lookup?title=The+treatment+of+Kawasaki+syndrome+with+intravenous+gamma+globulin&author=JW+Newburger&author=M+Takahashi&author=JC+Burns&publication_year=1986&hl=en']",2426590,https://doi.org/10.1056/NEJM198608073150601, Newburger 1986 {published data only}  ,included,CD014884-bbs2-0015,,15574639,,,1355,,,2426590
CD014884-bib-0028,"Takahashi M, Newburger JW. ",Long-term follow-up of coronary abnormalities in Kawasaki syndrome treated with and without IV gamma globulin, Circulation ,1990,82,    ,['citation-journal']," Takahashi M, Newburger JW. Long-term follow-up of coronary abnormalities in Kawasaki syndrome treated with and without IV gamma globulin.  Circulation 1990;82:717. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Long-term+follow-up+of+coronary+abnormalities+in+Kawasaki+syndrome+treated+with+and+without+IV+gamma+globulin+&author=M+Takahashi&author=JW+Newburger&publication_year=1990&hl=en']",,, Newburger 1986 {published data only}  ,included,CD014884-bbs2-0015,,,,,,,,
CD014884-bib-0029,NCT00000520. ,Prevention of coronary aneurysms in Kawasaki syndrome,,,,   ,['citation-other'], NCT00000520. Prevention of coronary aneurysms in Kawasaki syndrome. clinicaltrials.gov/show/NCT00000520 (first received 28 October 1999). CENTRAL    ,[''],,, Newburger 1991 {published data only}  ,included,CD014884-bbs2-0016,,,,,,,,
CD014884-bib-0030,"Newburger JW, Takahashi M, Beiser AS, Burns JC, Bastian J, Chung KJ, et al. ",A single intravenous infusion of gamma globulin as compared with four infusions in the treatment of acute Kawasaki syndrome, New England Journal of Medicine ,1991,324,    ,['citation-journal']," Newburger JW, Takahashi M, Beiser AS, Burns JC, Bastian J, Chung KJ, et al. A single intravenous infusion of gamma globulin as compared with four infusions in the treatment of acute Kawasaki syndrome.  New England Journal of Medicine 1991;324(23):1633-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1056/NEJM199106063242305', 'https://www.ncbi.nlm.nih.gov/pubmed/1709446', 'https://scholar.google.com/scholar_lookup?title=A+single+intravenous+infusion+of+gamma+globulin+as+compared+with+four+infusions+in+the+treatment+of+acute+Kawasaki+syndrome+&author=JW+Newburger&author=M+Takahashi&author=AS+Beiser&author=JC+Burns&author=J+Bastian&author=KJ+Chung&publication_year=1991&hl=en']",1709446,https://doi.org/10.1056/NEJM199106063242305, Newburger 1991 {published data only}  ,included,CD014884-bbs2-0016,,,1709446,1709446,1133,https://www.nejm.org/doi/pdf/10.1056/NEJM199106063242305?articleTools=true,,1709446
CD014884-bib-0031,"Nishihara S, Ishibashi K, Matsuda I. ",Intravenous gammaglobulin and reduction of coronary artery abnormalities in children with Kawasaki disease, Lancet ,1988,2,    ,['citation-journal']," Nishihara S, Ishibashi K, Matsuda I. Intravenous gammaglobulin and reduction of coronary artery abnormalities in children with Kawasaki disease.  Lancet 1988;2(8617):973. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0140-6736(88)92650-5', 'https://www.ncbi.nlm.nih.gov/pubmed/2459575', 'https://scholar.google.com/scholar_lookup?title=Intravenous+gammaglobulin+and+reduction+of+coronary+artery+abnormalities+in+children+with+Kawasaki+disease+&author=S+Nishihara&author=K+Ishibashi&author=I+Matsuda&publication_year=1988&hl=en']",2459575,https://doi.org/10.1016/S0140-6736(88)92650-5, Nishihara 1988 {published data only}  ,included,CD014884-bbs2-0017,,2459575,,2459575,9,,,2459575
