reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015245-bib-0011,"Garduno-Anaya MA, Toledo de Couthino H, Hinojosa R, Pane-Pianese C, Castaneda CR. ",Intratympanic dexamethasone in unilateral Meniere's disease: a two-year prospective trial, Otolaryngology - Head and Neck Surgery ,2003,129,    ,['citation-journal']," Garduno-Anaya MA, Toledo de Couthino H, Hinojosa R, Pane-Pianese C, Castaneda CR. Intratympanic dexamethasone in unilateral Meniere's disease: a two-year prospective trial.  Otolaryngology - Head and Neck Surgery 2003;129(2):P136. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1016/S0194-5998(03)01121-5', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+dexamethasone+in+unilateral+Meniere's+disease:+a+two-year+prospective+trial+&author=MA+Garduno-Anaya&author=H+ToledodeCouthino&author=R+Hinojosa&author=C+Pane-Pianese&author=CR+Castaneda&publication_year=2003&hl=en""]",,https://doi.org/10.1016/S0194-5998(03)01121-5, Garduno‐Anaya 2005 {published data only}  ,included,CD015245-bbs2-0005,,,,,,,,
CD015245-bib-0012,"Lambert PR, Nguyen S, Maxwell KS, Tucci DL, Lustig LR, Fletcher M, et al. ","A randomized, double-blind, placebo-controlled clinical study to assess safety and clinical activity of OTO-104 given as a single intratympanic injection in patients with unilateral Ménière's disease", Otology & Neurotology ,2012,33,    ,['citation-journal']," Lambert PR, Nguyen S, Maxwell KS, Tucci DL, Lustig LR, Fletcher M, et al. A randomized, double-blind, placebo-controlled clinical study to assess safety and clinical activity of OTO-104 given as a single intratympanic injection in patients with unilateral Ménière's disease.  Otology & Neurotology 2012;33(7):1257-65. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/MAO.0b013e318263d35d', ""https://scholar.google.com/scholar_lookup?title=A+randomized,+double-blind,+placebo-controlled+clinical+study+to+assess+safety+and+clinical+activity+of+OTO-104+given+as+a+single+intratympanic+injection+in+patients+with+unilateral+Ménière's+disease+&author=PR+Lambert&author=S+Nguyen&author=KS+Maxwell&author=DL+Tucci&author=LR+Lustig&author=M+Fletcher&publication_year=2012&hl=en""]",,https://doi.org/10.1097/MAO.0b013e318263d35d, Lambert 2012 {published data only}  ,included,CD015245-bbs2-0006,,,,,,,,
CD015245-bib-0013,NCT01412177. ,OTO-104 for the treatment of Meniere's disease (NCT01412177),,,,   ,['citation-other'], NCT01412177. OTO-104 for the treatment of Meniere's disease (NCT01412177). https://clinicaltrials.gov/show/NCT01412177 (first received 9 August 2011). CENTRAL    ,[''],,, Lambert 2012 {published data only}  ,included,CD015245-bbs2-0006,,,,,,,,
CD015245-bib-0014,"Lambert PR, Carey J, Mikulec AA, LeBel C, Otonomy Ménière's Study Group. ",Intratympanic sustained-exposure dexamethasone thermosensitive gel for symptoms of Ménière's disease: randomized phase 2b safety and efficacy trial, Otology & Neurotology ,2016,37,    ,['citation-journal']," Lambert PR, Carey J, Mikulec AA, LeBel C, Otonomy Ménière's Study Group. Intratympanic sustained-exposure dexamethasone thermosensitive gel for symptoms of Ménière's disease: randomized phase 2b safety and efficacy trial.  Otology & Neurotology 2016;37:1669-76. CENTRAL [DOI: DOI: 10.1097/MAO.0000000000001227]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/MAO.0000000000001227', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+sustained-exposure+dexamethasone+thermosensitive+gel+for+symptoms+of+Ménière's+disease:+randomized+phase+2b+safety+and+efficacy+trial+&author=PR+Lambert&author=J+Carey&author=AA+Mikulec&author=C+LeBel&publication_year=2016&hl=en""]",,https://doi.org/10.1097/MAO.0000000000001227, Lambert 2016 {published data only}  ,included,CD015245-bbs2-0007,,,,27749754,54,https://europepmc.org/articles/pmc5414596?pdf=render,,27749754
CD015245-bib-0015,"Lambert PR, Carey JP, Mikulec A, Lebel CP. ",Ph2b efficacy and safety of intratympanic OTO-104 in Meniere's disease, Otolaryngology - Head and Neck Surgery ,2015,153,    ,['citation-journal']," Lambert PR, Carey JP, Mikulec A, Lebel CP. Ph2b efficacy and safety of intratympanic OTO-104 in Meniere's disease.  Otolaryngology - Head and Neck Surgery 2015;153(1 Suppl 1):108. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Ph2b+efficacy+and+safety+of+intratympanic+OTO-104+in+Meniere's+disease&author=PR+Lambert&author=JP+Carey&author=A+Mikulec&author=CP+Lebel&publication_year=2015&hl=en""]",,, Lambert 2016 {published data only}  ,included,CD015245-bbs2-0007,,,,,,,,
CD015245-bib-0016,NCT01412177. ,OTO-104 for the treatment of Meniere's disease (NCT01412177),,,,   ,['citation-other'], NCT01412177. OTO-104 for the treatment of Meniere's disease (NCT01412177). https://clinicaltrials.gov/show/NCT01412177 (first received 9 August 2011). CENTRAL    ,[''],,, Lambert 2016 {published data only}  ,included,CD015245-bbs2-0007,,,,,,,,
CD015245-bib-0017,NCT02265393. ,"A 6-month, prospective, randomized, multicenter, placebo-controlled safety study of OTO-104 given at 3-month intervals by intratympanic injection in subjects with unilateral Meniere's disease followed by a 6-month open-label extension (NCT02265393)",,,,   ,['citation-other']," NCT02265393. A 6-month, prospective, randomized, multicenter, placebo-controlled safety study of OTO-104 given at 3-month intervals by intratympanic injection in subjects with unilateral Meniere's disease followed by a 6-month open-label extension (NCT02265393). https://clinicaltrials.gov/ct2/show/NCT02265393 (first received 15 October 2014). CENTRAL    ",[''],,, NCT02265393 {published data only}  ,included,CD015245-bbs2-0008,,,,,,,,
CD015245-bib-0018,,The safety of local application of dexamethasone (a corticosteroid) in the ear of people with Meniere's disease (EUCTR2014-001337-86-GB),,,,   ,['citation-other'], The safety of local application of dexamethasone (a corticosteroid) in the ear of people with Meniere's disease (EUCTR2014-001337-86-GB). http://www.who.int/trialsearch/Trial2.aspx?TrialID=EUCTR2014-001337-86-GB . CENTRAL    ,[''],,, NCT02265393 {published data only}  ,included,CD015245-bbs2-0008,,,,,,,,
CD015245-bib-0019,,A study to see of local application (in the ear) of dexamethasone (a corticosteroid) to people with Meniere's disease could help with their symptoms and if it is safe to use (EUCTR2018-001464-35-ES),,2019,,   ,['citation-other'], A study to see of local application (in the ear) of dexamethasone (a corticosteroid) to people with Meniere's disease could help with their symptoms and if it is safe to use (EUCTR2018-001464-35-ES). https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-001464-352019. CENTRAL    ,[''],,, NCT03664674 {published data only}  ,included,CD015245-bbs2-0009,,,,,,,,
CD015245-bib-0020,,A study to see of local application (in the ear) of dexamethasone (a corticosteroid) to people with Meniere's disease could help with their symptoms and if it is safe to use (EUCTR2018-001464-35-GB),,2018,,   ,['citation-other'], A study to see of local application (in the ear) of dexamethasone (a corticosteroid) to people with Meniere's disease could help with their symptoms and if it is safe to use (EUCTR2018-001464-35-GB). http://www.who.int/trialsearch/Trial2.aspx?TrialID=EUCTR2018-001464-35-GB2018. CENTRAL    ,[''],,, NCT03664674 {published data only}  ,included,CD015245-bbs2-0009,,,,,,,,
CD015245-bib-0021,NCT03664674. ,Phase 3 study of OTO-104 in subjects with unilateral Meniere's disease (NCT03664674),,,,   ,['citation-other'], NCT03664674. Phase 3 study of OTO-104 in subjects with unilateral Meniere's disease (NCT03664674). https://clinicaltrials.gov/show/nct03664674 (first received 10 September 2018). CENTRAL    ,[''],,, NCT03664674 {published data only}  ,included,CD015245-bbs2-0009,,,,,,,,
CD015245-bib-0022,,Otonomy announces top-line results for the phase 3 clinical trial of OTIVIDEX® in patients with Ménière's disease,,2021,,   ,['citation-other'], Otonomy announces top-line results for the phase 3 clinical trial of OTIVIDEX® in patients with Ménière's disease. https://investors.otonomy.com/news-releases/news-release-details/otonomy-announces-top-line-results-phase-3-clinical-trial2021. CENTRAL    ,[''],,, NCT03664674 {published data only}  ,included,CD015245-bbs2-0009,,,,,,,,
CD015245-bib-0023,Ul Shamas I. ,Short term results of intra tympanic gentamicin and dexamethasone on hearing and tinnitus in Meniere's disease: a case control study, International Tinnitus Journal ,2017,21,    ,['citation-journal'], Ul Shamas I. Short term results of intra tympanic gentamicin and dexamethasone on hearing and tinnitus in Meniere's disease: a case control study.  International Tinnitus Journal 2017;21(1):21-3. CENTRAL [DOI: DOI: 10.5935/0946-5448.20170005]    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.5935/0946-5448.20170005', 'https://www.ncbi.nlm.nih.gov/pubmed/28723597', ""https://scholar.google.com/scholar_lookup?title=Short+term+results+of+intra+tympanic+gentamicin+and+dexamethasone+on+hearing+and+tinnitus+in+Meniere's+disease:+a+case+control+study+&author=I+UlShamas&publication_year=2017&hl=en""]",28723597,https://doi.org/10.5935/0946-5448.20170005, Ul Shamas 2017 {published data only}  ,included,CD015245-bbs2-0010,,,28723597,28723597,9,http://www.tinnitusjournal.com/articles/short-term-results-of-intra-tympanic-gentamicin-and-dexamethasone-on-hearing-and-tinnitus-in-menieres-disease-a-case-control-study.pdf,,28723597
CD015245-bib-0024,"Alles MJ, der Gaag MA, Stokroos RJ. ","Intratympanic steroid therapy for inner ear diseases, a review of the literature", European Archives of Oto-Rhino-Laryngology ,2006,263,    ,['citation-journal']," Alles MJ, der Gaag MA, Stokroos RJ. Intratympanic steroid therapy for inner ear diseases, a review of the literature.  European Archives of Oto-Rhino-Laryngology 2006;263(9):791-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00405-006-0065-3', 'https://www.ncbi.nlm.nih.gov/pubmed/16724210', 'https://scholar.google.com/scholar_lookup?title=Intratympanic+steroid+therapy+for+inner+ear+diseases,+a+review+of+the+literature&author=MJ+Alles&author=MA+Gaag&author=RJ+Stokroos&publication_year=2006&hl=en']",16724210,https://doi.org/10.1007/s00405-006-0065-3, Alles 2006 {published data only}  ,excluded,CD015245-bbs2-0011, This is a systematic review. The reference list has been checked for studies that are potentially relevant for this review.   ,16724210,,16724210,72,,,16724210
CD015245-bib-0025,Conde Jahn F. ,Treatment of labyrinthine vertigo, Acta Oto-rino-laringologica Ibero-americana ,1965,16,    ,['citation-journal'], Conde Jahn F. Treatment of labyrinthine vertigo.  Acta Oto-rino-laringologica Ibero-americana 1965;16(5):511-21. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5851670', 'https://scholar.google.com/scholar_lookup?title=Treatment+of+labyrinthine+vertigo&author=F+CondeJahn&publication_year=1965&hl=en']",5851670,, Conde 1965 {published data only}  ,excluded,CD015245-bbs2-0012," This is a review article on the treatment of vertigo, not an RCT.  ",5851670,,,,,,5851670
CD015245-bib-0026,"Dimitriadis PA, Zis P. ",Nocebo effect in Meniere's disease: a meta-analysis of placebo-controlled randomized controlled trials, Otology & Neurotology ,2017,38,    ,['citation-journal']," Dimitriadis PA, Zis P. Nocebo effect in Meniere's disease: a meta-analysis of placebo-controlled randomized controlled trials.  Otology & Neurotology 2017;38(9):1370-5. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/MAO.0000000000001555', ""https://scholar.google.com/scholar_lookup?title=Nocebo+effect+in+Meniere's+disease:+a+meta-analysis+of+placebo-controlled+randomized+controlled+trials+&author=PA+Dimitriadis&author=P+Zis&publication_year=2017&hl=en""]",,https://doi.org/10.1097/MAO.0000000000001555, Dimitriadis 2017 {published data only}  ,excluded,CD015245-bbs2-0013, This is a meta‐analysis and no new data are included. The reference list for this article has been checked to ensure any relevant RCTs are included in this review.   ,28832394,28832394,28832394,13,,,28832394
CD015245-bib-0027,Godlowski Z. ,Pathogenesis and management of Meniere's syndrome in terms of microcirculation. Pharmacologic decompression of the endolymphatic hydrops, Angiology ,1965,16,    ,['citation-journal'], Godlowski Z. Pathogenesis and management of Meniere's syndrome in terms of microcirculation. Pharmacologic decompression of the endolymphatic hydrops.  Angiology 1965;16(11):644-50. CENTRAL    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1177/000331976501601102', 'https://www.ncbi.nlm.nih.gov/pubmed/5844137', ""https://scholar.google.com/scholar_lookup?title=Pathogenesis+and+management+of+Meniere's+syndrome+in+terms+of+microcirculation.+Pharmacologic+decompression+of+the+endolymphatic+hydrops+&author=Z+Godlowski&publication_year=1965&hl=en""]",5844137,https://doi.org/10.1177/000331976501601102, Godlowski 1965 {published data only}  ,excluded,CD015245-bbs2-0014, This is a narrative review article and not an RCT.  ,5844137,5844137,5844137,14,,,5844137
CD015245-bib-0028,"Guo X, Wang Q, Li Y, Zhang Z. ",Clinical effect of prootic and opisthotic injection of dexamethasone and gentamicin in Meniere disease therapy, Tropical Journal of Pharmaceutical Research ,2016,15,    ,['citation-journal']," Guo X, Wang Q, Li Y, Zhang Z. Clinical effect of prootic and opisthotic injection of dexamethasone and gentamicin in Meniere disease therapy.  Tropical Journal of Pharmaceutical Research 2016;15(8):1781-6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Clinical+effect+of+prootic+and+opisthotic+injection+of+dexamethasone+and+gentamicin+in+Meniere+disease+therapy+&author=X+Guo&author=Q+Wang&author=Y+Li&author=Z+Zhang&publication_year=2016&hl=en']",,, Guo 2016 {published data only}  ,excluded,CD015245-bbs2-0015, This is not an RCT.  ,,,,,,,
CD015245-bib-0029,"Hao WM, Yu HQ, Li HW. ",Effects of intratympanic gentamicin and intratympanic glucocorticoids in Meniere's disease: a network meta-analysis, Journal of Neurology ,2022,269,    ,['citation-journal']," Hao WM, Yu HQ, Li HW. Effects of intratympanic gentamicin and intratympanic glucocorticoids in Meniere's disease: a network meta-analysis.  Journal of Neurology 2022;269(1):72-86. CENTRAL [DOI: 10.1007/s00415-020-10320-9]    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00415-020-10320-9', 'https://www.ncbi.nlm.nih.gov/pubmed/33387016', ""https://scholar.google.com/scholar_lookup?title=Effects+of+intratympanic+gentamicin+and+intratympanic+glucocorticoids+in+Meniere's+disease:+a+network+meta-analysis+&author=WM+Hao&author=HQ+Yu&author=HW+Li&publication_year=2022&hl=en""]",33387016,https://doi.org/10.1007/s00415-020-10320-9, Hao 2022 {published data only}  ,excluded,CD015245-bbs2-0016, This is a meta‐analysis. The reference list has been checked to confirm that any eligible studies are included in this review.   ,,33387016,33387016,11,,,33387016
CD015245-bib-0030,"Kitahara T, Okumura S-I, Kubo T, Kitahara M. ",Effects of intra-endolymphatic sac application of large doses of steroids for intractable Meniere's Disease: a randomized controlled trial,,2007,,    ,['citation-other']," Kitahara T, Okumura S-I, Kubo T, Kitahara M. Effects of intra-endolymphatic sac application of large doses of steroids for intractable Meniere's Disease: a randomized controlled trial. In: 26th Politzer Society Annual Meeting. Cleveland, Ohio, USA, 2007 October 13-16. 2007:Abstract No. 106. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Effects+of+intra-endolymphatic+sac+application+of+large+doses+of+steroids+for+intractable+Meniere's+Disease:+a+randomized+controlled+trial+&author=T+Kitahara&author=T+Kubo&author=M+Kitahara&publication_year=2007&hl=en""]",,, Kitahara 2007 {published data only}  ,excluded,CD015245-bbs2-0017, The intervention is not appropriate for this review: it includes surgery in addition to intratympanic steroids.   ,,,,,,,
CD015245-bib-0031,"Kitahara T, Kubo T, Okumura S, Kitahara M. ",Effects of endolymphatic sac drainage with steroids for intractable Meniere's disease: a long-term follow-up and randomized controlled study, Laryngoscope ,2008,118,    ,['citation-journal']," Kitahara T, Kubo T, Okumura S, Kitahara M. Effects of endolymphatic sac drainage with steroids for intractable Meniere's disease: a long-term follow-up and randomized controlled study.  Laryngoscope 2008;118(5):854-61. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/MLG.0b013e3181651c4a', 'https://www.ncbi.nlm.nih.gov/pubmed/18520184', ""https://scholar.google.com/scholar_lookup?title=Effects+of+endolymphatic+sac+drainage+with+steroids+for+intractable+Meniere's+disease:+a+long-term+follow-up+and+randomized+controlled+study+&author=T+Kitahara&author=T+Kubo&author=S+Okumura&author=M+Kitahara&publication_year=2008&hl=en""]",18520184,https://doi.org/10.1097/MLG.0b013e3181651c4a, Kitahara 2008 {published data only}  ,excluded,CD015245-bbs2-0018, The intervention is not appropriate for this review: it includes surgery in addition to intratympanic steroids.   ,18520184,18520184,18520184,85,,,18520184
CD015245-bib-0032,"Maksoud AA, Hassan DM, Nafie Y, Saadb A. ",Intratympanic dexamethasone injection in Meniere's disease, Egyptian Journal of Otolaryngology ,2015,31,    ,['citation-journal']," Maksoud AA, Hassan DM, Nafie Y, Saadb A. Intratympanic dexamethasone injection in Meniere's disease.  Egyptian Journal of Otolaryngology 2015;31(2):128-34. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.4103/1012-5574.156098', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+dexamethasone+injection+in+Meniere's+disease&author=AA+Maksoud&author=DM+Hassan&author=Y+Nafie&author=A+Saadb&publication_year=2015&hl=en""]",,https://doi.org/10.4103/1012-5574.156098, Maksoud 2015 {published data only}  ,excluded,CD015245-bbs2-0019, This is not an RCT.  ,,,,3,https://ejo.springeropen.com/counter/pdf/10.4103/1012-5574.156098,,
CD015245-bib-0033,NCT02768662. ,A 6-month extension study of OTO-104 in Meniere's disease,,,,   ,['citation-other'], NCT02768662. A 6-month extension study of OTO-104 in Meniere's disease. https://ClinicalTrials.gov/show/NCT02768662 (first received 11 May 2016). CENTRAL    ,[''],,, NCT02768662 {published data only}  ,excluded,CD015245-bbs2-0020," This is a non‐randomised safety study. It was due to provide long‐term safety data on 2 studies by Otonomy into OTO‐104. However, the trial was prematurely terminated.   ",,,,,,,
CD015245-bib-0034,Patel M. ,Intratympanic corticosteroids in Meniere's disease: a mini-review, Journal of Otology ,2017,12,    ,['citation-journal'], Patel M. Intratympanic corticosteroids in Meniere's disease: a mini-review.  Journal of Otology 2017;12(3):117-24. CENTRAL    Link to article     PubMed     Google Scholar     ,"['', 'https://doi.org/10.1016/j.joto.2017.06.002', 'https://www.ncbi.nlm.nih.gov/pubmed/29937846', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+corticosteroids+in+Meniere's+disease:+a+mini-review&author=M+Patel&publication_year=2017&hl=en""]",29937846,https://doi.org/10.1016/j.joto.2017.06.002, Patel 2017 {published data only}  ,excluded,CD015245-bbs2-0021, This is a narrative review and no new data are included. The reference list for this article has been checked to ensure any relevant RCTs are included in this review.   ,29937846,29937846,29937846,53,https://doi.org/10.1016/j.joto.2017.06.002,,29937846
CD015245-bib-0035,"Phillips JS, Westerberg B. ",Intratympanic steroids for Meniere's disease or syndrome, Cochrane Database of Systematic Reviews ,2011,,    ,['citation-journal']," Phillips JS, Westerberg B. Intratympanic steroids for Meniere's disease or syndrome.  Cochrane Database of Systematic Reviews 2011, Issue 7. Art. No: CD008514. CENTRAL [DOI: 10.1002/14651858.CD008514.pub2]    Link to article     Google Scholar     ","['', 'https://doi.org/10.1002/14651858.CD008514.pub2', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+steroids+for+Meniere's+disease+or+syndrome&author=JS+Phillips&author=B+Westerberg&publication_year=2011&hl=en""]",,https://doi.org/10.1002/14651858.CD008514.pub2, Phillips 2011 {published data only}  ,excluded,CD015245-bbs2-0022, This is the previous Cochrane Review on this topic. The reference list has been checked to ensure any articles that meet the inclusion criteria for this review are included.   ,21735432,,21735432,141,,,21735432
CD015245-bib-0036,Richards SH. ,Meniere's disease, Practitioner ,1971,207,    ,['citation-journal'], Richards SH. Meniere's disease.  Practitioner 1971;207(242):759-66. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5143898', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease&author=SH+Richards&publication_year=1971&hl=en""]",5143898,, Richards 1971 {published data only}  ,excluded,CD015245-bbs2-0023, This is a narrative review article and not an RCT.  ,5143898,,,,,,5143898
