reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015248-bib-0011,"Odkvist LM, Billermark E, Sass K, Thomsen J. ",Pressure treatment in Meniere's disease, Journal of Vestibular Research ,2004,14,    ,['citation-journal']," Odkvist LM, Billermark E, Sass K, Thomsen J. Pressure treatment in Meniere's disease.  Journal of Vestibular Research 2004;14(2/3):166 (Abstract O146). CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Pressure+treatment+in+Meniere's+disease&author=LM+Odkvist&author=E+Billermark&author=K+Sass&author=J+Thomsen&publication_year=2004&hl=en""]",,, Odkvist 2004 {published data only}  ,excluded,CD015248-bbs2-0008," This conference abstract is a summary of other trials, and does not report any primary data  ",,,,,,,
CD015248-bib-0012,Richards SH. ,Meniere's disease, Practitioner ,1971,207,    ,['citation-journal'], Richards SH. Meniere's disease.  Practitioner 1971;207(242):759-66. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5143898', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease&author=SH+Richards&publication_year=1971&hl=en""]",5143898,, Richards 1971 {published data only}  ,excluded,CD015248-bbs2-0009, This is a narrative review article and not an RCT  ,5143898,,,,,,5143898
CD015248-bib-0013,"Thomsen J, Sass K, Odkvist L, Arlinger S. ","Local overpressure treatment reduces vestibular symptoms in patients with Meniere's disease: a clinical, randomized, multicenter, double-blind, placebo-controlled study", Otology & Neurotology ,2005,26,    ,['citation-journal']," Thomsen J, Sass K, Odkvist L, Arlinger S. Local overpressure treatment reduces vestibular symptoms in patients with Meniere's disease: a clinical, randomized, multicenter, double-blind, placebo-controlled study.  Otology & Neurotology 2005;26(1):68-73. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/00129492-200501000-00012', ""https://scholar.google.com/scholar_lookup?title=Local+overpressure+treatment+reduces+vestibular+symptoms+in+patients+with+Meniere's+disease:+a+clinical,+randomized,+multicenter,+double-blind,+placebo-controlled+study+&author=J+Thomsen&author=K+Sass&author=L+Odkvist&author=S+Arlinger&publication_year=2005&hl=en""]",,https://doi.org/10.1097/00129492-200501000-00012, Thomsen 2005 {published data only}  ,excluded,CD015248-bbs2-0010," This RCT only followed participants up for a maximum of 8 weeks, therefore the follow‐up period was insufficient for this review  ",16436239,,15699722,69,,,15699722
CD015248-bib-0014,"Thomsen JC, Sass K, Odkvist L, Arlinger S. ",Local overpressure treatment reduces vestibular symptoms in patients with Meniere's disease--secondary publication. A clinically randomised multicenter double-blind placebo-controlled study, Ugeskrift for Laeger ,2006,168,    ,['citation-journal']," Thomsen JC, Sass K, Odkvist L, Arlinger S. Local overpressure treatment reduces vestibular symptoms in patients with Meniere's disease--secondary publication. A clinically randomised multicenter double-blind placebo-controlled study.  Ugeskrift for Laeger 2006;168(4):378-80. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/16436239', ""https://scholar.google.com/scholar_lookup?title=Local+overpressure+treatment+reduces+vestibular+symptoms+in+patients+with+Meniere's+disease--secondary+publication.+A+clinically+randomised+multicenter+double-blind+placebo-controlled+study+&author=JC+Thomsen&author=K+Sass&author=L+Odkvist&author=S+Arlinger&publication_year=2006&hl=en""]",16436239,, Thomsen 2005 {published data only}  ,excluded,CD015248-bbs2-0010," This RCT only followed participants up for a maximum of 8 weeks, therefore the follow‐up period was insufficient for this review  ",16436239,16436239,,,,,16436239
CD015248-bib-0015,UMIN000002356. ,Effect of middle ear pressure change on clinical symptoms in patients with endolymphatic hydrops of the inner ear,,2009,,   ,['citation-other'], UMIN000002356. Effect of middle ear pressure change on clinical symptoms in patients with endolymphatic hydrops of the inner ear. http://www.who.int/trialsearch/Trial2.aspx?TrialID=JPRN-UMIN0000023562009. CENTRAL    ,[''],,, UMIN000002356 {published data only}  ,excluded,CD015248-bbs2-0011," This is a single‐arm study, not an RCT ",,,,,,,
CD015248-bib-0016,UMIN000002357. ,Effect of Meniett device on clinical symptoms in patients with endolymphatic hydrops,,2009,,   ,['citation-other'], UMIN000002357. Effect of Meniett device on clinical symptoms in patients with endolymphatic hydrops. http://www.who.int/trialsearch/Trial2.aspx?TrialID=JPRN-UMIN0000023572009. CENTRAL    ,[''],,, UMIN000002357 {published data only}  ,excluded,CD015248-bbs2-0012," This is a single‐arm study, not an RCT ",,,,,,,
CD015248-bib-0017,UMIN000005544. ,The benefit of tympanic ventilation tube to the patients with Ménière's disease,,2011,,   ,['citation-other'], UMIN000005544. The benefit of tympanic ventilation tube to the patients with Ménière's disease. http://www.who.int/trialsearch/Trial2.aspx?TrialID=JPRN-UMIN0000055442011. CENTRAL    ,[''],,, UMIN000005544 {published data only}  ,excluded,CD015248-bbs2-0013," This is a single‐arm study, not an RCT ",,,,,,,
CD015248-bib-0018,UMIN000007659. ,The clinical evaluation of the middle ear pressure therapy for intractable Meniere disease,,2012,,   ,['citation-other'], UMIN000007659. The clinical evaluation of the middle ear pressure therapy for intractable Meniere disease. http://www.who.int/trialsearch/Trial2.aspx?TrialID=JPRN-UMIN0000076592012. CENTRAL    ,[''],,, UMIN000007659 {published data only}  ,excluded,CD015248-bbs2-0014," This is a single‐arm study, not an RCT ",,,,,,,
CD015248-bib-0019,UMIN000017710. ,Efficacy of middle ear pressure therapy in patients with intractable Meniere's disease and delayed endolymphatic hydrops,,2015,,   ,['citation-other'], UMIN000017710. Efficacy of middle ear pressure therapy in patients with intractable Meniere's disease and delayed endolymphatic hydrops. http://www.who.int/trialsearch/Trial2.aspx?TrialID=JPRN-UMIN0000177102015. CENTRAL    ,[''],,, UMIN000017710 {published data only}  ,excluded,CD015248-bbs2-0015," This is a single‐arm study, not an RCT ",,,,,,,
CD015248-bib-0024,,Committee on Hearing and Equilibrium Guidelines for the Diagnosis and Evaluation of Therapy in Meniere's Disease,,1995,113,(3):181-5.   ,['citation-other'], Committee on Hearing and Equilibrium Guidelines for the Diagnosis and Evaluation of Therapy in Meniere's Disease. Otolaryngology – Head and Neck Surgery1995;113(3):181-5.    ,[],,, AAO‐HNS 1995 ,additional,CD015248-bbs2-0020,,24294684,,,,,,24294684
CD015248-bib-0025,"Ahsan SF, Standring R, Wang Y . ",Systematic review and meta-analysis of Meniett therapy for Meniere's disease, Laryngoscope ,2015,125,    ,['citation-journal']," Ahsan SF, Standring R, Wang Y . Systematic review and meta-analysis of Meniett therapy for Meniere's disease.  Laryngoscope 2015;125(1):203-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/lary.24773', 'https://www.ncbi.nlm.nih.gov/pubmed/24913022', ""https://scholar.google.com/scholar_lookup?title=Systematic+review+and+meta-analysis+of+Meniett+therapy+for+Meniere's+disease&author=SF+Ahsan&author=R+Standring&publication_year=2015&hl=en""]",24913022,https://doi.org/10.1002/lary.24773, Ahsan 2015 ,additional,CD015248-bbs2-0021,,24913022,,24913022,33,,,24913022
CD015248-bib-0026,Baloh RW. ,Prosper Ménière and his disease, Archives of Neurology ,2001,58,    ,['citation-journal'], Baloh RW. Prosper Ménière and his disease.  Archives of Neurology 2001;58:1151-6.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1001/archneur.58.7.1151', 'https://www.ncbi.nlm.nih.gov/pubmed/11448308', 'https://scholar.google.com/scholar_lookup?title=Prosper+Ménière+and+his+disease&author=RW+Baloh&publication_year=2001&hl=en']",11448308,https://doi.org/10.1001/archneur.58.7.1151, Baloh 2001 ,additional,CD015248-bbs2-0022,,11448308,,11448308,95,,,11448308
CD015248-bib-0027,"Banks C, McGinness S, Harvey R, Sacks R. ",Is allergy related to Meniere's disease?, Current Allergy and Asthma Reports ,2012,12,    ,['citation-journal']," Banks C, McGinness S, Harvey R, Sacks R. Is allergy related to Meniere's disease? Current Allergy and Asthma Reports 2012;12:255-60.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s11882-012-0258-3', 'https://www.ncbi.nlm.nih.gov/pubmed/22457225', ""https://scholar.google.com/scholar_lookup?title=Is+allergy+related+to+Meniere's+disease?&author=C+Banks&author=S+McGinness&author=R+Harvey&author=R+Sacks&publication_year=2012&hl=en""]",22457225,https://doi.org/10.1007/s11882-012-0258-3, Banks 2012 ,additional,CD015248-bbs2-0023,,22457225,,22457225,32,,,22457225
CD015248-bib-0028,"Bruderer SG, Bodmer D, Stohler NA, Jick SS, Meier CR. ",Population-based study on the epidemiology of Ménière's disease, Audiology & Neuro-otology ,2017,22,    ,['citation-journal']," Bruderer SG, Bodmer D, Stohler NA, Jick SS, Meier CR. Population-based study on the epidemiology of Ménière's disease.  Audiology & Neuro-otology 2017;22(2):74-82.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1159/000475875', 'https://www.ncbi.nlm.nih.gov/pubmed/28723686', ""https://scholar.google.com/scholar_lookup?title=Population-based+study+on+the+epidemiology+of+Ménière's+disease&author=SG+Bruderer&author=D+Bodmer&author=NA+Stohler&author=SS+Jick&author=CR+Meier&publication_year=2017&hl=en""]",28723686,https://doi.org/10.1159/000475875, Bruderer 2017 ,additional,CD015248-bbs2-0024,,,,,,,,28723686
CD015248-bib-0029,Carlisle JB. ,"Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals", Anaesthesia ,2017,72,    ,['citation-journal']," Carlisle JB. Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals.  Anaesthesia 2017;72:944-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/anae.13938', 'https://www.ncbi.nlm.nih.gov/pubmed/28580651', 'https://scholar.google.com/scholar_lookup?title=Data+fabrication+and+other+reasons+for+non-random+sampling+in+5087+randomised,+controlled+trials+in+anaesthetic+and+general+medical+journals+&author=JB+Carlisle&publication_year=2017&hl=en']",28580651,https://doi.org/10.1111/anae.13938, Carlisle 2017 ,additional,CD015248-bbs2-0025,,28580651,28580651,,,,,28580651
CD015248-bib-0030,"Chiarella G, Petrolo C, Cassandro E. ",The genetics of Ménière's disease, Application of Clinical Genetics ,2015,8,    ,['citation-journal']," Chiarella G, Petrolo C, Cassandro E. The genetics of Ménière's disease.  Application of Clinical Genetics 2015;8:9-17. [DOI: 10.2147/TACG.S59024]    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/25609993', ""https://scholar.google.com/scholar_lookup?title=The+genetics+of+Ménière's+disease&author=G+Chiarella&author=C+Petrolo&author=E+Cassandro&publication_year=2015&hl=en""]",25609993,, Chiarella 2015 ,additional,CD015248-bbs2-0026,,25609993,,,,,,25609993
CD015248-bib-0031,"Devantier L, Guldfred FL, Djurhuus BD, Handel MN, Schmidt JH, Hougaard DD, et al. ",Positive pressure device treatment for Meniere's disease: an overview of the current evidence and a meta-analysis, European Archives of Oto-Rhino-Laryngology ,2019,276,    ,['citation-journal']," Devantier L, Guldfred FL, Djurhuus BD, Handel MN, Schmidt JH, Hougaard DD, et al. Positive pressure device treatment for Meniere's disease: an overview of the current evidence and a meta-analysis.  European Archives of Oto-Rhino-Laryngology 2019;276(5):1263-73.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s00405-019-05359-y', 'https://www.ncbi.nlm.nih.gov/pubmed/30809697', ""https://scholar.google.com/scholar_lookup?title=Positive+pressure+device+treatment+for+Meniere's+disease:+an+overview+of+the+current+evidence+and+a+meta-analysis+&author=L+Devantier&author=FL+Guldfred&author=BD+Djurhuus&author=MN+Handel&author=JH+Schmidt&author=DD+Hougaard&publication_year=2019&hl=en""]",30809697,https://doi.org/10.1007/s00405-019-05359-y, Devantier 2019 ,additional,CD015248-bbs2-0027,,,,,,,,30809697
CD015248-bib-0032,Gacek RR. ,Ménière's disease is a viral neuropathy, ORL; Journal for Oto-rhino-laryngology and Its Related Specialties ,2009,71,    ,['citation-journal'], Gacek RR. Ménière's disease is a viral neuropathy.  ORL; Journal for Oto-rhino-laryngology and Its Related Specialties 2009;71(2):78-86.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1159/000189783', 'https://www.ncbi.nlm.nih.gov/pubmed/19142031', ""https://scholar.google.com/scholar_lookup?title=Ménière's+disease+is+a+viral+neuropathy&author=RR+Gacek&publication_year=2009&hl=en""]",19142031,https://doi.org/10.1159/000189783, Gacek 2009 ,additional,CD015248-bbs2-0028,,19142031,,,,,,19142031
CD015248-bib-0033,"Greco A, Gallo A, Fusconi M, Marinelli C, Macri GF, de Vincentiis M. ",Meniere's disease might be an autoimmune condition?, Autoimmunity Reviews ,2012,11,    ,['citation-journal']," Greco A, Gallo A, Fusconi M, Marinelli C, Macri GF, de Vincentiis M. Meniere's disease might be an autoimmune condition? Autoimmunity Reviews 2012;11(10):731-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.autrev.2012.01.004', 'https://www.ncbi.nlm.nih.gov/pubmed/22306860', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease+might+be+an+autoimmune+condition?&author=A+Greco&author=A+Gallo&author=M+Fusconi&author=C+Marinelli&author=GF+Macri&author=M+Vincentiis&publication_year=2012&hl=en""]",22306860,https://doi.org/10.1016/j.autrev.2012.01.004, Greco 2012 ,additional,CD015248-bbs2-0029,,22846458,,,,,,22306860
CD015248-bib-0034,"Hallpike C, Cairns H. ",Observations on the pathology of Ménière's syndrome, Journal of Laryngology and Otology ,1938,53,    ,['citation-journal']," Hallpike C, Cairns H. Observations on the pathology of Ménière's syndrome.  Journal of Laryngology and Otology 1938;53(10):625-55. [DOI: 10.1017/S0022215100003947]    Link to article     Google Scholar     ","['https://doi.org/10.1017/S0022215100003947', ""https://scholar.google.com/scholar_lookup?title=Observations+on+the+pathology+of+Ménière's+syndrome&author=C+Hallpike&author=H+Cairns&publication_year=1938&hl=en""]",,https://doi.org/10.1017/S0022215100003947, Hallpike 1938 ,additional,CD015248-bbs2-0030,,19991672,,,,,,19991672
CD015248-bib-0035,,"Higgins JPT, Green S (editors). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 [updated March 2011]. The Cochrane Collaboration, 2011",,,,. Available from training.cochrane.org/handbook/archive/v5.1/.   ,['citation-other']," Higgins JPT, Green S (editors). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 [updated March 2011]. The Cochrane Collaboration, 2011. Available from training.cochrane.org/handbook/archive/v5.1/.    ",[],,, Handbook 2011 ,additional,CD015248-bbs2-0031,,,,,,,,
CD015248-bib-0036,"Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al, editor(s). ","Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021",,,,. Available from www.training.cochrane.org/handbook.   ,['citation-other']," Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021. Available from www.training.cochrane.org/handbook.    ",[],,, Handbook 2021 ,additional,CD015248-bbs2-0032,,,,,,,,
CD015248-bib-0037,"Harcourt J, Barraclough K, Bronstein AM. ",Meniere's disease, BMJ ,2014,349,    ,['citation-journal']," Harcourt J, Barraclough K, Bronstein AM. Meniere's disease.  BMJ 2014;349:g6544.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/bmj.g6544', 'https://www.ncbi.nlm.nih.gov/pubmed/25391837', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease&author=J+Harcourt&author=K+Barraclough&author=AM+Bronstein&publication_year=2014&hl=en""]",25391837,https://doi.org/10.1136/bmj.g6544, Harcourt 2014 ,additional,CD015248-bbs2-0033,,25391837,,,,,,25391837
CD015248-bib-0038,"Harris JP, Alexander TH. ",Current-day prevalence of Ménière’s syndrome, Audiology & Neuro-otology ,2010,15,    ,['citation-journal']," Harris JP, Alexander TH. Current-day prevalence of Ménière’s syndrome.  Audiology & Neuro-otology 2010;15(5):318-22.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1159/000286213', 'https://www.ncbi.nlm.nih.gov/pubmed/20173319', 'https://scholar.google.com/scholar_lookup?title=Current-day+prevalence+of+Ménière’s+syndrome&author=JP+Harris&author=TH+Alexander&publication_year=2010&hl=en']",20173319,https://doi.org/10.1159/000286213, Harris 2010 ,additional,CD015248-bbs2-0034,,20173319,,,,,,20173319
CD015248-bib-0039,"Holmberg J, de Amesti M, Rosenbaum A, Winter M . ",Positive pressure therapy for Meniere's disease, Medwave ,2019,19,    ,['citation-journal']," Holmberg J, de Amesti M, Rosenbaum A, Winter M . Positive pressure therapy for Meniere's disease [Terapia con presion positiva para enfermedad de Meniere].  Medwave 2019;19(3):e7610.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.5867/medwave.2019.03.7609', 'https://www.ncbi.nlm.nih.gov/pubmed/30985738', ""https://scholar.google.com/scholar_lookup?title=Positive+pressure+therapy+for+Meniere's+disease&author=J+Holmberg&author=M+Amesti&author=A+Rosenbaum&publication_year=2019&hl=en""]",30985738,https://doi.org/10.5867/medwave.2019.03.7609, Holmberg 2019 ,additional,CD015248-bbs2-0035,,30985738,,,,,,30985738
CD015248-bib-0040,"Honrubia V, Bell TS, Harris MR, Baloh RQ, Fisher LM. ",Quantitative evaluation of dizziness characteristics and impact on quality of life, American Journal of Otology ,1996,17,    ,['citation-journal']," Honrubia V, Bell TS, Harris MR, Baloh RQ, Fisher LM. Quantitative evaluation of dizziness characteristics and impact on quality of life.  American Journal of Otology 1996;17:595-602.    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/8841705', 'https://scholar.google.com/scholar_lookup?title=Quantitative+evaluation+of+dizziness+characteristics+and+impact+on+quality+of+life&author=V+Honrubia&author=TS+Bell&author=MR+Harris&author=RQ+Baloh&author=LM+Fisher&publication_year=1996&hl=en']",8841705,, Honrubia 1996 ,additional,CD015248-bbs2-0036,,,,,,,,8841705
