reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD014758-bib-0011,"Chua W, Balakrishnan V, Tan D, Chan Y. ",Efficacy results from the atropine in the treatment of myopia (ATOM) study,,2003,44,    ,['citation-other']," Chua W, Balakrishnan V, Tan D, Chan Y. Efficacy results from the atropine in the treatment of myopia (ATOM) study. Investigative Ophthalmology and Visual Science2003;44(13):ARVO E-abstract 3119. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Efficacy+results+from+the+atropine+in+the+treatment+of+myopia+(ATOM)+study&author=W+Chua&author=V+Balakrishnan&author=D+Tan&author=Y+Chan&publication_year=2003&hl=en']",,, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,,,,,,,
CD014758-bib-0012,"Chua WH, Balakrishnan V, Chan YH, Tong L, Ling Y, Quah BL, et al. ",Atropine for the treatment of childhood myopia, Ophthalmology ,2006,113,    ,['citation-journal']," Chua WH, Balakrishnan V, Chan YH, Tong L, Ling Y, Quah BL, et al. Atropine for the treatment of childhood myopia.  Ophthalmology 2006;113(12):2285-91. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ophtha.2006.05.062', 'https://www.ncbi.nlm.nih.gov/pubmed/16996612', 'https://scholar.google.com/scholar_lookup?title=Atropine+for+the+treatment+of+childhood+myopia&author=WH+Chua&author=V+Balakrishnan&author=YH+Chan&author=L+Tong&author=Y+Ling&author=BL+Quah&publication_year=2006&hl=en']",16996612,https://doi.org/10.1016/j.ophtha.2006.05.062, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,,,16996612,595,,,16996612
CD014758-bib-0013,"Chua WH, Tan D, Balakrishnan V, Chan YH, ATOM Study Group. ",Progression of childhood myopia following cessation of atropine treatment,,2005,46,    ,['citation-other']," Chua WH, Tan D, Balakrishnan V, Chan YH, ATOM Study Group. Progression of childhood myopia following cessation of atropine treatment. Investigative Ophthalmology and Visual Science2005;46(13):ARVO E-abstract 4625. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Progression+of+childhood+myopia+following+cessation+of+atropine+treatment&author=WH+Chua&author=D+Tan&author=V+Balakrishnan&author=YH+Chan&publication_year=2005&hl=en']",,, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,,,,,,,
CD014758-bib-0014,"Kumaran A, Htoon HM, Tan D, Chia A. ",Analysis of changes in refraction and biometry of atropine- and placebo-treated eyes, Investigative Ophthalmology and Visual Science ,2015,56,    ,['citation-journal']," Kumaran A, Htoon HM, Tan D, Chia A. Analysis of changes in refraction and biometry of atropine- and placebo-treated eyes.  Investigative Ophthalmology and Visual Science 2015;56(9):5650-5. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1167/iovs.14-14716', 'https://www.ncbi.nlm.nih.gov/pubmed/26313301', 'https://scholar.google.com/scholar_lookup?title=Analysis+of+changes+in+refraction+and+biometry+of+atropine-+and+placebo-treated+eyes&author=A+Kumaran&author=HM+Htoon&author=D+Tan&author=A+Chia&publication_year=2015&hl=en']",26313301,https://doi.org/10.1167/iovs.14-14716, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,26313301,26313301,26313301,62,https://iovs.arvojournals.org/arvo/content_public/journal/iovs/934287/i1552-5783-56-9-5650.pdf,,26313301
CD014758-bib-0015,"Loh KL, Lu Q, Tan D, Chia A. ",Risk factors for progressive myopia in the atropine therapy for myopia study, American Journal of Ophthalmology ,2015,159,    ,['citation-journal']," Loh KL, Lu Q, Tan D, Chia A. Risk factors for progressive myopia in the atropine therapy for myopia study.  American Journal of Ophthalmology 2015;159(5):945-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ajo.2015.01.029', 'https://www.ncbi.nlm.nih.gov/pubmed/25640408', 'https://scholar.google.com/scholar_lookup?title=Risk+factors+for+progressive+myopia+in+the+atropine+therapy+for+myopia+study&author=KL+Loh&author=Q+Lu&author=D+Tan&author=A+Chia&publication_year=2015&hl=en']",25640408,https://doi.org/10.1016/j.ajo.2015.01.029, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,25640408,,25640408,62,,,25640408
CD014758-bib-0016,"Luu CD, Lau AM, Koh AH, Chua WH, Balakrishnan V, Tan D. ",Effects of long-term atropine usage on retinal function,,2003,44,    ,['citation-other']," Luu CD, Lau AM, Koh AH, Chua WH, Balakrishnan V, Tan D. Effects of long-term atropine usage on retinal function. Investigative Ophthalmology and Visual Science2003;44(13):ARVO E-abstract 4790. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Effects+of+long-term+atropine+usage+on+retinal+function&author=CD+Luu&author=AM+Lau&author=AH+Koh&author=WH+Chua&author=V+Balakrishnan&author=D+Tan&publication_year=2003&hl=en']",,, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,,,,,,,
CD014758-bib-0017,"Luu CD, Lau AM, Koh AH, Tan D. ",Multifocal electroretinogram in children on atropine treatment for myopia, British Journal of Ophthalmology ,2005,89,    ,['citation-journal']," Luu CD, Lau AM, Koh AH, Tan D. Multifocal electroretinogram in children on atropine treatment for myopia.  British Journal of Ophthalmology 2005;89(2):151-3. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/bjo.2004.045526', 'https://www.ncbi.nlm.nih.gov/pubmed/15665343', 'https://scholar.google.com/scholar_lookup?title=Multifocal+electroretinogram+in+children+on+atropine+treatment+for+myopia&author=CD+Luu&author=AM+Lau&author=AH+Koh&author=D+Tan&publication_year=2005&hl=en']",15665343,https://doi.org/10.1136/bjo.2004.045526, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,15665343,,15665343,73,https://bjo.bmj.com/content/bjophthalmol/89/2/151.full.pdf,,15665343
CD014758-bib-0018,"Tong L, Huang XL, Koh AL, Zhang X, Tan DT, Chua WH. ",Atropine for the treatment of childhood myopia: effect on myopia progression after cessation of atropine, Ophthalmology ,2009,116,    ,['citation-journal']," Tong L, Huang XL, Koh AL, Zhang X, Tan DT, Chua WH. Atropine for the treatment of childhood myopia: effect on myopia progression after cessation of atropine.  Ophthalmology 2009;116(3):572-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ophtha.2008.10.020', 'https://www.ncbi.nlm.nih.gov/pubmed/19167081', 'https://scholar.google.com/scholar_lookup?title=Atropine+for+the+treatment+of+childhood+myopia:+effect+on+myopia+progression+after+cessation+of+atropine+&author=L+Tong&author=XL+Huang&author=AL+Koh&author=X+Zhang&author=DT+Tan&author=WH+Chua&publication_year=2009&hl=en']",19167081,https://doi.org/10.1016/j.ophtha.2008.10.020, ATOM Study 2006 {published data only}  ,included,CD014758-bbs2-0004,,19167081,,19167081,275,,,19167081
CD014758-bib-0019,"Bao J, Huang Y, Li X, Pan Y, Ding C, Lim EW, et al. ",Myopia control with spectacle lenses with aspherical lenslets: a 2-year randomized clinical trial, British Journal of Ophthalmology ,2022,106,    ,['citation-journal']," Bao J, Huang Y, Li X, Pan Y, Ding C, Lim EW, et al. Myopia control with spectacle lenses with aspherical lenslets: a 2-year randomized clinical trial.  British Journal of Ophthalmology 2022;106(8):1171-6. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/33811039', 'https://scholar.google.com/scholar_lookup?title=Myopia+control+with+spectacle+lenses+with+aspherical+lenslets:+a+2-year+randomized+clinical+trial+&author=J+Bao&author=Y+Huang&author=X+Li&author=Y+Pan&author=C+Ding&author=EW+Lim&publication_year=2022&hl=en']",33811039,, Bao 2021 {published data only}  ,included,CD014758-bbs2-0005,,,,,,,,33811039
CD014758-bib-0020,"Bao J, Yang A, Huang Y, Li X, Yang A, Lim W, et al. ",One-year myopia control efficacy of spectacle lenses with aspherical lenslets,,2021,62,    ,['citation-other']," Bao J, Yang A, Huang Y, Li X, Yang A, Lim W, et al. One-year myopia control efficacy of spectacle lenses with aspherical lenslets. Investigative Ophthalmology and Visual Science2021;62(8):2888. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=One-year+myopia+control+efficacy+of+spectacle+lenses+with+aspherical+lenslets&author=J+Bao&author=A+Yang&author=Y+Huang&author=X+Li&author=A+Yang&author=W+Lim&publication_year=2021&hl=en']",,, Bao 2021 {published data only}  ,included,CD014758-bbs2-0005,,,,,,,,
CD014758-bib-0021,"Bian S, Liu H, Lin J. ",A randomized-controlled clinical study of one-year outcome between orthokeratology contact lens wear and glasses wear in myopic children,,2020,38,    ,['citation-other']," Bian S, Liu H, Lin J. A randomized-controlled clinical study of one-year outcome between orthokeratology contact lens wear and glasses wear in myopic children. Chinese Journal of Experimental Ophthalmology2020;38(2):121-7. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+randomized-controlled+clinical+study+of+one-year+outcome+between+orthokeratology+contact+lens+wear+and+glasses+wear+in+myopic+children+&author=S+Bian&author=H+Liu&author=J+Lin&publication_year=2020&hl=en']",,, Bian 2020 {published data only}  ,included,CD014758-bbs2-0006,,,,,,,,
CD014758-bib-0022,"Berntsen DA, Gostovic AT, Sinnott LT, Chandler MA, Huang J, Morrison A, et al. ",Peripheral defocus and axial eye growth in the bifocal lenses in nearsighted kids (BLINK) study,,2021,62,    ,['citation-other']," Berntsen DA, Gostovic AT, Sinnott LT, Chandler MA, Huang J, Morrison A, et al. Peripheral defocus and axial eye growth in the bifocal lenses in nearsighted kids (BLINK) study. Investigative Ophthalmology and Visual Science2021;62(8):ARVO E-abstract 2884. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Peripheral+defocus+and+axial+eye+growth+in+the+bifocal+lenses+in+nearsighted+kids+(BLINK)+study+&author=DA+Berntsen&author=AT+Gostovic&author=LT+Sinnott&author=MA+Chandler&author=J+Huang&author=A+Morrison&publication_year=2021&hl=en']",,, BLINK Study 2020 {published data only}  ,included,CD014758-bbs2-0007,,,,,,,,
CD014758-bib-0023,"Walline JJ, Walker MK, Mutti DO, Jones-Jordan LA, Sinnott LT, Giannoni AG, et al. ","Effect of high add power, medium add power, or single-vision contact lenses on myopia progression in children: the BLINK randomized clinical trial",,2020,324,    ,['citation-other']," Walline JJ, Walker MK, Mutti DO, Jones-Jordan LA, Sinnott LT, Giannoni AG, et al. Effect of high add power, medium add power, or single-vision contact lenses on myopia progression in children: the BLINK randomized clinical trial. JAMA2020;324(6):571-80. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Effect+of+high+add+power,+medium+add+power,+or+single-vision+contact+lenses+on+myopia+progression+in+children:+the+BLINK+randomized+clinical+trial+&author=JJ+Walline&author=MK+Walker&author=DO+Mutti&author=LA+Jones-Jordan&author=LT+Sinnott&author=AG+Giannoni&publication_year=2020&hl=en']",,, BLINK Study 2020 {published data only}  ,included,CD014758-bbs2-0007,,,,,,,,
CD014758-bib-0024,"Chamberlain P, Arumugam B Jones D, Logan N, Peixoto-de-Matos S, Young G. ",Further comparison of myopia progression in new and established myopia control treatment (MiSight) groups,,2019,42,    ,['citation-other']," Chamberlain P, Arumugam B Jones D, Logan N, Peixoto-de-Matos S, Young G. Further comparison of myopia progression in new and established myopia control treatment (MiSight) groups. Contact Lens and Anterior Eye2019;42(6 Suppl):e16. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Further+comparison+of+myopia+progression+in+new+and+established+myopia+control+treatment+(MiSight)+groups+&author=P+Chamberlain&author=N+Logan&author=S+Peixoto-de-Matos&author=G+Young&publication_year=2019&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,,,,,,,
CD014758-bib-0025,"Chamberlain P, Bradley A, Arumugam B, Hammond, D, McNally J, Logan NS, et al. ",Long-term effect of dual-focus conact lenses on myopia progression in children: a 6-year multicentre clinical trial,,2022,99,    ,['citation-other']," Chamberlain P, Bradley A, Arumugam B, Hammond, D, McNally J, Logan NS, et al. Long-term effect of dual-focus conact lenses on myopia progression in children: a 6-year multicentre clinical trial. Optometry and Vision Science2022;99(3):204-12. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Long-term+effect+of+dual-focus+conact+lenses+on+myopia+progression+in+children:+a+6-year+multicentre+clinical+trial+&author=P+Chamberlain&author=A+Bradley&author=B+Arumugam&author=J+McNally&author=NS+Logan&publication_year=2022&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,,,,,,,
CD014758-bib-0026,"Chamberlain P, Hammond D, Arumugam B, Bullimore MA. ",Measured and predicted axial elongation in the MiSight 1 day clinical trial – 6 year results,,2021,62,    ,['citation-other']," Chamberlain P, Hammond D, Arumugam B, Bullimore MA. Measured and predicted axial elongation in the MiSight 1 day clinical trial – 6 year results. Investigative Ophthalmology & Visual Science2021;62(8):2342. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Measured+and+predicted+axial+elongation+in+the+MiSight+1+day+clinical+trial+–+6+year+results+&author=P+Chamberlain&author=D+Hammond&author=B+Arumugam&author=MA+Bullimore&publication_year=2021&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,,,,,,,
CD014758-bib-0027,"Chamberlain P, Peixoto-de-Matos SC, Logan NS, Ngo C, Jones D, Young G. ",A 3-year randomized clinical trial of MiSight lenses for myopia control,,2019,96,    ,['citation-other']," Chamberlain P, Peixoto-de-Matos SC, Logan NS, Ngo C, Jones D, Young G. A 3-year randomized clinical trial of MiSight lenses for myopia control. Optometry and Vision Science2019;96(8):556-67. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+3-year+randomized+clinical+trial+of+MiSight+lenses+for+myopia+control&author=P+Chamberlain&author=SC+Peixoto-de-Matos&author=NS+Logan&author=C+Ngo&author=D+Jones&author=G+Young&publication_year=2019&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,31343513,,,,,,31343513
CD014758-bib-0028,"Flitcroft DI, Loughman J, Arumugam B, Bradley A, Chamberlain P. ",Centile-based analysis of refractive development in the MiSight® 1 day myopia control trial,,2020,61,    ,['citation-other']," Flitcroft DI, Loughman J, Arumugam B, Bradley A, Chamberlain P. Centile-based analysis of refractive development in the MiSight® 1 day myopia control trial. Investigative Ophthalmology and Visual Science2020;61(7):ARVO E-abstract 1372. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Centile-based+analysis+of+refractive+development+in+the+MiSight®+1+day+myopia+control+trial+&author=DI+Flitcroft&author=J+Loughman&author=B+Arumugam&author=A+Bradley&author=P+Chamberlain&publication_year=2020&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,,,,,,,
CD014758-bib-0029,"Logan N, Chamberlain P, Hunt C, Young G. ","Visual acuity, vision performance acceptability and subjective over-refraction in myopic children wearing dual-focus contact lenses",,2021,44,    ,['citation-other']," Logan N, Chamberlain P, Hunt C, Young G. Visual acuity, vision performance acceptability and subjective over-refraction in myopic children wearing dual-focus contact lenses. Contact Lens and Anterior Eye2021;44(1 Suppl 1):e21. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Visual+acuity,+vision+performance+acceptability+and+subjective+over-refraction+in+myopic+children+wearing+dual-focus+contact+lenses+&author=N+Logan&author=P+Chamberlain&author=C+Hunt&author=G+Young&publication_year=2021&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,,,,,,,
CD014758-bib-0030,"Woods J, Jones D, Jones L, Jones S, Hunt C, Chamberlain P, et al. ",Ocular health of children wearing daily disposable contact lenses over a 6-year period,,2021,44,    ,['citation-other']," Woods J, Jones D, Jones L, Jones S, Hunt C, Chamberlain P, et al. Ocular health of children wearing daily disposable contact lenses over a 6-year period. Contact Lens and Anterior Eye2021;44(4):101381. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Ocular+health+of+children+wearing+daily+disposable+contact+lenses+over+a+6-year+period&author=J+Woods&author=D+Jones&author=L+Jones&author=S+Jones&author=C+Hunt&author=P+Chamberlain&publication_year=2021&hl=en']",,, Chamberlain 2019 {published data only}  ,included,CD014758-bbs2-0008,,,,,,,,
CD014758-bib-0031,"Charm J, Cho P. ",High myopia-partial reduction ortho-k: a 2-year randomized study, Optometry and Vision Science ,2013,90,    ,['citation-journal']," Charm J, Cho P. High myopia-partial reduction ortho-k: a 2-year randomized study.  Optometry and Vision Science 2013;90(6):530-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/OPX.0b013e318293657d', 'https://www.ncbi.nlm.nih.gov/pubmed/23645372', 'https://scholar.google.com/scholar_lookup?title=High+myopia-partial+reduction+ortho-k:+a+2-year+randomized+study&author=J+Charm&author=P+Cho&publication_year=2013&hl=en']",23645372,https://doi.org/10.1097/OPX.0b013e318293657d, Charm 2013 {published data only}NCT00977236  ,included,CD014758-bbs2-0009,,23645372,23645372,23645372,232,,,23645372
CD014758-bib-0032,"Charm J, Cho P. ",High myopia-partial reduction orthokeratology (HM-PRO): study design, Contact Lens and Anterior Eye ,2013,36,    ,['citation-journal']," Charm J, Cho P. High myopia-partial reduction orthokeratology (HM-PRO): study design.  Contact Lens and Anterior Eye 2013;36(4):164-70. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.clae.2013.02.012', 'https://www.ncbi.nlm.nih.gov/pubmed/23518209', 'https://scholar.google.com/scholar_lookup?title=High+myopia-partial+reduction+orthokeratology+(HM-PRO):+study+design&author=J+Charm&author=P+Cho&publication_year=2013&hl=en']",23518209,https://doi.org/10.1016/j.clae.2013.02.012, Charm 2013 {published data only}NCT00977236  ,included,CD014758-bbs2-0009,,23518209,23518209,23518209,36,http://hdl.handle.net/10397/26626,,23518209
