reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD010254-bib-0011,AstraZeneca. ,"A randomised, double‐blind trial to compare the efficacy of rosuvastatin 5 and 10 mg to atorvastatin 10 mg in the treatment of high risk patients with hypercholesterolemia followed by an open label treatment period with rosuvastatin up‐titrated to the maximum dose of 20 mg for those patients who do not achieve goal",,,,   ,['citation-other']," AstraZeneca. A randomised, double‐blind trial to compare the efficacy of rosuvastatin 5 and 10 mg to atorvastatin 10 mg in the treatment of high risk patients with hypercholesterolemia followed by an open label treatment period with rosuvastatin up‐titrated to the maximum dose of 20 mg for those patients who do not achieve goal. http://www.astrazenecaclinicaltrials.com/_mshost800325/content/clinical‐trials/resources/pdf/D356FC00007 (accessed 02 June 2010). [Study code D356FC00007]CENTRAL    ",[''],,, AstraZeneca 2010a {published data only}  ,included,CD010254-bbs2-0005,,,,,,,,
CD010254-bib-0012,ClinicalTrials.gov. ,Compare the efficacy of rosuvastatin to atorvastatin in high risk patients with yypercholesterolemia,,,,   ,['citation-other'], ClinicalTrials.gov. Compare the efficacy of rosuvastatin to atorvastatin in high risk patients with yypercholesterolemia. http://www.clinicaltrials.gov/ct2/show/results/NCT00683618?term‐D356FC00007&rank=1&sect=X0125#all (accessed 09 July 2010). [Study code NCT00683618]CENTRAL    ,[''],,, AstraZeneca 2010a {published data only}  ,included,CD010254-bbs2-0005,,28836458,,,,,,28836458
CD010254-bib-0013,AstraZeneca. ,"A double blind, double dummy, phase IV, randomized, multicenter, parallel group, placebo control trial to evaluate the effect of rosuvastatin on triglycerides levels in Mexican hypertriglyceridemic patients",,,,   ,['citation-other']," AstraZeneca. A double blind, double dummy, phase IV, randomized, multicenter, parallel group, placebo control trial to evaluate the effect of rosuvastatin on triglycerides levels in Mexican hypertriglyceridemic patients. http://www.astrazenecaclinicaltrials.com/_mshost800325/content/clinical‐trials/resources/pdf/D3560L00075 (accessed 28 March 2010). [Study code DM‐CRESTOR‐0002/D3560L00075]CENTRAL    ",[''],,, AstraZeneca 2010b {published data only}  ,included,CD010254-bbs2-0006,,,,,,,,
CD010254-bib-0014,ClinicalTrials.gov. ,Effect of rosuvastatin on triglyceride levels in Mexican hypertriglyceridemic patients,,,,   ,['citation-other'], ClinicalTrials.gov. Effect of rosuvastatin on triglyceride levels in Mexican hypertriglyceridemic patients. http://clinicaltrials.gov/ct2/show/results/NCT00473655?sect=X43da987601 (accessed 10 May 2010). [ Study code NCT00473655]CENTRAL    ,[''],,, AstraZeneca 2010b {published data only}  ,included,CD010254-bbs2-0006,,23323877,,,,,,23323877
CD010254-bib-0015,"Yamazaki T, Kurabayashi M, ASTRO‐2 Study Group. ",A randomized controlled study to compare the effect of rosuvastatin 5mg with atorvastatin 10mg on plasma lipids in Japanese patients with hypercholesterolemia (ASTRO‐2), Annals of Vascular Diseases ,2009,2,    ,['citation-journal']," Yamazaki T, Kurabayashi M, ASTRO‐2 Study Group. A randomized controlled study to compare the effect of rosuvastatin 5mg with atorvastatin 10mg on plasma lipids in Japanese patients with hypercholesterolemia (ASTRO‐2).  Annals of Vascular Diseases 2009;2(3):159‐73. [PUBMED: 23555376]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3400/avd.oa090019', 'https://www.ncbi.nlm.nih.gov/pubmed/23555376', 'https://scholar.google.com/scholar_lookup?title=A+randomized+controlled+study+to+compare+the+effect+of+rosuvastatin+5mg+with+atorvastatin+10mg+on+plasma+lipids+in+Japanese+patients+with+hypercholesterolemia+(ASTRO‐2)+&author=T+Yamazaki&author=M+Kurabayashi&publication_year=2009&hl=en']",23555376,https://doi.org/10.3400/avd.oa090019, ASTRO‐2 2009 {published data only}  ,included,CD010254-bbs2-0007,,,,,,,,23555376
CD010254-bib-0016,"Capoulade R, Clavel MA, Dumesnil JG, Chan KL, Teo KK, Tam JW, et al. ",Impact of metabolic syndrome on progression of aortic stenosis: influence of age and statin therapy, Journal of the American College of Cardiology ,2012,60,    ,['citation-journal']," Capoulade R, Clavel MA, Dumesnil JG, Chan KL, Teo KK, Tam JW, et al. Impact of metabolic syndrome on progression of aortic stenosis: influence of age and statin therapy.  Journal of the American College of Cardiology 2012;60(3):216‐23. [MEDLINE: 22789885]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.jacc.2012.03.052', 'https://www.ncbi.nlm.nih.gov/pubmed/22789885', 'https://scholar.google.com/scholar_lookup?title=Impact+of+metabolic+syndrome+on+progression+of+aortic+stenosis:+influence+of+age+and+statin+therapy+&author=R+Capoulade&author=MA+Clavel&author=JG+Dumesnil&author=KL+Chan&author=KK+Teo&author=JW+Tam&publication_year=2012&hl=en']",22789885,https://doi.org/10.1016/j.jacc.2012.03.052, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,22789885,22789885,114,https://doi.org/10.1016/j.jacc.2012.03.052,,22789885
CD010254-bib-0017,"Capoulade R, Clavel MA, Dumesnil JG, Chan KL, Teo KK, Tam JW, et al. ",Insulin resistance and LVH progression in patients with calcific aortic stenosis: a substudy of the ASTRONOMER trial, JACC. Cardiovascular Imaging ,2013,6,    ,['citation-journal']," Capoulade R, Clavel MA, Dumesnil JG, Chan KL, Teo KK, Tam JW, et al. Insulin resistance and LVH progression in patients with calcific aortic stenosis: a substudy of the ASTRONOMER trial.  JACC. Cardiovascular Imaging 2013;6(2):165‐74. [MEDLINE: 23489530]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.jcmg.2012.11.004', 'https://www.ncbi.nlm.nih.gov/pubmed/23489530', 'https://scholar.google.com/scholar_lookup?title=Insulin+resistance+and+LVH+progression+in+patients+with+calcific+aortic+stenosis:+a+substudy+of+the+ASTRONOMER+trial+&author=R+Capoulade&author=MA+Clavel&author=JG+Dumesnil&author=KL+Chan&author=KK+Teo&author=JW+Tam&publication_year=2013&hl=en']",23489530,https://doi.org/10.1016/j.jcmg.2012.11.004, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,23489530,,38,https://doi.org/10.1016/j.jcmg.2012.11.004,,23489530
CD010254-bib-0018,"Chan K‐L, Teo K, Tam J, Dumesnil JG. ","Rationale, design, and baseline characteristics of a randomized trial to assess the effect of cholesterol lowering on the progression of aortic stenosis. The Aortic Stenosis Progression Observation: Measuring Effects of Rosuvastatin (ASTRONOMER) trial", American Heart Journal ,2007,153,    ,['citation-journal']," Chan K‐L, Teo K, Tam J, Dumesnil JG. Rationale, design, and baseline characteristics of a randomized trial to assess the effect of cholesterol lowering on the progression of aortic stenosis. The Aortic Stenosis Progression Observation: Measuring Effects of Rosuvastatin (ASTRONOMER) trial.  American Heart Journal 2007;153(6):925‐31. [MEDLINE: 17540192]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ahj.2007.03.011', 'https://www.ncbi.nlm.nih.gov/pubmed/17540192', 'https://scholar.google.com/scholar_lookup?title=Rationale,+design,+and+baseline+characteristics+of+a+randomized+trial+to+assess+the+effect+of+cholesterol+lowering+on+the+progression+of+aortic+stenosis.+The+Aortic+Stenosis+Progression+Observation:+Measuring+Effects+of+Rosuvastatin+(ASTRONOMER)+trial+&author=K‐L+Chan&author=K+Teo&author=J+Tam&author=JG+Dumesnil&publication_year=2007&hl=en']",17540192,https://doi.org/10.1016/j.ahj.2007.03.011, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,17540192,17540192,17540192,55,,,17540192
CD010254-bib-0019,"Chan KL, Dumesnil JG, Tam J, Ni A, Teo K. ",Effect of rosuvastatin on C‐reactive protein and progression of aortic stenosis, American Heart Journal ,2011,161,    ,['citation-journal']," Chan KL, Dumesnil JG, Tam J, Ni A, Teo K. Effect of rosuvastatin on C‐reactive protein and progression of aortic stenosis.  American Heart Journal 2011;161(6):1133‐9. [MEDLINE: 21641360]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.ahj.2011.03.016', 'https://www.ncbi.nlm.nih.gov/pubmed/21641360', 'https://scholar.google.com/scholar_lookup?title=Effect+of+rosuvastatin+on+C‐reactive+protein+and+progression+of+aortic+stenosis&author=KL+Chan&author=JG+Dumesnil&author=J+Tam&author=A+Ni&author=K+Teo&publication_year=2011&hl=en']",21641360,https://doi.org/10.1016/j.ahj.2011.03.016, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,21641360,21641360,21641360,23,,,21641360
CD010254-bib-0020,"Chan KL, Teo K, Dumesnil JG, Ni A, ASTRONOMER Study Group. ",Effect of lipid lowering with rosuvastatin on progression of aortic stenosis results of the Aortic Stenosis Progression Observation: Measuring Effects of Rosuvastatin (ASTRONOMER) Trial, Circulation ,2010,121,    ,['citation-journal']," Chan KL, Teo K, Dumesnil JG, Ni A, ASTRONOMER Study Group. Effect of lipid lowering with rosuvastatin on progression of aortic stenosis results of the Aortic Stenosis Progression Observation: Measuring Effects of Rosuvastatin (ASTRONOMER) Trial.  Circulation 2010;121(2):306‐14. [MEDLINE: 20048204]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1161/CIRCULATIONAHA.109.900027', 'https://www.ncbi.nlm.nih.gov/pubmed/20048204', 'https://scholar.google.com/scholar_lookup?title=Effect+of+lipid+lowering+with+rosuvastatin+on+progression+of+aortic+stenosis+results+of+the+Aortic+Stenosis+Progression+Observation:+Measuring+Effects+of+Rosuvastatin+(ASTRONOMER)+Trial+&author=KL+Chan&author=K+Teo&author=JG+Dumesnil&author=A+Ni&publication_year=2010&hl=en']",20048204,https://doi.org/10.1161/CIRCULATIONAHA.109.900027, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,,20048204,747,https://www.ahajournals.org/doi/pdf/10.1161/CIRCULATIONAHA.109.900027,,20048204
CD010254-bib-0021,ClinicalTrials.gov. ,Effect of cholesterol lowering on the progression of aortic stenosis in patients with mild to moderate aortic stenosis (ASTRONOMER) Aortic Stenosis Progression Observation Measuring Effects of Rosuvastatin and the sub‐study protocol,,,,   ,['citation-other'], ClinicalTrials.gov. Effect of cholesterol lowering on the progression of aortic stenosis in patients with mild to moderate aortic stenosis (ASTRONOMER) Aortic Stenosis Progression Observation Measuring Effects of Rosuvastatin and the sub‐study protocol. http://clinicaltrials.gov/show/NCT00800800 (accessed 25 November 2008). [ Study code NCT00800800]CENTRAL    ,[''],,, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,,,,,,
CD010254-bib-0022,"Jassal DS, Bhagirath KM, Karlstedt E, Zeglinski M, Dumesnil JG, Teo KK, et al. ",Evaluating the effectiveness of rosuvastatin in preventing the progression of diastolic dysfunction in aortic stenosis: A substudy of the aortic stenosis progression observation measuring effects of rosuvastatin (ASTRONOMER) study, Cardiovascular Ultrasound ,2011,9,    ,['citation-journal']," Jassal DS, Bhagirath KM, Karlstedt E, Zeglinski M, Dumesnil JG, Teo KK, et al. Evaluating the effectiveness of rosuvastatin in preventing the progression of diastolic dysfunction in aortic stenosis: A substudy of the aortic stenosis progression observation measuring effects of rosuvastatin (ASTRONOMER) study.  Cardiovascular Ultrasound 2011;9(1):5. [MEDLINE: 21299902]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/1476-7120-9-5', 'https://www.ncbi.nlm.nih.gov/pubmed/21299902', 'https://scholar.google.com/scholar_lookup?title=Evaluating+the+effectiveness+of+rosuvastatin+in+preventing+the+progression+of+diastolic+dysfunction+in+aortic+stenosis:+A+substudy+of+the+aortic+stenosis+progression+observation+measuring+effects+of+rosuvastatin+(ASTRONOMER)+study+&author=DS+Jassal&author=KM+Bhagirath&author=E+Karlstedt&author=M+Zeglinski&author=JG+Dumesnil&author=KK+Teo&publication_year=2011&hl=en']",21299902,https://doi.org/10.1186/1476-7120-9-5, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,21299902,21299902,3,https://cardiovascularultrasound.biomedcentral.com/counter/pdf/10.1186/1476-7120-9-5,,21299902
CD010254-bib-0023,"Jassal DS, Bhagirath KM, Tam JW, Sochowski RA, Dumesnil JG, Giannoccaro PJ, et al. ",Association of bicuspid aortic valve morphology and aortic root dimensions: A substudy of the aortic stenosis progression observation measuring effects of rosuvastatin (ASTRONOMER) study, Echocardiography ,2010,27,    ,['citation-journal']," Jassal DS, Bhagirath KM, Tam JW, Sochowski RA, Dumesnil JG, Giannoccaro PJ, et al. Association of bicuspid aortic valve morphology and aortic root dimensions: A substudy of the aortic stenosis progression observation measuring effects of rosuvastatin (ASTRONOMER) study.  Echocardiography 2010;27(2):174‐9. [MEDLINE: 19725842]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1540-8175.2009.00993.x', 'https://www.ncbi.nlm.nih.gov/pubmed/19725842', 'https://scholar.google.com/scholar_lookup?title=Association+of+bicuspid+aortic+valve+morphology+and+aortic+root+dimensions:+A+substudy+of+the+aortic+stenosis+progression+observation+measuring+effects+of+rosuvastatin+(ASTRONOMER)+study+&author=DS+Jassal&author=KM+Bhagirath&author=JW+Tam&author=RA+Sochowski&author=JG+Dumesnil&author=PJ+Giannoccaro&publication_year=2010&hl=en']",19725842,https://doi.org/10.1111/j.1540-8175.2009.00993.x, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,19725842,19725842,30,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1540-8175.2009.00993.x,,19725842
CD010254-bib-0024,"Jassal DS, Tam JW, Dumesnil JG, Giannoccaro PJ, Jue J, Pandey AS, et al. ",Clinical usefulness of tissue doppler imaging in patients with mild to moderate aortic stenosis: a substudy of the aortic stenosis progression observation measuring effects of rosuvastatin study, Journal of the American Society of Echocardiography ,2008,21,    ,['citation-journal']," Jassal DS, Tam JW, Dumesnil JG, Giannoccaro PJ, Jue J, Pandey AS, et al. Clinical usefulness of tissue doppler imaging in patients with mild to moderate aortic stenosis: a substudy of the aortic stenosis progression observation measuring effects of rosuvastatin study.  Journal of the American Society of Echocardiography 2008;21(9):1023‐7. [MEDLINE: 18406575]CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.echo.2008.02.014', 'https://www.ncbi.nlm.nih.gov/pubmed/18406575', 'https://scholar.google.com/scholar_lookup?title=Clinical+usefulness+of+tissue+doppler+imaging+in+patients+with+mild+to+moderate+aortic+stenosis:+a+substudy+of+the+aortic+stenosis+progression+observation+measuring+effects+of+rosuvastatin+study+&author=DS+Jassal&author=JW+Tam&author=JG+Dumesnil&author=PJ+Giannoccaro&author=J+Jue&author=AS+Pandey&publication_year=2008&hl=en']",18406575,https://doi.org/10.1016/j.echo.2008.02.014, ASTRONOMER 2010 {published data only}  ,included,CD010254-bbs2-0008,,,18406575,18406575,21,,,18406575
