reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015249-bib-0011,Arenberg IK. ,Placebo effect for Ménière's disease sac shunt surgery disputed, Archives of Otolaryngology - Head & Neck Surgery ,1981,12,    ,['citation-journal'], Arenberg IK. Placebo effect for Ménière's disease sac shunt surgery disputed.  Archives of Otolaryngology - Head & Neck Surgery 1981;12:773. CENTRAL    Link to article     Google Scholar     ,"['', 'https://doi.org/10.1001/archotol.1981.00790480049013', ""https://scholar.google.com/scholar_lookup?title=Placebo+effect+for+Ménière's+disease+sac+shunt+surgery+disputed&author=IK+Arenberg&publication_year=1981&hl=en""]",,https://doi.org/10.1001/archotol.1981.00790480049013, Arenberg 1981 {published data only}  ,excluded,CD015249-bbs2-0003," This is a critique of the study Thomsen 1981, with no primary data  ",7316863,,7316863,16,,,7316863
CD015249-bib-0012,Arslan M. ,"Choice of surgical treatment in Meniere's disease. The new method of ""osmotic induction""", HNO ,1971,19,    ,['citation-journal']," Arslan M. Choice of surgical treatment in Meniere's disease. The new method of ""osmotic induction"".  HNO 1971;19(3):81-7. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/5550950', ""https://scholar.google.com/scholar_lookup?title=Choice+of+surgical+treatment+in+Meniere's+disease.+The+new+method+of+""]",5550950,, Arslan 1971 {published data only}  ,excluded,CD015249-bbs2-0004," This is a description of a surgical technique, not an RCT ",5550950,5550950,,,,,5550950
CD015249-bib-0013,"Beck C, Arnold W, Lange G, Rudert H, Scherer H. ",Treatment of Meniere's disease: conservative or operative," Laryngologie, Rhinologie, Otologie ",1985,64,    ,['citation-journal']," Beck C, Arnold W, Lange G, Rudert H, Scherer H. Treatment of Meniere's disease: conservative or operative.  Laryngologie, Rhinologie, Otologie 1985;64(12):601-3. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1055/s-2007-1008216', 'https://www.ncbi.nlm.nih.gov/pubmed/4087990', ""https://scholar.google.com/scholar_lookup?title=Treatment+of+Meniere's+disease:+conservative+or+operative&author=C+Beck&author=W+Arnold&author=G+Lange&author=H+Rudert&author=H+Scherer&publication_year=1985&hl=en""]",4087990,https://doi.org/10.1055/s-2007-1008216, Beck 1985 {published data only}  ,excluded,CD015249-bbs2-0005," This is a 'roundtable' discussion/review article, not an RCT ",4087990,,,1,,,4087990
CD015249-bib-0014,"Bojrab DI 2nd, LaRouere MJ, Bojrab DI, Babu SC, Sargent EW, Chan EY, et al. ",Endolymphatic sac decompression with intra-sac dexamethasone injection in Meniere's disease, Otology & Neurotology ,2018,39,    ,['citation-journal']," Bojrab DI 2nd, LaRouere MJ, Bojrab DI, Babu SC, Sargent EW, Chan EY, et al. Endolymphatic sac decompression with intra-sac dexamethasone injection in Meniere's disease.  Otology & Neurotology 2018;39(5):616-21. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Endolymphatic+sac+decompression+with+intra-sac+dexamethasone+injection+in+Meniere's+disease+&author=MJ+LaRouere&author=DI+Bojrab&author=SC+Babu&author=EW+Sargent&author=EY+Chan&publication_year=2018&hl=en""]",,, Bojrab 2018 {published data only}  ,excluded,CD015249-bbs2-0006," This RCT compares 2 different surgical techniques for endolymphatic sac decompression (with and without intra‐sac injections of dexamethasone), therefore the comparator is incorrect for this review  ",,29738389,,,,,29738389
CD015249-bib-0015,Conde Jahn F. ,Treatment of labyrinthine vertigo, Acta Oto-Rino-Laringologica Ibero-Americana ,1965,16,    ,['citation-journal'], Conde Jahn F. Treatment of labyrinthine vertigo.  Acta Oto-Rino-Laringologica Ibero-Americana 1965;16(5):511-21. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5851670', 'https://scholar.google.com/scholar_lookup?title=Treatment+of+labyrinthine+vertigo&author=F+CondeJahn&publication_year=1965&hl=en']",5851670,, Conde Jahn 1965 {published data only}  ,excluded,CD015249-bbs2-0007," This is a narrative review article, not an RCT  ",5851670,,,,,,5851670
CD015249-bib-0016,"Heatley DG, Brandenburg JH. ",A comparison of the long-term hearing outcome in surgically versus nonsurgically treated patients with Meniere's disease,,1991,,    ,['citation-other']," Heatley DG, Brandenburg JH. A comparison of the long-term hearing outcome in surgically versus nonsurgically treated patients with Meniere's disease. In: Inner ear surgery: proceedings of the Third International Symposium and Workshops on Surgery of the Inner Ear. Amsterdam; New York: Kugler Publications, 1991:203-8. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=A+comparison+of+the+long-term+hearing+outcome+in+surgically+versus+nonsurgically+treated+patients+with+Meniere's+disease+&author=DG+Heatley&author=JH+Brandenburg&publication_year=1991&hl=en""]",,, Heatley 1991 {published data only}  ,excluded,CD015249-bbs2-0008," This is a retrospective study comparing individuals who received endolymphatic sac decompression with those who received medical management, not an RCT  ",,,,,,,
CD015249-bib-0017,"Kitahara T, Kubo T, Okumura S, Kitahara M. ",Effects of endolymphatic sac drainage with steroids for intractable Meniere's disease: a long-term follow-up and randomized controlled study, Laryngoscope ,2008,118,    ,['citation-journal']," Kitahara T, Kubo T, Okumura S, Kitahara M. Effects of endolymphatic sac drainage with steroids for intractable Meniere's disease: a long-term follow-up and randomized controlled study.  Laryngoscope 2008;118(5):854-61. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/MLG.0b013e3181651c4a', 'https://www.ncbi.nlm.nih.gov/pubmed/18520184', ""https://scholar.google.com/scholar_lookup?title=Effects+of+endolymphatic+sac+drainage+with+steroids+for+intractable+Meniere's+disease:+a+long-term+follow-up+and+randomized+controlled+study+&author=T+Kitahara&author=T+Kubo&author=S+Okumura&author=M+Kitahara&publication_year=2008&hl=en""]",18520184,https://doi.org/10.1097/MLG.0b013e3181651c4a, Kitahara 2008 {published data only}  ,excluded,CD015249-bbs2-0009," This RCT compared endolymphatic sac drainage plus instillation of steroids to endolymphatic sac drainage alone. Although a comparator arm of no treatment was included, this comprised participants who declined surgery, not people who were randomised to the group.   ",18520184,18520184,18520184,85,,,18520184
CD015249-bib-0018,"Kitahara T, Okumura SI, Kubo T, Kitahara M. ",Effects of intra-endolymphatic sac application of large doses of steroids for intractable Meniere's Disease: a randomized controlled trial,,2007,,    ,['citation-other']," Kitahara T, Okumura SI, Kubo T, Kitahara M. Effects of intra-endolymphatic sac application of large doses of steroids for intractable Meniere's Disease: a randomized controlled trial. In: 26th Politzer Society Annual Meeting. Cleveland, Ohio, USA, October 13-16. 2007: Abstract No. 106. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Effects+of+intra-endolymphatic+sac+application+of+large+doses+of+steroids+for+intractable+Meniere's+Disease:+a+randomized+controlled+trial+&author=T+Kitahara&author=SI+Okumura&author=T+Kubo&author=M+Kitahara&publication_year=2007&hl=en""]",,, Kitahara 2008 {published data only}  ,excluded,CD015249-bbs2-0009," This RCT compared endolymphatic sac drainage plus instillation of steroids to endolymphatic sac drainage alone. Although a comparator arm of no treatment was included, this comprised participants who declined surgery, not people who were randomised to the group.   ",,,,,,,
CD015249-bib-0019,"Lu F, Dong R, Zhou W, Lu Y. ",Comparison of curative effect between decompression and incision of endolymphytic sac, Lin Chuang Er Bi Yan Hou Ke za Zhi [Journal of Clinical Otorhinolaryngology] ,2002,16,    ,['citation-journal']," Lu F, Dong R, Zhou W, Lu Y. Comparison of curative effect between decompression and incision of endolymphytic sac.  Lin Chuang Er Bi Yan Hou Ke za Zhi [Journal of Clinical Otorhinolaryngology] 2002;16(7):334-5. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/15510730', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+curative+effect+between+decompression+and+incision+of+endolymphytic+sac+&author=F+Lu&author=R+Dong&author=W+Zhou&author=Y+Lu&publication_year=2002&hl=en']",15510730,, Lu 2002 {published data only}  ,excluded,CD015249-bbs2-0010," This study compared 2 different surgical techniques, therefore the comparator is incorrect, and it was also not an RCT  ",15510730,15510730,,,,,15510730
CD015249-bib-0020,NCT01574313. ,Effect of stellate ganglion block on Meniere's disease,,,,   ,['citation-other'], NCT01574313. Effect of stellate ganglion block on Meniere's disease. https://clinicaltrials.gov/ct2/show/NCT01574313 (first received 10 April 2012). CENTRAL    ,[''],,, NCT01574313 {published data only}  ,excluded,CD015249-bbs2-0011, The comparator for this RCT is not correct: stellate ganglion block alone is compared to medical management  ,,,,,,,
CD015249-bib-0021,NCT04847700. ,Minimally invasive vestibular neurectomy versus tenotomy of the stapedius and tensor tympani muscles in the management of patients with unilateral Meniere's disease,,,,   ,['citation-other'], NCT04847700. Minimally invasive vestibular neurectomy versus tenotomy of the stapedius and tensor tympani muscles in the management of patients with unilateral Meniere's disease. https://clinicaltrials.gov/ct2/show/NCT04847700 (first received 19 April 2021). CENTRAL    ,[''],,, NCT04847700 {published data only}  ,excluded,CD015249-bbs2-0012," This ongoing study compares 2 different surgical techniques, therefore there is no relevant comparator for this review  ",,,,,,,
CD015249-bib-0022,Richards SH. ,Meniere's disease, Practitioner ,1971,207,    ,['citation-journal'], Richards SH. Meniere's disease.  Practitioner 1971;207(242):759-66. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5143898', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease&author=SH+Richards&publication_year=1971&hl=en""]",5143898,, Richards 1971 {published data only}  ,excluded,CD015249-bbs2-0013," This is a narrative review article, not an RCT ",5143898,,,,,,5143898
CD015249-bib-0023,NCT00500474. ,Clinical study of endolymphatic sac drainage with or without steroids for intractable Meniere's disease,,,,   ,['citation-other'], NCT00500474. Clinical study of endolymphatic sac drainage with or without steroids for intractable Meniere's disease. https://clinicaltrials.gov/ct2/show/NCT00500474 (first received 12 July 2007). CENTRAL    ,[''],,, Sakagami 2015 {published data only}  ,excluded,CD015249-bbs2-0014," This study assigned participants to receive endolymphatic sac drainage with or without steroid instillation, therefore the comparator is not appropriate for this review. Participants were not randomised to each group.   ",,,,,,,
CD015249-bib-0024,"Sakagami M, Kitahara T, Ito T, Ota I, Nishimura T, Nishimura A, et al. ",Effects of posterior tympanotomy with steroids at round window on hearing recovery after revision surgery for intractable Meniere's disease, Acta Oto-Laryngologica ,2015,135,    ,['citation-journal']," Sakagami M, Kitahara T, Ito T, Ota I, Nishimura T, Nishimura A, et al. Effects of posterior tympanotomy with steroids at round window on hearing recovery after revision surgery for intractable Meniere's disease.  Acta Oto-Laryngologica 2015;135(7):667-72. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3109/00016489.2015.1009161', 'https://www.ncbi.nlm.nih.gov/pubmed/25762028', ""https://scholar.google.com/scholar_lookup?title=Effects+of+posterior+tympanotomy+with+steroids+at+round+window+on+hearing+recovery+after+revision+surgery+for+intractable+Meniere's+disease+&author=M+Sakagami&author=T+Kitahara&author=T+Ito&author=I+Ota&author=T+Nishimura&author=A+Nishimura&publication_year=2015&hl=en""]",25762028,https://doi.org/10.3109/00016489.2015.1009161, Sakagami 2015 {published data only}  ,excluded,CD015249-bbs2-0014," This study assigned participants to receive endolymphatic sac drainage with or without steroid instillation, therefore the comparator is not appropriate for this review. Participants were not randomised to each group.   ",,25762028,25762028,7,,,25762028
CD015249-bib-0025,"Yokota Y, Kitahara T, Sakagami M, Ito T, Kimura T, Okayasu T, et al. ",Surgical results and psychological status in patients with intractable Meniere's disease," Auris, Nasus, Larynx ",2016,43,    ,['citation-journal']," Yokota Y, Kitahara T, Sakagami M, Ito T, Kimura T, Okayasu T, et al. Surgical results and psychological status in patients with intractable Meniere's disease.  Auris, Nasus, Larynx 2016;43(3):287-91. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.anl.2015.10.007', 'https://www.ncbi.nlm.nih.gov/pubmed/26559747', ""https://scholar.google.com/scholar_lookup?title=Surgical+results+and+psychological+status+in+patients+with+intractable+Meniere's+disease&author=Y+Yokota&author=T+Kitahara&author=M+Sakagami&author=T+Ito&author=T+Kimura&author=T+Okayasu&publication_year=2016&hl=en""]",26559747,https://doi.org/10.1016/j.anl.2015.10.007, Sakagami 2015 {published data only}  ,excluded,CD015249-bbs2-0014," This study assigned participants to receive endolymphatic sac drainage with or without steroid instillation, therefore the comparator is not appropriate for this review. Participants were not randomised to each group.   ",,26559747,26559747,26,,,26559747
CD015249-bib-0026,"Saliba I, Gabra N, Alzahrani M, Berbiche D. ",Endolymphatic duct blockage: a randomized controlled trial of a novel surgical technique for Meniere's disease treatment, Otolaryngology - Head and Neck Surgery ,2015,152,    ,['citation-journal']," Saliba I, Gabra N, Alzahrani M, Berbiche D. Endolymphatic duct blockage: a randomized controlled trial of a novel surgical technique for Meniere's disease treatment.  Otolaryngology - Head and Neck Surgery 2015;152(1):122-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1177/0194599814555840', 'https://www.ncbi.nlm.nih.gov/pubmed/25403881', ""https://scholar.google.com/scholar_lookup?title=Endolymphatic+duct+blockage:+a+randomized+controlled+trial+of+a+novel+surgical+technique+for+Meniere's+disease+treatment+&author=I+Saliba&author=N+Gabra&author=M+Alzahrani&author=D+Berbiche&publication_year=2015&hl=en""]",25403881,https://doi.org/10.1177/0194599814555840, Saliba 2015 {published data only}  ,excluded,CD015249-bbs2-0015," This RCT compared endolymphatic duct blockage to endolymphatic sac decompression, therefore the comparator is not relevant for this review  ",25403881,25403881,25403881,51,,,25403881
CD015249-bib-0027,"Schenck AA, Kruyt JM, van Benthem PP, Cannegieter SC, van den Hout WB, Bohringer S, et al. ","Effectiveness of endolymphatic duct blockage versus endolymphatic sac decompression in patients with intractable Meniere's disease: study protocol for a double-blinded, randomised controlled trial", BMJ Open ,2021,11,    ,['citation-journal']," Schenck AA, Kruyt JM, van Benthem PP, Cannegieter SC, van den Hout WB, Bohringer S, et al. Effectiveness of endolymphatic duct blockage versus endolymphatic sac decompression in patients with intractable Meniere's disease: study protocol for a double-blinded, randomised controlled trial.  BMJ Open 2021;11(8):e054514. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/bmjopen-2021-054514', 'https://www.ncbi.nlm.nih.gov/pubmed/34376454', ""https://scholar.google.com/scholar_lookup?title=Effectiveness+of+endolymphatic+duct+blockage+versus+endolymphatic+sac+decompression+in+patients+with+intractable+Meniere's+disease:+study+protocol+for+a+double-blinded,+randomised+controlled+trial+&author=AA+Schenck&author=JM+Kruyt&author=PP+Benthem&author=SC+Cannegieter&author=WB+denHout&author=S+Bohringer&publication_year=2021&hl=en""]",34376454,https://doi.org/10.1136/bmjopen-2021-054514, Schenck 2021 {published data only}  ,excluded,CD015249-bbs2-0016, This RCT will compare endolymphatic sac decompression with endolymphatic duct blockage; the comparator is not appropriate for this review  ,,34376454,34376454,7,https://bmjopen.bmj.com/content/bmjopen/11/8/e054514.full.pdf,,34376454
CD015249-bib-0028,"Thomsen J, Bonding P, Becker B, Stage J, Tos M. ","The non-specific effect of endolymphatic sac surgery in treatment of Meniere's disease: a prospective, randomized controlled study comparing ""classic"" endolymphatic sac surgery with the insertion of a ventilating tube in the tympanic membrane", Acta Oto-Laryngologica ,1998,118,    ,['citation-journal']," Thomsen J, Bonding P, Becker B, Stage J, Tos M. The non-specific effect of endolymphatic sac surgery in treatment of Meniere's disease: a prospective, randomized controlled study comparing ""classic"" endolymphatic sac surgery with the insertion of a ventilating tube in the tympanic membrane.  Acta Oto-Laryngologica 1998;118(6):769-73. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/9870617', ""https://scholar.google.com/scholar_lookup?title=The+non-specific+effect+of+endolymphatic+sac+surgery+in+treatment+of+Meniere's+disease:+a+prospective,+randomized+controlled+study+comparing+""]",9870617,, Thomsen 1998 {published data only}  ,excluded,CD015249-bbs2-0017, This RCT compared insertion of ventilation tubes with insertion of an endolymphatic sac shunt; the comparator is inappropriate for this review  ,9870617,,,,,,9870617
CD015249-bib-0029,UMIN000005544. ,The benefit of tympanic ventilation tube to the patients with Ménière's diseases,,2011,,   ,['citation-other'], UMIN000005544. The benefit of tympanic ventilation tube to the patients with Ménière's diseases. http://www.who.int/trialsearch/Trial2.aspx?TrialID=JPRN-UMIN0000055442011. CENTRAL    ,[''],,, UMIN000005544 {published data only}  ,excluded,CD015249-bbs2-0018," This is a prospective cohort study, not an RCT ",,,,,,,
CD015249-bib-0030,"Welling DB, Pasha R, Roth LJ, Barin K. ",The effect of endolymphatic sac excision in Meniere disease, American Journal of Otology ,1996,17,    ,['citation-journal']," Welling DB, Pasha R, Roth LJ, Barin K. The effect of endolymphatic sac excision in Meniere disease.  American Journal of Otology 1996;17(2):278-82. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/8723961', 'https://scholar.google.com/scholar_lookup?title=The+effect+of+endolymphatic+sac+excision+in+Meniere+disease&author=DB+Welling&author=R+Pasha&author=LJ+Roth&author=K+Barin&publication_year=1996&hl=en']",8723961,, Welling 1996 {published data only}  ,excluded,CD015249-bbs2-0019," This is a prospective cohort study, with participants matched to historical controls, not an RCT  ",8723961,,,,,,8723961
