reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015246-bib-0011,"Guo X, Wang Q, Li Y, Zhang Z. ",Clinical effect of prootic and opisthotic injection of dexamethasone and gentamicin in Meniere disease therapy, Tropical Journal of Pharmaceutical Research ,2016,15,    ,['citation-journal']," Guo X, Wang Q, Li Y, Zhang Z. Clinical effect of prootic and opisthotic injection of dexamethasone and gentamicin in Meniere disease therapy.  Tropical Journal of Pharmaceutical Research 2016;15(8):1781-6. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Clinical+effect+of+prootic+and+opisthotic+injection+of+dexamethasone+and+gentamicin+in+Meniere+disease+therapy+&author=X+Guo&author=Q+Wang&author=Y+Li&author=Z+Zhang&publication_year=2016&hl=en']",,, Guo 2016 {published data only}  ,excluded,CD015246-bbs2-0010, This is not an RCT ,,,,,,,
CD015246-bib-0012,"Hao WM, Yu HQ, Li HW. ",Effects of intratympanic gentamicin and intratympanic glucocorticoids in Meniere's disease: a network meta-analysis, Journal of Neurology ,2022,269,    ,['citation-journal']," Hao WM, Yu HQ, Li HW. Effects of intratympanic gentamicin and intratympanic glucocorticoids in Meniere's disease: a network meta-analysis.  Journal of Neurology 2022;269:72-86. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00415-020-10320-9', 'https://www.ncbi.nlm.nih.gov/pubmed/33387016', ""https://scholar.google.com/scholar_lookup?title=Effects+of+intratympanic+gentamicin+and+intratympanic+glucocorticoids+in+Meniere's+disease:+a+network+meta-analysis+&author=WM+Hao&author=HQ+Yu&author=HW+Li&publication_year=2022&hl=en""]",33387016,https://doi.org/10.1007/s00415-020-10320-9, Hao 2022 {published data only}  ,excluded,CD015246-bbs2-0011," This is a network meta‐analysis, which does not include any new data; the reference list has been checked to ensure that any relevant studies are included  ",,33387016,33387016,11,,,33387016
CD015246-bib-0013,"Huon LK, Fang TY, Wang PC. ",Outcome of intratympanic gentamicin injection for Meniere disease, Otolaryngology - Head and Neck Surgery ,2011,145,    ,['citation-journal']," Huon LK, Fang TY, Wang PC. Outcome of intratympanic gentamicin injection for Meniere disease.  Otolaryngology - Head and Neck Surgery 2011;145:99. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/0194599811416318a183', 'https://scholar.google.com/scholar_lookup?title=Outcome+of+intratympanic+gentamicin+injection+for+Meniere+disease&author=LK+Huon&author=TY+Fang&author=PC+Wang&publication_year=2011&hl=en']",,https://doi.org/10.1177/0194599811416318a183, Huon 2012 {published data only}  ,excluded,CD015246-bbs2-0012, This is a systematic review; the reference list has been checked to ensure any relevant studies are included   ,22699980,,,1,,,22699980
CD015246-bib-0014,"Huon LK, Fang TY, Wang PC . ",Outcomes of intratympanic gentamicin injection to treat Meniere's disease, Otology & Neurotology ,2012,33,    ,['citation-journal']," Huon LK, Fang TY, Wang PC . Outcomes of intratympanic gentamicin injection to treat Meniere's disease.  Otology & Neurotology 2012;33(5):706-14. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1097/MAO.0b013e318259b3b1', ""https://scholar.google.com/scholar_lookup?title=Outcomes+of+intratympanic+gentamicin+injection+to+treat+Meniere's+disease&author=LK+Huon&author=TY+Fang&publication_year=2012&hl=en""]",,https://doi.org/10.1097/MAO.0b013e318259b3b1, Huon 2012 {published data only}  ,excluded,CD015246-bbs2-0012, This is a systematic review; the reference list has been checked to ensure any relevant studies are included   ,22699980,,22699980,54,,,22699980
CD015246-bib-0015,"Nedzelski JM, Bryce GE, Pfleiderer AG. ",Treatment of Meniere's disease with topical gentamicin: a preliminary report, Journal of Otolaryngology ,1992,21,    ,['citation-journal']," Nedzelski JM, Bryce GE, Pfleiderer AG. Treatment of Meniere's disease with topical gentamicin: a preliminary report.  Journal of Otolaryngology 1992;21(2):95-101. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/1583716', ""https://scholar.google.com/scholar_lookup?title=Treatment+of+Meniere's+disease+with+topical+gentamicin:+a+preliminary+report&author=JM+Nedzelski&author=GE+Bryce&author=AG+Pfleiderer&publication_year=1992&hl=en""]",1583716,, Nedzelski 1992 {published data only}  ,excluded,CD015246-bbs2-0013," This is a cohort study, not an RCT ",1583716,1583716,,,,,1583716
CD015246-bib-0016,Richards SH. ,Meniere's disease, Practitioner ,1971,207,    ,['citation-journal'], Richards SH. Meniere's disease.  Practitioner 1971;207(242):759-66. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5143898', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease&author=SH+Richards&publication_year=1971&hl=en""]",5143898,, Richards 1971 {published data only}  ,excluded,CD015246-bbs2-0014," This is a review article, not an RCT ",5143898,,,,,,5143898
CD015246-bib-0017,"Syed MI, Ilan O, Nassar J, Rutka JA. ",Intratympanic therapy in Meniere's syndrome or disease: up to date evidence for clinical practice, Clinical Otolaryngology ,2015,40,    ,['citation-journal']," Syed MI, Ilan O, Nassar J, Rutka JA. Intratympanic therapy in Meniere's syndrome or disease: up to date evidence for clinical practice.  Clinical Otolaryngology 2015;40(6):682-90. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/coa.12449', 'https://www.ncbi.nlm.nih.gov/pubmed/25916787', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+therapy+in+Meniere's+syndrome+or+disease:+up+to+date+evidence+for+clinical+practice+&author=MI+Syed&author=O+Ilan&author=J+Nassar&author=JA+Rutka&publication_year=2015&hl=en""]",25916787,https://doi.org/10.1111/coa.12449, Syed 2015 {published data only}  ,excluded,CD015246-bbs2-0015, This is a systematic review with no new data; the reference list has been checked to ensure any relevant articles are included   ,25916787,,25916787,44,,,25916787
CD015246-bib-0018,"Thabet ES, Kamel Y, Rizk N. ",Outcome and quality of life after intratympanic therapy for control of Meniere's disease, Benha Medical Journal ,2008,25,    ,['citation-journal']," Thabet ES, Kamel Y, Rizk N. Outcome and quality of life after intratympanic therapy for control of Meniere's disease.  Benha Medical Journal 2008;25(2):297-8. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=Outcome+and+quality+of+life+after+intratympanic+therapy+for+control+of+Meniere's+disease&author=ES+Thabet&author=Y+Kamel&author=N+Rizk&publication_year=2008&hl=en""]",,, Thabet 2008 {published data only}  ,excluded,CD015246-bbs2-0016, This is not an RCT ,,,,,,,
CD015246-bib-0019,,Committee on Hearing and Equilibrium Guidelines for the Diagnosis and Evaluation of Therapy in Meniere's Disease,,1995,113,(3):181-5.   ,['citation-other'], Committee on Hearing and Equilibrium Guidelines for the Diagnosis and Evaluation of Therapy in Meniere's Disease. Otolaryngology – Head and Neck Surgery1995;113(3):181-5.    ,[],,, AAO‐HNS 1995 ,additional,CD015246-bbs2-0017,,24294684,,,,,,24294684
CD015246-bib-0020,Baloh RW. ,Prosper Ménière and his disease, Archives of Neurology ,2001,58,    ,['citation-journal'], Baloh RW. Prosper Ménière and his disease.  Archives of Neurology 2001;58:1151-6.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1001/archneur.58.7.1151', 'https://www.ncbi.nlm.nih.gov/pubmed/11448308', 'https://scholar.google.com/scholar_lookup?title=Prosper+Ménière+and+his+disease&author=RW+Baloh&publication_year=2001&hl=en']",11448308,https://doi.org/10.1001/archneur.58.7.1151, Baloh 2001 ,additional,CD015246-bbs2-0018,,11448308,,11448308,95,,,11448308
CD015246-bib-0021,"Banks C, McGinness S, Harvey R, Sacks R. ",Is allergy related to Meniere’s disease?, Current Allergy and Asthma Reports ,2012,12,    ,['citation-journal']," Banks C, McGinness S, Harvey R, Sacks R. Is allergy related to Meniere’s disease? Current Allergy and Asthma Reports 2012;12:255-60.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s11882-012-0258-3', 'https://www.ncbi.nlm.nih.gov/pubmed/22457225', 'https://scholar.google.com/scholar_lookup?title=Is+allergy+related+to+Meniere’s+disease?&author=C+Banks&author=S+McGinness&author=R+Harvey&author=R+Sacks&publication_year=2012&hl=en']",22457225,https://doi.org/10.1007/s11882-012-0258-3, Banks 2012 ,additional,CD015246-bbs2-0019,,22457225,,22457225,32,,,22457225
CD015246-bib-0022,"Basura GJ, Adams ME, Monfared A, Schwartz SR, Antonelli PJ, Burkard R, et al. ",Clinical Practice Guideline: Ménière's Disease, Otolaryngology - Head and Neck Surgery ,2020,162,    ,['citation-journal']," Basura GJ, Adams ME, Monfared A, Schwartz SR, Antonelli PJ, Burkard R, et al. Clinical Practice Guideline: Ménière's Disease.  Otolaryngology - Head and Neck Surgery 2020;162(2S):S1-55.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1177/0194599820909438', 'https://www.ncbi.nlm.nih.gov/pubmed/32267799', ""https://scholar.google.com/scholar_lookup?title=Clinical+Practice+Guideline:+Ménière's+Disease&author=GJ+Basura&author=ME+Adams&author=A+Monfared&author=SR+Schwartz&author=PJ+Antonelli&author=R+Burkard&publication_year=2020&hl=en""]",32267799,https://doi.org/10.1177/0194599820909438, Basura 2020 ,additional,CD015246-bbs2-0020,,,,32267799,301,https://journals.sagepub.com/doi/pdf/10.1177/0194599820909438,,32267799
CD015246-bib-0023,Blakley B. ,Update on intratympanic gentamicin for Meniere's disease, Laryngoscope ,2009,110,    ,['citation-journal'], Blakley B. Update on intratympanic gentamicin for Meniere's disease.  Laryngoscope 2009;110(2):236-40.    Link to article     Google Scholar     ,"['https://doi.org/10.1097/00005537-200002010-00009', ""https://scholar.google.com/scholar_lookup?title=Update+on+intratympanic+gentamicin+for+Meniere's+disease&author=B+Blakley&publication_year=2009&hl=en""]",,https://doi.org/10.1097/00005537-200002010-00009, Blakley 2009 ,additional,CD015246-bbs2-0021,,10680922,,10680922,165,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1097/00005537-200002010-00009,,10680922
CD015246-bib-0024,"Bruderer SG, Bodmer D, Stohler NA, Jick SS, Meier CR. ",Population-based study on the epidemiology of Ménière's disease, Audiology & Neuro-otology ,2017,22,    ,['citation-journal']," Bruderer SG, Bodmer D, Stohler NA, Jick SS, Meier CR. Population-based study on the epidemiology of Ménière's disease.  Audiology & Neuro-otology 2017;22(2):74-82.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1159/000475875', 'https://www.ncbi.nlm.nih.gov/pubmed/28723686', ""https://scholar.google.com/scholar_lookup?title=Population-based+study+on+the+epidemiology+of+Ménière's+disease&author=SG+Bruderer&author=D+Bodmer&author=NA+Stohler&author=SS+Jick&author=CR+Meier&publication_year=2017&hl=en""]",28723686,https://doi.org/10.1159/000475875, Bruderer 2017 ,additional,CD015246-bbs2-0022,,,,28723686,76,,,28723686
CD015246-bib-0025,Carlisle JB. ,"Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals", Anaesthesia ,2017,72,    ,['citation-journal']," Carlisle JB. Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals.  Anaesthesia 2017;72:944-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/anae.13938', 'https://www.ncbi.nlm.nih.gov/pubmed/28580651', 'https://scholar.google.com/scholar_lookup?title=Data+fabrication+and+other+reasons+for+non-random+sampling+in+5087+randomised,+controlled+trials+in+anaesthetic+and+general+medical+journals+&author=JB+Carlisle&publication_year=2017&hl=en']",28580651,https://doi.org/10.1111/anae.13938, Carlisle 2017 ,additional,CD015246-bbs2-0023,,28580651,28580651,28580651,199,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/anae.13938,,28580651
CD015246-bib-0026,"Chia SH, Gamst AC, Anderson JP, Harris JP. ",Intratympanic gentamicin therapy for Ménière's disease: a meta-analysis, Otology & Neurotology ,2004,25,    ,['citation-journal']," Chia SH, Gamst AC, Anderson JP, Harris JP. Intratympanic gentamicin therapy for Ménière's disease: a meta-analysis.  Otology & Neurotology 2004;25:544-52.    Link to article     Google Scholar     ","['https://doi.org/10.1097/00129492-200407000-00023', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+gentamicin+therapy+for+Ménière's+disease:+a+meta-analysis&author=SH+Chia&author=AC+Gamst&author=JP+Anderson&author=JP+Harris&publication_year=2004&hl=en""]",,https://doi.org/10.1097/00129492-200407000-00023, Chia 2004 ,additional,CD015246-bbs2-0024,,15241234,,15241234,187,,,15241234
CD015246-bib-0027,"Chiarella G, Petrolo C, Cassandro E. ",The genetics of Ménière's disease, Application of Clinical Genetics ,2015,8,    ,['citation-journal']," Chiarella G, Petrolo C, Cassandro E. The genetics of Ménière's disease.  Application of Clinical Genetics 2015;8:9-17. [DOI: 10.2147/TACG.S59024]    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/25609993', ""https://scholar.google.com/scholar_lookup?title=The+genetics+of+Ménière's+disease&author=G+Chiarella&author=C+Petrolo&author=E+Cassandro&publication_year=2015&hl=en""]",25609993,, Chiarella 2015 ,additional,CD015246-bbs2-0025,,25609993,,,,,,25609993
CD015246-bib-0028,"Cohen-Kerem R, Kisilevsky V, Einarson TR, Kozer E, Koren G, Rutka JA. ",Intratympanic gentamicin for Meniere's disease: a meta-analysis, Laryngoscope ,2004,114,    ,['citation-journal']," Cohen-Kerem R, Kisilevsky V, Einarson TR, Kozer E, Koren G, Rutka JA. Intratympanic gentamicin for Meniere's disease: a meta-analysis.  Laryngoscope 2004;114(12):2085-91.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1097/01.mlg.0000149439.43478.24', 'https://www.ncbi.nlm.nih.gov/pubmed/15564826', ""https://scholar.google.com/scholar_lookup?title=Intratympanic+gentamicin+for+Meniere's+disease:+a+meta-analysis&author=R+Cohen-Kerem&author=V+Kisilevsky&author=TR+Einarson&author=E+Kozer&author=G+Koren&author=JA+Rutka&publication_year=2004&hl=en""]",15564826,https://doi.org/10.1097/01.mlg.0000149439.43478.24, Cohen‐Kerem 2004 ,additional,CD015246-bbs2-0026,,15564826,,15564826,147,,,15564826
CD015246-bib-0029,Gacek RR. ,Ménière's disease is a viral neuropathy, ORL; Journal for Oto-rhino-laryngology and Its Related Specialties ,2009,71,    ,['citation-journal'], Gacek RR. Ménière's disease is a viral neuropathy.  ORL; Journal for Oto-rhino-laryngology and Its Related Specialties 2009;71(2):78-86.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1159/000189783', 'https://www.ncbi.nlm.nih.gov/pubmed/19142031', ""https://scholar.google.com/scholar_lookup?title=Ménière's+disease+is+a+viral+neuropathy&author=RR+Gacek&publication_year=2009&hl=en""]",19142031,https://doi.org/10.1159/000189783, Gacek 2009 ,additional,CD015246-bbs2-0027,,19142031,,19142031,47,,,19142031
CD015246-bib-0030,"Greco A, Gallo A, Fusconi M, Marinelli C, Macri GF, de Vincentiis M. ",Meniere's disease might be an autoimmune condition?, Autoimmunity Reviews ,2012,11,    ,['citation-journal']," Greco A, Gallo A, Fusconi M, Marinelli C, Macri GF, de Vincentiis M. Meniere's disease might be an autoimmune condition? Autoimmunity Reviews 2012;11(10):731-8.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.autrev.2012.01.004', 'https://www.ncbi.nlm.nih.gov/pubmed/22306860', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease+might+be+an+autoimmune+condition?&author=A+Greco&author=A+Gallo&author=M+Fusconi&author=C+Marinelli&author=GF+Macri&author=M+Vincentiis&publication_year=2012&hl=en""]",22306860,https://doi.org/10.1016/j.autrev.2012.01.004, Greco 2012 ,additional,CD015246-bbs2-0028,,22846458,,22306860,123,https://doi.org/10.1016/j.autrev.2012.01.004,,22306860
CD015246-bib-0031,"Hallpike C, Cairns H. ",Observations on the pathology of Ménière's syndrome, Journal of Laryngology and Otology ,1938,53,    ,['citation-journal']," Hallpike C, Cairns H. Observations on the pathology of Ménière's syndrome.  Journal of Laryngology and Otology 1938;53(10):625-55. [DOI: 10.1017/S0022215100003947]    Link to article     Google Scholar     ","['https://doi.org/10.1017/S0022215100003947', ""https://scholar.google.com/scholar_lookup?title=Observations+on+the+pathology+of+Ménière's+syndrome&author=C+Hallpike&author=H+Cairns&publication_year=1938&hl=en""]",,https://doi.org/10.1017/S0022215100003947, Hallpike 1938 ,additional,CD015246-bbs2-0029,,19991672,,,,,,19991672
CD015246-bib-0032,,"Higgins JPT, Green S (editors). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 [updated March 2011]. The Cochrane Collaboration, 2011",,,,. Available from training.cochrane.org/handbook/archive/v5.1/.   ,['citation-other']," Higgins JPT, Green S (editors). Cochrane Handbook for Systematic Reviews of Interventions Version 5.1.0 [updated March 2011]. The Cochrane Collaboration, 2011. Available from training.cochrane.org/handbook/archive/v5.1/.    ",[],,, Handbook 2011 ,additional,CD015246-bbs2-0030,,,,,,,,
CD015246-bib-0033,"Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al, editor(s). ","Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021",,,,. Available from training.cochrane.org/handbook.   ,['citation-other']," Higgins JP, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al, editor(s). Cochrane Handbook for Systematic Reviews of Interventions Version 6.2 (updated February 2021). Cochrane, 2021. Available from training.cochrane.org/handbook.    ",[],,, Handbook 2021 ,additional,CD015246-bbs2-0031,,,,,,,,
