reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015244-bib-0011,"Lee E, Shin S, Seo HS, Shin MR, Hong SU. ","A herbal medicine, gongjindan, in subjects with chronic dizziness: a prospective, multicenter, randomized, double-blind, placebo-controlled clinical trial for effectiveness, safety, and cost-effectiveness", European Stroke Journal ,2019,4,    ,['citation-journal']," Lee E, Shin S, Seo HS, Shin MR, Hong SU. A herbal medicine, gongjindan, in subjects with chronic dizziness: a prospective, multicenter, randomized, double-blind, placebo-controlled clinical trial for effectiveness, safety, and cost-effectiveness.  European Stroke Journal 2019;4:805. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=A+herbal+medicine,+gongjindan,+in+subjects+with+chronic+dizziness:+a+prospective,+multicenter,+randomized,+double-blind,+placebo-controlled+clinical+trial+for+effectiveness,+safety,+and+cost-effectiveness+&author=E+Lee&author=S+Shin&author=HS+Seo&author=MR+Shin&author=SU+Hong&publication_year=2019&hl=en']",,, Lee 2019 {published data only}  ,excluded,CD015244-bbs2-0009," The population for this study was not appropriate ‐ participants were required to have chronic dizziness, but not necessarily Ménière's disease  ",,,,,,,
CD015244-bib-0012,"Leong SC, Narayan S, Lesser TH. ",Antisecretory factor-inducing therapy improves patient-reported functional levels in Meniere's disease," Annals of Otology, Rhinology, and Laryngology ",2013,122,    ,['citation-journal']," Leong SC, Narayan S, Lesser TH. Antisecretory factor-inducing therapy improves patient-reported functional levels in Meniere's disease.  Annals of Otology, Rhinology, and Laryngology 2013;122(10):619-24. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.1177/000348941312201004', ""https://scholar.google.com/scholar_lookup?title=Antisecretory+factor-inducing+therapy+improves+patient-reported+functional+levels+in+Meniere's+disease+&author=SC+Leong&author=S+Narayan&author=TH+Lesser&publication_year=2013&hl=en""]",,https://doi.org/10.1177/000348941312201004, Leong 2013 {published data only}  ,excluded,CD015244-bbs2-0010, This was a cross‐over trial with a follow‐up period of 3 months; data from the first phase of the trial could not be extracted from the publication  ,24294684,24294684,24294684,11,,,24294684
CD015244-bib-0013,"Liu JL, Liu JG, Chen XB, Liu YH. ",The benefits of betahistine or vestibular rehabilitation (Tetrax biofeedback) on the quality of life and fall risk in patients with Meniere's disease, Journal of Laryngology and Otology ,2020,134,    ,['citation-journal']," Liu JL, Liu JG, Chen XB, Liu YH. The benefits of betahistine or vestibular rehabilitation (Tetrax biofeedback) on the quality of life and fall risk in patients with Meniere's disease.  Journal of Laryngology and Otology 2020;134(12):1073-6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1017/S0022215120002509', 'https://www.ncbi.nlm.nih.gov/pubmed/33280619', ""https://scholar.google.com/scholar_lookup?title=The+benefits+of+betahistine+or+vestibular+rehabilitation+(Tetrax+biofeedback)+on+the+quality+of+life+and+fall+risk+in+patients+with+Meniere's+disease+&author=JL+Liu&author=JG+Liu&author=XB+Chen&author=YH+Liu&publication_year=2020&hl=en""]",33280619,https://doi.org/10.1017/S0022215120002509, Liu 2020 {published data only}  ,excluded,CD015244-bbs2-0011, This RCT included an insufficient duration of follow‐up (only 1 month) ,33280619,,33280619,10,,,33280619
CD015244-bib-0014,NCT05328895. ,Transcranial auricular vagus nerve stimulation for Meniere disease,,,,   ,['citation-other'], NCT05328895. Transcranial auricular vagus nerve stimulation for Meniere disease. https://clinicaltrials.gov/show/NCT05328895 (first received 14 April 2022). CENTRAL    ,[''],,, NCT05328895 {published data only}  ,excluded,CD015244-bbs2-0012, The intervention was not appropriate; we did not consider transcranial auricular nerve stimulation to be a lifestyle intervention   ,,,,,,,
CD015244-bib-0015,NCT05355610. ,Vestibular rehabilitation with intratympanic drug therapy in Meniere's disease,,,,   ,['citation-other'], NCT05355610. Vestibular rehabilitation with intratympanic drug therapy in Meniere's disease. https://ClinicalTrials.gov/show/NCT05355610 (first received 2 May 2022). CENTRAL    ,[''],,, NCT05355610 {published data only}  ,excluded,CD015244-bbs2-0013, This is not a RCT ,,,,,,,
CD015244-bib-0016,Richards SH. ,Meniere's disease, Practitioner ,1971,207,    ,['citation-journal'], Richards SH. Meniere's disease.  Practitioner 1971;207(242):759-66. CENTRAL    PubMed     Google Scholar     ,"['', 'https://www.ncbi.nlm.nih.gov/pubmed/5143898', ""https://scholar.google.com/scholar_lookup?title=Meniere's+disease&author=SH+Richards&publication_year=1971&hl=en""]",5143898,, Richards 1971 {published data only}  ,excluded,CD015244-bbs2-0014, This is a narrative review article and not an RCT ,5143898,,,,,,5143898
CD015244-bib-0017,"Shin S, Kim J, Yu A, Seo H, Shin M, Cho J, et al. ","A herbal medicine, Gongjindan, in subjects with chronic dizziness (GOODNESS study): study protocol for a prospective, multicenter, randomized, double-blind, placebo-controlled, parallel-group, clinical trial for effectiveness, safety, and cost-effectiveness", Evidence-based Complementary and Alternative Medicine ,2017,2017,    ,['citation-journal']," Shin S, Kim J, Yu A, Seo H, Shin M, Cho J, et al. A herbal medicine, Gongjindan, in subjects with chronic dizziness (GOODNESS study): study protocol for a prospective, multicenter, randomized, double-blind, placebo-controlled, parallel-group, clinical trial for effectiveness, safety, and cost-effectiveness.  Evidence-based Complementary and Alternative Medicine 2017;2017:4363716. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/29387128', 'https://scholar.google.com/scholar_lookup?title=A+herbal+medicine,+Gongjindan,+in+subjects+with+chronic+dizziness+(GOODNESS+study):+study+protocol+for+a+prospective,+multicenter,+randomized,+double-blind,+placebo-controlled,+parallel-group,+clinical+trial+for+effectiveness,+safety,+and+cost-effectiveness+&author=S+Shin&author=J+Kim&author=A+Yu&author=H+Seo&author=M+Shin&author=J+Cho&publication_year=2017&hl=en']",29387128,, Shin 2017 {published data only}  ,excluded,CD015244-bbs2-0015," The population is not appropriate for this review ‐ a mixed group of people with dizziness were to be included, according to the study protocol  ",,29387128,,,,,29387128
CD015244-bib-0018,NCT01454726. ,Clinical trial of traditional Chinese Diaoshi Jifa therapy of Meniere's disease,,,,   ,['citation-other'], NCT01454726. Clinical trial of traditional Chinese Diaoshi Jifa therapy of Meniere's disease. https://clinicaltrials.gov/ct2/show/NCT01454726 (first received 19 October 2011). CENTRAL    ,[''],,, Sun 2014 {published data only}  ,excluded,CD015244-bbs2-0016, The intervention is not appropriate for this review  ,,,,,,,
CD015244-bib-0019,"Sun YX, Wang Y, Ji X, Wu X, Zhao Y, Ding Y, et al. ",A randomized trial of Chinese Diaoshi Jifa on treatment of dizziness in Meniere's disease, Evidence-based Complementary and Alternative Medicine ,2014,2014,    ,['citation-journal']," Sun YX, Wang Y, Ji X, Wu X, Zhao Y, Ding Y, et al. A randomized trial of Chinese Diaoshi Jifa on treatment of dizziness in Meniere's disease.  Evidence-based Complementary and Alternative Medicine 2014;2014:521475. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1155/2014/521475', 'https://www.ncbi.nlm.nih.gov/pubmed/24955104', ""https://scholar.google.com/scholar_lookup?title=A+randomized+trial+of+Chinese+Diaoshi+Jifa+on+treatment+of+dizziness+in+Meniere's+disease+&author=YX+Sun&author=Y+Wang&author=X+Ji&author=X+Wu&author=Y+Zhao&author=Y+Ding&publication_year=2014&hl=en""]",24955104,https://doi.org/10.1155/2014/521475, Sun 2014 {published data only}  ,excluded,CD015244-bbs2-0016, The intervention is not appropriate for this review  ,,24955104,24955104,7,https://downloads.hindawi.com/journals/ecam/2014/521475.pdf,,24955104
CD015244-bib-0020,"Yardley L, Kirby S. ",Evaluation of booklet-based self-management of symptoms in Meniere disease: a randomized controlled trial, Psychosomatic Medicine ,2006,68,    ,['citation-journal']," Yardley L, Kirby S. Evaluation of booklet-based self-management of symptoms in Meniere disease: a randomized controlled trial.  Psychosomatic Medicine 2006;68(5):762-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/01.psy.0000232269.17906.92', 'https://www.ncbi.nlm.nih.gov/pubmed/17012531', 'https://scholar.google.com/scholar_lookup?title=Evaluation+of+booklet-based+self-management+of+symptoms+in+Meniere+disease:+a+randomized+controlled+trial+&author=L+Yardley&author=S+Kirby&publication_year=2006&hl=en']",17012531,https://doi.org/10.1097/01.psy.0000232269.17906.92, Yardley 2006 {published data only}  ,excluded,CD015244-bbs2-0017, The population included were individuals who self‐identified as having Ménière's disease (recruited through a survey of the Ménière's Society); therefore no diagnostic criteria were used to establish the diagnosis of Ménière's disease as part of the study  ,17012531,17012531,17012531,109,,,17012531
CD015244-bib-0021,"Yardley L, Kirby SE, Bronstein AM. ",A randomized controlled trial of the effectiveness of bibliotherapy-based vestibular rehabilitation for members of the Meniere's Society, Journal of Vestibular Research ,2004,14,    ,['citation-journal']," Yardley L, Kirby SE, Bronstein AM. A randomized controlled trial of the effectiveness of bibliotherapy-based vestibular rehabilitation for members of the Meniere's Society.  Journal of Vestibular Research 2004;14(2/3):285-6, Abstract P199. CENTRAL    Google Scholar     ","['', ""https://scholar.google.com/scholar_lookup?title=A+randomized+controlled+trial+of+the+effectiveness+of+bibliotherapy-based+vestibular+rehabilitation+for+members+of+the+Meniere's+Society+&author=L+Yardley&author=SE+Kirby&author=AM+Bronstein&publication_year=2004&hl=en""]",,, Yardley 2006 {published data only}  ,excluded,CD015244-bbs2-0017, The population included were individuals who self‐identified as having Ménière's disease (recruited through a survey of the Ménière's Society); therefore no diagnostic criteria were used to establish the diagnosis of Ménière's disease as part of the study  ,,,,,,,
CD015244-bib-0022,Zhong LJ. ,Integrated traditional Chinese and western medicine therapy for vertigo of Meniere disease in 32 cases, Modern Journal of Integrated Traditional Chinese and Western Medicine [Xian Dai Zhong Xi Yi Jie He Za Zhi] ,2008,17,    ,['citation-journal'], Zhong LJ. Integrated traditional Chinese and western medicine therapy for vertigo of Meniere disease in 32 cases.  Modern Journal of Integrated Traditional Chinese and Western Medicine [Xian Dai Zhong Xi Yi Jie He Za Zhi] 2008;17(2):205. CENTRAL    Google Scholar     ,"['', 'https://scholar.google.com/scholar_lookup?title=Integrated+traditional+Chinese+and+western+medicine+therapy+for+vertigo+of+Meniere+disease+in+32+cases+&author=LJ+Zhong&publication_year=2008&hl=en']",,, Zhong 2008 {published data only}  ,excluded,CD015244-bbs2-0018, The intervention is not appropriate for this review ,,,,,,,
CD015244-bib-0025,,Committee on Hearing and Equilibrium Guidelines for the Diagnosis and Evaluation of Therapy in Meniere's Disease,,1995,113,(2):181-5.   ,['citation-other'], Committee on Hearing and Equilibrium Guidelines for the Diagnosis and Evaluation of Therapy in Meniere's Disease. Otolaryngology – Head and Neck Surgery1995;113(2):181-5.    ,[],,, AAO‐HNS 1995 ,additional,CD015244-bbs2-0021,,24294684,,,,,,24294684
CD015244-bib-0026,"Acharya A, Singh MM, Shrestha A. ",First line treatment of Ménière's disease: a randomized controlled trial, Journal of Lumbini Medical College ,2017,4,    ,['citation-journal']," Acharya A, Singh MM, Shrestha A. First line treatment of Ménière's disease: a randomized controlled trial.  Journal of Lumbini Medical College 2017;4(2):68-71.    Link to article     Google Scholar     ","['https://doi.org/10.22502/jlmc.v4i2.93', ""https://scholar.google.com/scholar_lookup?title=First+line+treatment+of+Ménière's+disease:+a+randomized+controlled+trial&author=A+Acharya&author=MM+Singh&author=A+Shrestha&publication_year=2017&hl=en""]",,https://doi.org/10.22502/jlmc.v4i2.93, Acharya 2017 ,additional,CD015244-bbs2-0022,,,,,9,https://doi.org/10.22502/jlmc.v4i2.93,,
CD015244-bib-0027,Baloh RW. ,Prosper Ménière and his disease, Archives of Neurology ,2001,58,    ,['citation-journal'], Baloh RW. Prosper Ménière and his disease.  Archives of Neurology 2001;58:1151-6.    Link to article     PubMed     Google Scholar     ,"['https://doi.org/10.1001/archneur.58.7.1151', 'https://www.ncbi.nlm.nih.gov/pubmed/11448308', 'https://scholar.google.com/scholar_lookup?title=Prosper+Ménière+and+his+disease&author=RW+Baloh&publication_year=2001&hl=en']",11448308,https://doi.org/10.1001/archneur.58.7.1151, Baloh 2001 ,additional,CD015244-bbs2-0023,,11448308,,11448308,95,,,11448308
CD015244-bib-0028,"Banks C, McGinness S, Harvey R, Sacks R. ",Is allergy related to Meniere's disease?, Current Allergy and Asthma Reports ,2012,12,    ,['citation-journal']," Banks C, McGinness S, Harvey R, Sacks R. Is allergy related to Meniere's disease? Current Allergy and Asthma Reports 2012;12:255-60.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s11882-012-0258-3', 'https://www.ncbi.nlm.nih.gov/pubmed/22457225', ""https://scholar.google.com/scholar_lookup?title=Is+allergy+related+to+Meniere's+disease?&author=C+Banks&author=S+McGinness&author=R+Harvey&author=R+Sacks&publication_year=2012&hl=en""]",22457225,https://doi.org/10.1007/s11882-012-0258-3, Banks 2012 ,additional,CD015244-bbs2-0024,,22457225,,22457225,32,,,22457225
CD015244-bib-0029,"Basura GJ, Adams ME, Monfared A, Schwartz SR, Antonelli PJ, Burkard R, et al. ",Clinical Practice Guideline: Ménière’s Disease, Otolaryngology Head and Neck Surgery ,2020,162,    ,['citation-journal']," Basura GJ, Adams ME, Monfared A, Schwartz SR, Antonelli PJ, Burkard R, et al. Clinical Practice Guideline: Ménière’s Disease.  Otolaryngology Head and Neck Surgery 2020;162(2 Suppl):S1-55.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1177/0194599820909438', 'https://www.ncbi.nlm.nih.gov/pubmed/32267799', 'https://scholar.google.com/scholar_lookup?title=Clinical+Practice+Guideline:+Ménière’s+Disease&author=GJ+Basura&author=ME+Adams&author=A+Monfared&author=SR+Schwartz&author=PJ+Antonelli&author=R+Burkard&publication_year=2020&hl=en']",32267799,https://doi.org/10.1177/0194599820909438, Basura 2020 ,additional,CD015244-bbs2-0025,,,,32267799,301,https://journals.sagepub.com/doi/pdf/10.1177/0194599820909438,,32267799
CD015244-bib-0030,"Bjorck S, Bosaeus I, Ek E, Jennische E, Lonnroth I, Johansson E, et al. ",Food induced stimulation of the antisecretory factor can improve symptoms in human inflammatory bowel disease: a study of a concept, Gut ,2000,46,    ,['citation-journal']," Bjorck S, Bosaeus I, Ek E, Jennische E, Lonnroth I, Johansson E, et al. Food induced stimulation of the antisecretory factor can improve symptoms in human inflammatory bowel disease: a study of a concept.  Gut 2000;46(6):824-9.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1136/gut.46.6.824', 'https://www.ncbi.nlm.nih.gov/pubmed/10807895', 'https://scholar.google.com/scholar_lookup?title=Food+induced+stimulation+of+the+antisecretory+factor+can+improve+symptoms+in+human+inflammatory+bowel+disease:+a+study+of+a+concept+&author=S+Bjorck&author=I+Bosaeus&author=E+Ek&author=E+Jennische&author=I+Lonnroth&author=E+Johansson&publication_year=2000&hl=en']",10807895,https://doi.org/10.1136/gut.46.6.824, Bjorck 2000 ,additional,CD015244-bbs2-0026,,,,10807895,75,https://gut.bmj.com/content/gutjnl/46/6/824.full.pdf,,10807895
CD015244-bib-0031,"Bruderer SG, Bodmer D, Stohler NA, Jick SS, Meier CR. ",Population- based study on the epidemiology of Ménière's disease, Audiology & Neuro-otology ,2017,22,    ,['citation-journal']," Bruderer SG, Bodmer D, Stohler NA, Jick SS, Meier CR. Population- based study on the epidemiology of Ménière's disease.  Audiology & Neuro-otology 2017;22(2):74-82.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1159/000475875', 'https://www.ncbi.nlm.nih.gov/pubmed/28723686', ""https://scholar.google.com/scholar_lookup?title=Population-+based+study+on+the+epidemiology+of+Ménière's+disease&author=SG+Bruderer&author=D+Bodmer&author=NA+Stohler&author=SS+Jick&author=CR+Meier&publication_year=2017&hl=en""]",28723686,https://doi.org/10.1159/000475875, Bruderer 2017 ,additional,CD015244-bbs2-0027,,,,28723686,76,,,28723686
CD015244-bib-0032,Carlisle JB. ,"Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals", Anaesthesia ,2017,72,    ,['citation-journal']," Carlisle JB. Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals.  Anaesthesia 2017;72:944-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/anae.13938', 'https://www.ncbi.nlm.nih.gov/pubmed/28580651', 'https://scholar.google.com/scholar_lookup?title=Data+fabrication+and+other+reasons+for+non-random+sampling+in+5087+randomised,+controlled+trials+in+anaesthetic+and+general+medical+journals+&author=JB+Carlisle&publication_year=2017&hl=en']",28580651,https://doi.org/10.1111/anae.13938, Carlisle 2017 ,additional,CD015244-bbs2-0028,,28580651,28580651,28580651,199,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/anae.13938,,28580651
CD015244-bib-0033,"Chiarella G, Petrolo C, Cassandro E. ",The genetics of Ménière's disease, Application of Clinical Genetics ,2015,8,    ,['citation-journal']," Chiarella G, Petrolo C, Cassandro E. The genetics of Ménière's disease.  Application of Clinical Genetics 2015;8:9-17. [DOI: 10.2147/TACG.S59024]    PubMed     Google Scholar     ","['https://www.ncbi.nlm.nih.gov/pubmed/25609993', ""https://scholar.google.com/scholar_lookup?title=The+genetics+of+Ménière's+disease&author=G+Chiarella&author=C+Petrolo&author=E+Cassandro&publication_year=2015&hl=en""]",25609993,, Chiarella 2015 ,additional,CD015244-bbs2-0029,,25609993,,,,,,25609993
CD015244-bib-0034,"di Berardino F, Cesarani A. ",Gluten sensitivity in Meniere's disease, Laryngoscope ,2012,122,    ,['citation-journal']," di Berardino F, Cesarani A. Gluten sensitivity in Meniere's disease.  Laryngoscope 2012;122(3):700-2.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/lary.22492', 'https://www.ncbi.nlm.nih.gov/pubmed/22253033', ""https://scholar.google.com/scholar_lookup?title=Gluten+sensitivity+in+Meniere's+disease&author=F+diBerardino&author=A+Cesarani&publication_year=2012&hl=en""]",22253033,https://doi.org/10.1002/lary.22492, di Berardino 2012 ,additional,CD015244-bbs2-0030,,23374485,,22253033,33,,,22253033
