reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015333-bib-0011,"Basta D, Borsellino L, Ernst A. ",Antivertiginous drug therapy does not hinder the efficacy of individualized vibrotactile neurofeedback training for vestibular rehabilitation - a randomized trial, International Journal of Rehabilitation Research. Internationale Zeitschrift fur Rehabilitationsforschung. Revue Internationale de Recherches de Readaptation ,2017,40,    ,['citation-journal']," Basta D, Borsellino L, Ernst A. Antivertiginous drug therapy does not hinder the efficacy of individualized vibrotactile neurofeedback training for vestibular rehabilitation - a randomized trial.  International Journal of Rehabilitation Research. Internationale Zeitschrift fur Rehabilitationsforschung. Revue Internationale de Recherches de Readaptation 2017;40(4):333-8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1097/MRR.0000000000000245', 'https://www.ncbi.nlm.nih.gov/pubmed/28777127', 'https://scholar.google.com/scholar_lookup?title=Antivertiginous+drug+therapy+does+not+hinder+the+efficacy+of+individualized+vibrotactile+neurofeedback+training+for+vestibular+rehabilitation+-+a+randomized+trial+&author=D+Basta&author=L+Borsellino&author=A+Ernst&publication_year=2017&hl=en']",28777127,https://doi.org/10.1097/MRR.0000000000000245, Basta 2017 {published data only}  ,excluded,CD015333-bbs2-0005, The population included in this RCT did not have PPPD; they were diagnosed with other vestibular disorders.   ,,,,,,,28777127
CD015333-bib-0012,ChiCTR2000035073. ,Clinical efficacy of repetitive transcranial magnetic stimulation targeting cerebellum in the treatment of persistent postural-perceptual dizziness: a randomized controlled trial,,2020,,   ,['citation-other'], ChiCTR2000035073. Clinical efficacy of repetitive transcranial magnetic stimulation targeting cerebellum in the treatment of persistent postural-perceptual dizziness: a randomized controlled trial. http://www.who.int/trialsearch/Trial2.aspx?TrialID=ChiCTR20000350732020. CENTRAL    ,[''],,, ChiCTR2000035073 2020 {published data only}  ,excluded,CD015333-bbs2-0006," The comparator for this 4‐arm RCT is incorrect. Participants are allocated to either 1) cerebellar transcranial magnetic stimulation, 2) SNRI medication, 3) vestibular rehabilitation or 4) oral betahistine. No control group/placebo group was included.   ",,,,,,,
CD015333-bib-0013,"Choi SY, Choi JH, Oh EH, Oh SJ, Choi KD. ",Effect of vestibular exercise and optokinetic stimulation using virtual reality in persistent postural-perceptual dizziness, Scientific Reports ,2021,11,    ,['citation-journal']," Choi SY, Choi JH, Oh EH, Oh SJ, Choi KD. Effect of vestibular exercise and optokinetic stimulation using virtual reality in persistent postural-perceptual dizziness.  Scientific Reports 2021;11(1):14437. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1038/s41598-021-93940-z', 'https://www.ncbi.nlm.nih.gov/pubmed/34262120', 'https://scholar.google.com/scholar_lookup?title=Effect+of+vestibular+exercise+and+optokinetic+stimulation+using+virtual+reality+in+persistent+postural-perceptual+dizziness+&author=SY+Choi&author=JH+Choi&author=EH+Oh&author=SJ+Oh&author=KD+Choi&publication_year=2021&hl=en']",34262120,https://doi.org/10.1038/s41598-021-93940-z, Choi 2021 {published data only}  ,excluded,CD015333-bbs2-0007," This is an RCT including people with PPPD. However, the duration of follow‐up was insufficient (4 weeks). The intervention assessed was optokinetic stimulation.   ",34262120,34262120,,,,,34262120
CD015333-bib-0014,"Dal BT, Bumin G, Aksoy S, Gunaydin RO. ",Comparison of activity-based home program and Cawthorne-Cooksey exercises in patients with chronic unilateral peripheral vestibular disorders, Archives of Physical Medicine and Rehabilitation ,2021,102,    ,['citation-journal']," Dal BT, Bumin G, Aksoy S, Gunaydin RO. Comparison of activity-based home program and Cawthorne-Cooksey exercises in patients with chronic unilateral peripheral vestibular disorders.  Archives of Physical Medicine and Rehabilitation 2021;102(7):1300-7. CENTRAL    PubMed     Google Scholar     ","['', 'https://www.ncbi.nlm.nih.gov/pubmed/33529612', 'https://scholar.google.com/scholar_lookup?title=Comparison+of+activity-based+home+program+and+Cawthorne-Cooksey+exercises+in+patients+with+chronic+unilateral+peripheral+vestibular+disorders+&author=BT+Dal&author=G+Bumin&author=S+Aksoy&author=RO+Gunaydin&publication_year=2021&hl=en']",33529612,, Dal 2021 {published data only}  ,excluded,CD015333-bbs2-0008," The population was incorrect. Participants were diagnosed with a unilateral vestibular disorder, not PPPD.   ",,33529612,,,,,33529612
CD015333-bib-0015,"Edelman S, Mahoney AE, Cremer PD. ","Cognitive behavior therapy for chronic subjective dizziness: a randomized, controlled trial", American Journal of Otolaryngology ,2012,33,    ,['citation-journal']," Edelman S, Mahoney AE, Cremer PD. Cognitive behavior therapy for chronic subjective dizziness: a randomized, controlled trial.  American Journal of Otolaryngology 2012;33(4):395-401. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.amjoto.2011.10.009', 'https://www.ncbi.nlm.nih.gov/pubmed/22104568', 'https://scholar.google.com/scholar_lookup?title=Cognitive+behavior+therapy+for+chronic+subjective+dizziness:+a+randomized,+controlled+trial+&author=S+Edelman&author=AE+Mahoney&author=PD+Cremer&publication_year=2012&hl=en']",22104568,https://doi.org/10.1016/j.amjoto.2011.10.009, Edelman 2012 {published data only}  ,excluded,CD015333-bbs2-0009," The population was incorrect. Participants were diagnosed with chronic subjective dizziness, not PPPD. In addition, outcomes were only assessed at 4‐week follow‐up.   ",22104568,,,,,,22104568
CD015333-bib-0016,"Eren OE, Filippopulos F, Sonmez K, Mohwald K, Straube A, Schoberl F. ",Non-invasive vagus nerve stimulation significantly improves quality of life in patients with persistent postural-perceptual dizziness, Journal of Neurology ,2018,265,    ,['citation-journal']," Eren OE, Filippopulos F, Sonmez K, Mohwald K, Straube A, Schoberl F. Non-invasive vagus nerve stimulation significantly improves quality of life in patients with persistent postural-perceptual dizziness.  Journal of Neurology 2018;265(Suppl 1):63-9. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00415-018-8894-8', 'https://www.ncbi.nlm.nih.gov/pubmed/29785522', 'https://scholar.google.com/scholar_lookup?title=Non-invasive+vagus+nerve+stimulation+significantly+improves+quality+of+life+in+patients+with+persistent+postural-perceptual+dizziness+&author=OE+Eren&author=F+Filippopulos&author=K+Sonmez&author=K+Mohwald&author=A+Straube&author=F+Schoberl&publication_year=2018&hl=en']",29785522,https://doi.org/10.1007/s00415-018-8894-8, Eren 2018 {published data only}  ,excluded,CD015333-bbs2-0010," This was an RCT of non‐invasive vagus nerve stimulation for people with PPPD. However, the duration of follow‐up was only 4 weeks.   ",29785522,29785522,,,,,29785522
CD015333-bib-0017,"Geraghty AW, Kirby S, Essery R, Little P, Bronstein A, Turner D, et al. ",Internet-based vestibular rehabilitation for adults aged 50 years and over: a protocol for a randomised controlled trial, BMJ Open ,2014,4,    ,['citation-journal']," Geraghty AW, Kirby S, Essery R, Little P, Bronstein A, Turner D, et al. Internet-based vestibular rehabilitation for adults aged 50 years and over: a protocol for a randomised controlled trial.  BMJ Open 2014;4(7):e005871. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/bmjopen-2014-005871', 'https://www.ncbi.nlm.nih.gov/pubmed/25052178', 'https://scholar.google.com/scholar_lookup?title=Internet-based+vestibular+rehabilitation+for+adults+aged+50+years+and+over:+a+protocol+for+a+randomised+controlled+trial+&author=AW+Geraghty&author=S+Kirby&author=R+Essery&author=P+Little&author=A+Bronstein&author=D+Turner&publication_year=2014&hl=en']",25052178,https://doi.org/10.1136/bmjopen-2014-005871, Geraghty 2017 {published data only}  ,excluded,CD015333-bbs2-0011," The population was incorrect. This RCT included people with dizziness symptoms, but not specifically PPPD.   ",,,,,,,25052178
CD015333-bib-0018,"Geraghty AWA, Essery R, Kirby S, Stuart B, Turner D, Little P, et al. ",Internet-based vestibular rehabilitation for older adults with chronic dizziness: a randomized controlled trial in primary care, Annals of Family Medicine ,2017,15,    ,['citation-journal']," Geraghty AWA, Essery R, Kirby S, Stuart B, Turner D, Little P, et al. Internet-based vestibular rehabilitation for older adults with chronic dizziness: a randomized controlled trial in primary care.  Annals of Family Medicine 2017;15(3):209-16. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1370/afm.2070', 'https://www.ncbi.nlm.nih.gov/pubmed/28483885', 'https://scholar.google.com/scholar_lookup?title=Internet-based+vestibular+rehabilitation+for+older+adults+with+chronic+dizziness:+a+randomized+controlled+trial+in+primary+care+&author=AWA+Geraghty&author=R+Essery&author=S+Kirby&author=B+Stuart&author=D+Turner&author=P+Little&publication_year=2017&hl=en']",28483885,https://doi.org/10.1370/afm.2070, Geraghty 2017 {published data only}  ,excluded,CD015333-bbs2-0011," The population was incorrect. This RCT included people with dizziness symptoms, but not specifically PPPD.   ",,,,,,,28483885
CD015333-bib-0019,"Gordon CR, Tamir R, Furas R, Klein C, Roth R. ",A pilot study of a novel specs for chronic dizziness, Acta Neurologica Scandinavica ,2018,138,    ,['citation-journal']," Gordon CR, Tamir R, Furas R, Klein C, Roth R. A pilot study of a novel specs for chronic dizziness.  Acta Neurologica Scandinavica 2018;138(4):344-51. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/ane.12968', 'https://www.ncbi.nlm.nih.gov/pubmed/29862507', 'https://scholar.google.com/scholar_lookup?title=A+pilot+study+of+a+novel+specs+for+chronic+dizziness&author=CR+Gordon&author=R+Tamir&author=R+Furas&author=C+Klein&author=R+Roth&publication_year=2018&hl=en']",29862507,https://doi.org/10.1111/ane.12968, Gordon 2018 {published data only}  ,excluded,CD015333-bbs2-0012," This study included participants with symptoms of chronic dizziness, and assessed the use of eyeglasses with referential marks on the lenses. The majority of these people did have PPPD, and some outcome data are reported specifically for this subgroup. However, follow‐up was only conducted at 4 weeks.   ",29862507,29862507,,,,,29862507
CD015333-bib-0020,NCT01460121. ,"A randomized, double blind, placebo-controlled study to assess the efficacy and safety of SpotOn Specs™ for the treatment of chronic dizziness",,,,   ,['citation-other']," NCT01460121. A randomized, double blind, placebo-controlled study to assess the efficacy and safety of SpotOn Specs™ for the treatment of chronic dizziness. https://clinicaltrials.gov/ct2/show/NCT01460121 (first received 26 October 2011). CENTRAL    ",[''],,, Gordon 2018 {published data only}  ,excluded,CD015333-bbs2-0012," This study included participants with symptoms of chronic dizziness, and assessed the use of eyeglasses with referential marks on the lenses. The majority of these people did have PPPD, and some outcome data are reported specifically for this subgroup. However, follow‐up was only conducted at 4 weeks.   ",,,,,,,
CD015333-bib-0021,"Herdman D, Norton S, Murdin L, Frost K, Pavlou M, Moss-Morris R. ",The INVEST trial: a randomised feasibility trial of psychologically informed vestibular rehabilitation versus current gold standard physiotherapy for people with persistent postural perceptual dizziness, Journal of Neurology ,2022,269,    ,['citation-journal']," Herdman D, Norton S, Murdin L, Frost K, Pavlou M, Moss-Morris R. The INVEST trial: a randomised feasibility trial of psychologically informed vestibular rehabilitation versus current gold standard physiotherapy for people with persistent postural perceptual dizziness.  Journal of Neurology 2022;269:4753-63. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00415-022-11107-w', 'https://www.ncbi.nlm.nih.gov/pubmed/35397754', 'https://scholar.google.com/scholar_lookup?title=The+INVEST+trial:+a+randomised+feasibility+trial+of+psychologically+informed+vestibular+rehabilitation+versus+current+gold+standard+physiotherapy+for+people+with+persistent+postural+perceptual+dizziness+&author=D+Herdman&author=S+Norton&author=L+Murdin&author=K+Frost&author=M+Pavlou&author=R+Moss-Morris&publication_year=2022&hl=en']",35397754,https://doi.org/10.1007/s00415-022-11107-w, Herdman 2022 {published data only}  ,excluded,CD015333-bbs2-0013, This RCT was excluded due to the wrong comparator. The intervention (cognitive behavioural therapy informed vestibular rehabilitation) was compared to standard vestibular rehabilitation.   ,,,,,,,35397754
CD015333-bib-0022,"Herdman D, Norton S, Pavlou M, Murdin L, Moss-Morris R. ",Protocol for a randomised controlled feasibility study of psychologically informed vestibular rehabilitation for people with persistent dizziness: INVEST trial, Pilot and Feasibility Studies ,2021,7,    ,['citation-journal']," Herdman D, Norton S, Pavlou M, Murdin L, Moss-Morris R. Protocol for a randomised controlled feasibility study of psychologically informed vestibular rehabilitation for people with persistent dizziness: INVEST trial.  Pilot and Feasibility Studies 2021;7(1):156. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s40814-021-00896-y', 'https://www.ncbi.nlm.nih.gov/pubmed/34399847', 'https://scholar.google.com/scholar_lookup?title=Protocol+for+a+randomised+controlled+feasibility+study+of+psychologically+informed+vestibular+rehabilitation+for+people+with+persistent+dizziness:+INVEST+trial+&author=D+Herdman&author=S+Norton&author=M+Pavlou&author=L+Murdin&author=R+Moss-Morris&publication_year=2021&hl=en']",34399847,https://doi.org/10.1186/s40814-021-00896-y, Herdman 2022 {published data only}  ,excluded,CD015333-bbs2-0013, This RCT was excluded due to the wrong comparator. The intervention (cognitive behavioural therapy informed vestibular rehabilitation) was compared to standard vestibular rehabilitation.   ,34399847,34399847,,,,,34399847
CD015333-bib-0023,ISRCTN52695239. ,Efficacy and safety of acupuncture for chronic dizziness: a randomized controlled clinical trial,,,,   ,['citation-other'], ISRCTN52695239. Efficacy and safety of acupuncture for chronic dizziness: a randomized controlled clinical trial. https://www.isrctn.com/ISRCTN52695239 (first received 25 June 2013). CENTRAL    ,[''],,, ISRCTN52695239 2013 {published data only}  ,excluded,CD015333-bbs2-0014," The population is incorrect. This ongoing study will include participants with a number of diagnoses (including vertigo and dizziness of unknown cause, Ménière's disease and psychogenic dizziness). It will not specifically include those with PPPD.   ",24330810,,,,,,24330810
CD015333-bib-0024,"Koganemaru S, Goto F, Arai M, Toshikuni K, Hosoya M, Wakabayashi T, et al. ",Effects of vestibular rehabilitation combined with transcranial cerebellar direct current stimulation in patients with chronic dizziness: an exploratory study, Brain Stimulation ,2017,10,    ,['citation-journal']," Koganemaru S, Goto F, Arai M, Toshikuni K, Hosoya M, Wakabayashi T, et al. Effects of vestibular rehabilitation combined with transcranial cerebellar direct current stimulation in patients with chronic dizziness: an exploratory study.  Brain Stimulation 2017;10(3):576-8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/j.brs.2017.02.005', 'https://www.ncbi.nlm.nih.gov/pubmed/28274722', 'https://scholar.google.com/scholar_lookup?title=Effects+of+vestibular+rehabilitation+combined+with+transcranial+cerebellar+direct+current+stimulation+in+patients+with+chronic+dizziness:+an+exploratory+study+&author=S+Koganemaru&author=F+Goto&author=M+Arai&author=K+Toshikuni&author=M+Hosoya&author=T+Wakabayashi&publication_year=2017&hl=en']",28274722,https://doi.org/10.1016/j.brs.2017.02.005, Koganemaru 2017 {published data only}  ,excluded,CD015333-bbs2-0015," The population was incorrect. Participants had unilateral vestibular dysfunction due to conditions including vestibular neuritis, Ramsay Hunt syndrome and acoustic neuroma. Participants did not have PPPD.   ",,28274722,,,,,28274722
CD015333-bib-0025,"Kristiansen L, Magnussen LH, Wilhelmsen KT, Maeland S, Nordahl SHG, Clendaniel R, et al. ",Efficacy of intergrating vestibular rehabilitation and cognitive behaviour therapy in persons with persistent dizziness in primary care- a study protocol for a randomised controlled trial, Trials ,2019,20,    ,['citation-journal']," Kristiansen L, Magnussen LH, Wilhelmsen KT, Maeland S, Nordahl SHG, Clendaniel R, et al. Efficacy of intergrating vestibular rehabilitation and cognitive behaviour therapy in persons with persistent dizziness in primary care- a study protocol for a randomised controlled trial.  Trials 2019;20(1):575. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1186/s13063-019-3660-5', 'https://www.ncbi.nlm.nih.gov/pubmed/31590692', 'https://scholar.google.com/scholar_lookup?title=Efficacy+of+intergrating+vestibular+rehabilitation+and+cognitive+behaviour+therapy+in+persons+with+persistent+dizziness+in+primary+care-+a+study+protocol+for+a+randomised+controlled+trial+&author=L+Kristiansen&author=LH+Magnussen&author=KT+Wilhelmsen&author=S+Maeland&author=SHG+Nordahl&author=R+Clendaniel&publication_year=2019&hl=en']",31590692,https://doi.org/10.1186/s13063-019-3660-5, Kristiansen 2019 {published data only}  ,excluded,CD015333-bbs2-0016," The population is incorrect. Participants in this ongoing trial must have an acute onset of dizziness, which has lasted at least 3 months, but not specifically PPPD.   ",,31590692,,,,,31590692
CD015333-bib-0026,"Kundakci B, Sultana A, Taylor AJ, Alshehri MA. ",The effectiveness of exercise-based vestibular rehabilitation in adult patients with chronic dizziness: a systematic review, F1000Research ,2018,7,    ,['citation-journal']," Kundakci B, Sultana A, Taylor AJ, Alshehri MA. The effectiveness of exercise-based vestibular rehabilitation in adult patients with chronic dizziness: a systematic review.  F1000Research 2018;7:276. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.12688/f1000research.14089.1', 'https://www.ncbi.nlm.nih.gov/pubmed/29862019', 'https://scholar.google.com/scholar_lookup?title=The+effectiveness+of+exercise-based+vestibular+rehabilitation+in+adult+patients+with+chronic+dizziness:+a+systematic+review+&author=B+Kundakci&author=A+Sultana&author=AJ+Taylor&author=MA+Alshehri&publication_year=2018&hl=en']",29862019,https://doi.org/10.12688/f1000research.14089.1, Kundakci 2018 {published data only}  ,excluded,CD015333-bbs2-0017, This is a systematic review. The reference list has been checked to ensure that any relevant studies were identified.   ,29862019,29862019,,,,,29862019
