reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD013775-bib-0013,"Grauslund J, Green A, Sjølie AK. ",Prevalence and 25 year incidence of proliferative retinopathy among Danish type 1 diabetic patients, Diabetologia ,2009,52,    ,['citation-journal']," Grauslund J, Green A, Sjølie AK. Prevalence and 25 year incidence of proliferative retinopathy among Danish type 1 diabetic patients.  Diabetologia 2009;52(9):1829-35. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/s00125-009-1450-4', 'https://www.ncbi.nlm.nih.gov/pubmed/19593541', 'https://scholar.google.com/scholar_lookup?title=Prevalence+and+25+year+incidence+of+proliferative+retinopathy+among+Danish+type+1+diabetic+patients+&author=J+Grauslund&author=A+Green&author=AK+Sjølie&publication_year=2009&hl=en']",19593541,https://doi.org/10.1007/s00125-009-1450-4, Grauslund 2009 {published data only}  ,included,CD013775-bbs2-0011,,23806047,,,,,,19593541
CD013775-bib-0014,"Gui YM, Guo J. ",The clinical significance of C-peptide for assessing the prognosis of non-proliferative diabetic retinopathy, Chinese Journal of Experimental Ophthalmology ,2013,31,    ,['citation-journal']," Gui YM, Guo J. The clinical significance of C-peptide for assessing the prognosis of non-proliferative diabetic retinopathy.  Chinese Journal of Experimental Ophthalmology 2013;31(8):775-8. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=The+clinical+significance+of+C-peptide+for+assessing+the+prognosis+of+non-proliferative+diabetic+retinopathy+&author=YM+Gui&author=J+Guo&publication_year=2013&hl=en']",,, Gui 2013 {published data only}  ,included,CD013775-bbs2-0012,,,,,,,,
CD013775-bib-0015,"Gurreri A, Pazzaglia A, Schiavi C. ","Role of statins and ascorbic acid in the natural history of diabetic retinopathy: a new, affordable therapy?"," Ophthalmic Surgery, Lasers and Imaging Retina ",2019,50,    ,['citation-journal']," Gurreri A, Pazzaglia A, Schiavi C. Role of statins and ascorbic acid in the natural history of diabetic retinopathy: a new, affordable therapy? Ophthalmic Surgery, Lasers and Imaging Retina 2019;50(5):S23-7. CENTRAL    Link to article     Google Scholar     ","['', 'https://doi.org/10.3928/23258160-20190108-06', 'https://scholar.google.com/scholar_lookup?title=Role+of+statins+and+ascorbic+acid+in+the+natural+history+of+diabetic+retinopathy:+a+new,+affordable+therapy?+&author=A+Gurreri&author=A+Pazzaglia&author=C+Schiavi&publication_year=2019&hl=en']",,https://doi.org/10.3928/23258160-20190108-06, Gurreri 2019 {published data only}  ,included,CD013775-bbs2-0013,,31100179,31100179,,,,,31100179
CD013775-bib-0016,"Hardin RC, Jackson RL, Johnston TL, Kelly HG. ",The development of diabetic retinopathy; effects of duration and control of diabetes, Diabetes ,1956,5,    ,['citation-journal']," Hardin RC, Jackson RL, Johnston TL, Kelly HG. The development of diabetic retinopathy; effects of duration and control of diabetes.  Diabetes 1956;5(5):397-405. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2337/diab.5.5.397', 'https://www.ncbi.nlm.nih.gov/pubmed/13365481', 'https://scholar.google.com/scholar_lookup?title=The+development+of+diabetic+retinopathy;+effects+of+duration+and+control+of+diabetes&author=RC+Hardin&author=RL+Jackson&author=TL+Johnston&author=HG+Kelly&publication_year=1956&hl=en']",13365481,https://doi.org/10.2337/diab.5.5.397, Hardin 1956 {published data only}  ,included,CD013775-bbs2-0014,,13365481,,,,,,13365481
CD013775-bib-0017,"Harris NK, Talwar N, Gardner TW, Wrobel JS, Herman WH, Stein JD. ",Predicting development of proliferative diabetic retinopathy, Diabetes Care ,2013,36,    ,['citation-journal']," Harris NK, Talwar N, Gardner TW, Wrobel JS, Herman WH, Stein JD. Predicting development of proliferative diabetic retinopathy.  Diabetes Care 2013;36(6):1562-8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2337/dc12-0790', 'https://www.ncbi.nlm.nih.gov/pubmed/23275374', 'https://scholar.google.com/scholar_lookup?title=Predicting+development+of+proliferative+diabetic+retinopathy&author=NK+Harris&author=N+Talwar&author=TW+Gardner&author=JS+Wrobel&author=WH+Herman&author=JD+Stein&publication_year=2013&hl=en']",23275374,https://doi.org/10.2337/dc12-0790, Harris 2013 {published data only}  ,included,CD013775-bbs2-0015,,,,,,,,23275374
CD013775-bib-0018,"Hovind P, Tarnow L, Rossing K, Rossing P, Eising S, Larsen Ni, et al. ",Decreasing incidence of severe diabetic microangiopathy in type 1 diabetes, Diabetes Care ,2003,26,    ,['citation-journal']," Hovind P, Tarnow L, Rossing K, Rossing P, Eising S, Larsen Ni, et al. Decreasing incidence of severe diabetic microangiopathy in type 1 diabetes.  Diabetes Care 2003;26(4):1258-64. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2337/diacare.26.4.1258', 'https://www.ncbi.nlm.nih.gov/pubmed/12663607', 'https://scholar.google.com/scholar_lookup?title=Decreasing+incidence+of+severe+diabetic+microangiopathy+in+type+1+diabetes&author=P+Hovind&author=L+Tarnow&author=K+Rossing&author=P+Rossing&author=S+Eising&publication_year=2003&hl=en']",12663607,https://doi.org/10.2337/diacare.26.4.1258, Hovind 2003 {published data only}  ,included,CD013775-bbs2-0016,,,,,,,,12663607
CD013775-bib-0019,"Hsieh YT, Hsieh MC. ",Time-sequential correlations between diabetic kidney disease and diabetic retinopathy in type 2 diabetes - an 8-year prospective cohort study, Acta Ophthalmologica ,2021,99,    ,['citation-journal']," Hsieh YT, Hsieh MC. Time-sequential correlations between diabetic kidney disease and diabetic retinopathy in type 2 diabetes - an 8-year prospective cohort study.  Acta Ophthalmologica 2021;99(1):e1-6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/aos.14487', 'https://www.ncbi.nlm.nih.gov/pubmed/32567151', 'https://scholar.google.com/scholar_lookup?title=Time-sequential+correlations+between+diabetic+kidney+disease+and+diabetic+retinopathy+in+type+2+diabetes+-+an+8-year+prospective+cohort+study+&author=YT+Hsieh&author=MC+Hsieh&publication_year=2021&hl=en']",32567151,https://doi.org/10.1111/aos.14487, Hsieh 2018 {published data only}  ,included,CD013775-bbs2-0017,,32567151,32567151,,,,,32567151
CD013775-bib-0020,"Hsieh YT, Tsai MJ, Tu ST, Hsieh MC. ",Association of abnormal renal profiles and proliferative diabetic retinopathy and diabetic macular edema in an Asian population with type 2 diabetes, JAMA Ophthalmology ,2018,136,    ,['citation-journal']," Hsieh YT, Tsai MJ, Tu ST, Hsieh MC. Association of abnormal renal profiles and proliferative diabetic retinopathy and diabetic macular edema in an Asian population with type 2 diabetes.  JAMA Ophthalmology 2018;136(1):68-74. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1001/jamaophthalmol.2017.5202', 'https://www.ncbi.nlm.nih.gov/pubmed/29167896', 'https://scholar.google.com/scholar_lookup?title=Association+of+abnormal+renal+profiles+and+proliferative+diabetic+retinopathy+and+diabetic+macular+edema+in+an+Asian+population+with+type+2+diabetes+&author=YT+Hsieh&author=MJ+Tsai&author=ST+Tu&author=MC+Hsieh&publication_year=2018&hl=en']",29167896,https://doi.org/10.1001/jamaophthalmol.2017.5202, Hsieh 2018 {published data only}  ,included,CD013775-bbs2-0017,,,,,,,,29167896
CD013775-bib-0021,"Janghorbani M, Jones RB, Allison SP. ",Incidence of and risk factors for proliferative retinopathy and its association with blindness among diabetes clinic attenders, Ophthalmic Epidemiology ,2000,7,    ,['citation-journal']," Janghorbani M, Jones RB, Allison SP. Incidence of and risk factors for proliferative retinopathy and its association with blindness among diabetes clinic attenders.  Ophthalmic Epidemiology 2000;7(4):225-41. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1076/opep.7.4.225.4171', 'https://www.ncbi.nlm.nih.gov/pubmed/11262670', 'https://scholar.google.com/scholar_lookup?title=Incidence+of+and+risk+factors+for+proliferative+retinopathy+and+its+association+with+blindness+among+diabetes+clinic+attenders+&author=M+Janghorbani&author=RB+Jones&author=SP+Allison&publication_year=2000&hl=en']",11262670,https://doi.org/10.1076/opep.7.4.225.4171, Janghorbani 2000 {published data only}  ,included,CD013775-bbs2-0018,,11262670,,,,,,11262670
CD013775-bib-0022,"Jeng CJ, Hsieh YT, Yang CM, Yang CH, Lin C Li, Wang IJ. ",Diabetic retinopathy in patients with diabetic nephropathy: development and progression, PLoS One ,2016,11,    ,['citation-journal']," Jeng CJ, Hsieh YT, Yang CM, Yang CH, Lin C Li, Wang IJ. Diabetic retinopathy in patients with diabetic nephropathy: development and progression.  PLoS One 2016;11(8):e0161897. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1371/journal.pone.0161897', 'https://www.ncbi.nlm.nih.gov/pubmed/27564383', 'https://scholar.google.com/scholar_lookup?title=Diabetic+retinopathy+in+patients+with+diabetic+nephropathy:+development+and+progression&author=CJ+Jeng&author=YT+Hsieh&author=CM+Yang&author=CH+Yang&author=IJ+Wang&publication_year=2016&hl=en']",27564383,https://doi.org/10.1371/journal.pone.0161897, Jeng 2016 {published data only}  ,included,CD013775-bbs2-0019,,,,,,,,27564383
CD013775-bib-0023,"Jones CD, Greenwood RH, Misra A, Bachmann MO. ",Incidence and progression of diabetic retinopathy during 17 years of a population-based screening program in England, Diabetes Care ,2012,35,    ,['citation-journal']," Jones CD, Greenwood RH, Misra A, Bachmann MO. Incidence and progression of diabetic retinopathy during 17 years of a population-based screening program in England.  Diabetes Care 2012;35(3):592-6. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2337/dc11-0943', 'https://www.ncbi.nlm.nih.gov/pubmed/22279031', 'https://scholar.google.com/scholar_lookup?title=Incidence+and+progression+of+diabetic+retinopathy+during+17+years+of+a+population-based+screening+program+in+England+&author=CD+Jones&author=RH+Greenwood&author=A+Misra&author=MO+Bachmann&publication_year=2012&hl=en']",22279031,https://doi.org/10.2337/dc11-0943, Jones 2012 {published data only}  ,included,CD013775-bbs2-0020,,22279031,22279031,,,,,22279031
CD013775-bib-0024,"Kalter-Leibovici O, Van Dyk DJ, Leibovici L, Loya N, Erman A, Kremer I, et al. ",Risk factors for development of diabetic nephropathy and retinopathy in Jewish IDDM patients, Diabetes ,1991,40,    ,['citation-journal']," Kalter-Leibovici O, Van Dyk DJ, Leibovici L, Loya N, Erman A, Kremer I, et al. Risk factors for development of diabetic nephropathy and retinopathy in Jewish IDDM patients.  Diabetes 1991;40(2):204-10. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2337/diab.40.2.204', 'https://www.ncbi.nlm.nih.gov/pubmed/1991571', 'https://scholar.google.com/scholar_lookup?title=Risk+factors+for+development+of+diabetic+nephropathy+and+retinopathy+in+Jewish+IDDM+patients+&author=O+Kalter-Leibovici&author=DJ+VanDyk&author=L+Leibovici&author=N+Loya&author=A+Erman&author=I+Kremer&publication_year=1991&hl=en']",1991571,https://doi.org/10.2337/diab.40.2.204, Kalter‐Leibovici 1991 {published data only}  ,included,CD013775-bbs2-0021,,,1991571,,,,,1991571
CD013775-bib-0025,"Keen H, Lee ET, Russell D, Miki E, Bennett PH, Lu M. ",The appearance of retinopathy and progression to proliferative retinopathy: the WHO Multinational Study of Vascular Disease in Diabetes, Diabetologia ,2001,44 Suppl 2,    ,['citation-journal']," Keen H, Lee ET, Russell D, Miki E, Bennett PH, Lu M. The appearance of retinopathy and progression to proliferative retinopathy: the WHO Multinational Study of Vascular Disease in Diabetes.  Diabetologia 2001;44 Suppl 2:S22-30. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1007/PL00002935', 'https://www.ncbi.nlm.nih.gov/pubmed/11587046', 'https://scholar.google.com/scholar_lookup?title=The+appearance+of+retinopathy+and+progression+to+proliferative+retinopathy:+the+WHO+Multinational+Study+of+Vascular+Disease+in+Diabetes+&author=H+Keen&author=ET+Lee&author=D+Russell&author=E+Miki&author=PH+Bennett&author=M+Lu&publication_year=2001&hl=en']",11587046,https://doi.org/10.1007/PL00002935, Keen 2001 {published data only}  ,included,CD013775-bbs2-0022,,11587046,11587046,,,,,11587046
CD013775-bib-0026,"Kim HK, Kim CH, Kim SW, Park JY, Hong SK, Yoon YH, et al. ",Development and progression of diabetic retinopathy in Koreans with NIDDM, Diabetes Care ,1998,21,    ,['citation-journal']," Kim HK, Kim CH, Kim SW, Park JY, Hong SK, Yoon YH, et al. Development and progression of diabetic retinopathy in Koreans with NIDDM.  Diabetes Care 1998;21(1):134-8. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.2337/diacare.21.1.134', 'https://www.ncbi.nlm.nih.gov/pubmed/9538984', 'https://scholar.google.com/scholar_lookup?title=Development+and+progression+of+diabetic+retinopathy+in+Koreans+with+NIDDM&author=HK+Kim&author=CH+Kim&author=SW+Kim&author=JY+Park&author=SK+Hong&author=YH+Yoon&publication_year=1998&hl=en']",9538984,https://doi.org/10.2337/diacare.21.1.134, Kim 1998 {published data only}  ,included,CD013775-bbs2-0023,,,,,,,,9538984
CD013775-bib-0027,"Kim YJ, Kim JG, Lee JY, Lee KS, Joe SG, Park JY, et al. ",Development and progression of diabetic retinopathy and associated risk factors in Korean patients with type 2 diabetes: the experience of a tertiary center, Journal of Korean Medical Science ,2014,29,    ,['citation-journal']," Kim YJ, Kim JG, Lee JY, Lee KS, Joe SG, Park JY, et al. Development and progression of diabetic retinopathy and associated risk factors in Korean patients with type 2 diabetes: the experience of a tertiary center.  Journal of Korean Medical Science 2014;29(12):1699-705. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3346/jkms.2014.29.12.1699', 'https://www.ncbi.nlm.nih.gov/pubmed/25469073', 'https://scholar.google.com/scholar_lookup?title=Development+and+progression+of+diabetic+retinopathy+and+associated+risk+factors+in+Korean+patients+with+type+2+diabetes:+the+experience+of+a+tertiary+center+&author=YJ+Kim&author=JG+Kim&author=JY+Lee&author=KS+Lee&author=SG+Joe&author=JY+Park&publication_year=2014&hl=en']",25469073,https://doi.org/10.3346/jkms.2014.29.12.1699, Kim 2014 {published data only}  ,included,CD013775-bbs2-0024,,,25469073,,,,,25469073
CD013775-bib-0028,"Klein BE, Davis MD, Segal P, Long JA, Harris WA, Haug GA, et al. ",Diabetic retinopathy. Assessment of severity and progression, Ophthalmology ,1984,91,    ,['citation-journal']," Klein BE, Davis MD, Segal P, Long JA, Harris WA, Haug GA, et al. Diabetic retinopathy. Assessment of severity and progression.  Ophthalmology 1984;91(1):10-7. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1016/S0161-6420(84)34336-6', 'https://www.ncbi.nlm.nih.gov/pubmed/6709313', 'https://scholar.google.com/scholar_lookup?title=Diabetic+retinopathy.+Assessment+of+severity+and+progression&author=BE+Klein&author=MD+Davis&author=P+Segal&author=JA+Long&author=WA+Harris&author=GA+Haug&publication_year=1984&hl=en']",6709313,https://doi.org/10.1016/S0161-6420(84)34336-6, Klein 1984 {published data only}  ,included,CD013775-bbs2-0025,,,,6709313,280,,,6709313
