reference_id,authors,title,journal,year,volume,citation_footer,citation_type,citation,urls,pubmed_id,doi,header,reference_type,study_id,exclusion_reason,PUBMED_ID_TITLE_AUTHORS,PUBMED_ID_TITLE,PUBMED_ID_S2,N_CITATIONS,S2_PDF_LINK,CORE_PDF_LINK,PUBMED_ID
CD015187-bib-0011,CTRI/2019/09/021185. ,Flunarizine therapy in reducing vertigo symptoms among patients with vestibular migraine,,,,   ,['citation-other'], CTRI/2019/09/021185. Flunarizine therapy in reducing vertigo symptoms among patients with vestibular migraine [Prophylactic flunarizine therapy in reducing vestibular symptoms among vestibular migraine patients. An interventional study]. http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=36124 (first received 11 September 2019). CENTRAL    ,[''],,, CTRI/2019/09/021185 {published data only}  ,excluded,CD015187-bbs2-0007," This is not an RCT. It is a non‐comparative study, where all participants will receive flunarizine.   ",,,,,,,
CD015187-bib-0012,"Gode S, Celebisoy N, Kirazli T, Akyuz A, Bilgen C, Karapolat H, et al. ",Clinical assessment of topiramate therapy in patients with migrainous vertigo, Headache ,2010,50,    ,['citation-journal']," Gode S, Celebisoy N, Kirazli T, Akyuz A, Bilgen C, Karapolat H, et al. Clinical assessment of topiramate therapy in patients with migrainous vertigo.  Headache 2010;50(1):77-84. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1526-4610.2009.01496.x', 'https://www.ncbi.nlm.nih.gov/pubmed/19656221', 'https://scholar.google.com/scholar_lookup?title=Clinical+assessment+of+topiramate+therapy+in+patients+with+migrainous+vertigo&author=S+Gode&author=N+Celebisoy&author=T+Kirazli&author=A+Akyuz&author=C+Bilgen&author=H+Karapolat&publication_year=2010&hl=en']",19656221,https://doi.org/10.1111/j.1526-4610.2009.01496.x, Gode 2010 {published data only}  ,excluded,CD015187-bbs2-0008," This is an RCT, but participants were randomised to receive either low‐dose (50 mg daily) or high‐dose (100 mg daily) topiramate. Therefore the comparator is not appropriate for this review.   ",,,19656221,44,,,19656221
CD015187-bib-0013,"Gordon CR, Kuritzky A, Doweck I, Spitzer O, Shupak A, Hering R. ",Vestibulo-ocular reflex in migraine patients: the effect of sodium valproate, Headache ,1993,33,    ,['citation-journal']," Gordon CR, Kuritzky A, Doweck I, Spitzer O, Shupak A, Hering R. Vestibulo-ocular reflex in migraine patients: the effect of sodium valproate.  Headache 1993;33(3):129-32. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1111/j.1526-4610.1993.hed3303129.x', 'https://www.ncbi.nlm.nih.gov/pubmed/8486508', 'https://scholar.google.com/scholar_lookup?title=Vestibulo-ocular+reflex+in+migraine+patients:+the+effect+of+sodium+valproate&author=CR+Gordon&author=A+Kuritzky&author=I+Doweck&author=O+Spitzer&author=A+Shupak&author=R+Hering&publication_year=1993&hl=en']",8486508,https://doi.org/10.1111/j.1526-4610.1993.hed3303129.x, Gordon 1993 {published data only}  ,excluded,CD015187-bbs2-0009," This is a cross‐over RCT, but the population included had headache migraine, not vestibular migraine.   ",,,8486508,20,,,8486508
CD015187-bib-0014,"Liu F, Ma T, Che X, Wang Q, Yu S. ","The efficacy of venlafaxine, flunarizine and valproic acid in the prophylaxis of vestibular migraine", Frontiers in Neurology ,2017,8,    ,['citation-journal']," Liu F, Ma T, Che X, Wang Q, Yu S. The efficacy of venlafaxine, flunarizine and valproic acid in the prophylaxis of vestibular migraine.  Frontiers in Neurology 2017;8:524. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.3389/fneur.2017.00524', 'https://www.ncbi.nlm.nih.gov/pubmed/29075232', 'https://scholar.google.com/scholar_lookup?title=The+efficacy+of+venlafaxine,+flunarizine+and+valproic+acid+in+the+prophylaxis+of+vestibular+migraine+&author=F+Liu&author=T+Ma&author=X+Che&author=Q+Wang&author=S+Yu&publication_year=2017&hl=en']",29075232,https://doi.org/10.3389/fneur.2017.00524, Liu 2017 {published data only}  ,excluded,CD015187-bbs2-0010," This is a randomised trial, but no participants received placebo or no treatment. Allocation was to one of three interventions: venlafaxine, flunarizine or valproic acid.   ",,29075232,29075232,79,https://www.frontiersin.org/articles/10.3389/fneur.2017.00524/pdf,,29075232
CD015187-bib-0015,,"The efficacy of venlafaxine, flunarizine and valproic acid in the prophylaxis of vestibular migraine",,,,   ,['citation-other']," The efficacy of venlafaxine, flunarizine and valproic acid in the prophylaxis of vestibular migraine. http://www.chictr.org.cn/showproj.aspx?proj=18971 (first received 30 April 2017). CENTRAL    ",[''],,, Liu 2017 {published data only}  ,excluded,CD015187-bbs2-0010," This is a randomised trial, but no participants received placebo or no treatment. Allocation was to one of three interventions: venlafaxine, flunarizine or valproic acid.   ",29075232,29075232,,,,,29075232
CD015187-bib-0016,NCT00732108. ,Is topiramate effective in treating dizziness in patient's with migraine-associated dizziness,,,,   ,['citation-other'], NCT00732108. Is topiramate effective in treating dizziness in patient's with migraine-associated dizziness [Efficacy of topiramate in patients wih migraine-associated dizziness]. https://clinicaltrials.gov/show/NCT00732108 (first received 11 August 2008). CENTRAL    ,[''],,, NCT00732108 {published data only}  ,excluded,CD015187-bbs2-0011," This is a trial registration for a planned RCT of people with migraine‐associated dizziness, comparing topiramate with placebo. The details from the registration site indicate that this study would have been eligible for inclusion in the review. However, the study was withdrawn prior to enrolment of any participants.   ",,,,,,,
CD015187-bib-0017,NCT03578354. ,"4-aminopyridine, atenolol, or placebo in patients with vestibular migraine",,,,   ,['citation-other']," NCT03578354. 4-aminopyridine, atenolol, or placebo in patients with vestibular migraine [Prospective, randomized, placebo-controlled, phase 2 study of 4-aminopyridine, atenolol, or placebo in the treatment of patients with vestibular migraine]. https://clinicaltrials.gov/show/nct03578354 (first received 31 May 2018). CENTRAL    ",[''],,, NCT03578354 {published data only}  ,excluded,CD015187-bbs2-0012," This is a trial registration for a planned RCT. The details on the registry site indicate that this study would have been eligible for inclusion in the review. However, the study was withdrawn due to a lack of funding, prior to the enrolment of any participants.   ",,,,,,,
CD015187-bib-0018,NCT05472675. ,Local sensory nerve block in the treatment of vestibular migraine,,,,   ,['citation-other'], NCT05472675. Local sensory nerve block in the treatment of vestibular migraine. https://clinicaltrials.gov/ct2/show/NCT05472675 (first received 25 July 2022). CENTRAL    ,[''],,, NCT05472675 {published data only}  ,excluded,CD015187-bbs2-0013, The comparator is not relevant. The intervention (local anaesthetic and botulinum toxin) will be compared to people receiving beta‐blockers.   ,,,,,,,
CD015187-bib-0019,PACTR201909600414183. ,Comparison between the efficiency of cinnarizine and topiramate in the treatment of vestibular migraine,,,,   ,['citation-other'], PACTR201909600414183. Comparison between the efficiency of cinnarizine and topiramate in the treatment of vestibular migraine. http://www.who.int/trialsearch/Trial2.aspx?TrialID=PACTR201909600414183 (first received 7 January 2019). CENTRAL    ,[''],,, PACTR201909600414183 {published data only}  ,excluded,CD015187-bbs2-0014," This RCT compared two interventions (cinnarizine and topiramate), without the use of a placebo/no intervention arm.   ",,,,,,,
CD015187-bib-0020,NCT02350985. ,Comparison of propranolol and venlafaxine in treatment of vestibular migraine,,,,   ,['citation-other'], NCT02350985. Comparison of propranolol and venlafaxine in treatment of vestibular migraine [Effectivity of propranolol and venlafaxine in treatment of vestibular migraine: a randomized controlled clinical trial]. https://clinicaltrials.gov/show/NCT02350985 (first received 30 January 2015). CENTRAL    ,[''],,, Salviz 2015 {published data only}NCT02350985  ,excluded,CD015187-bbs2-0015, This is an RCT but no group received either placebo or no intervention. The comparison is only between venlafaxine and propranolol.   ,,,,,,,
CD015187-bib-0021,"Salviz M, Yuce T, Acar H, Karatas A, Acikalin RM. ",Propranolol and venlafaxine for vestibular migraine prophylaxis: a randomised controlled trial, Laryngoscope ,2016,126,    ,['citation-journal']," Salviz M, Yuce T, Acar H, Karatas A, Acikalin RM. Propranolol and venlafaxine for vestibular migraine prophylaxis: a randomised controlled trial.  Laryngoscope 2016;126(1):169-74. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1002/lary.25445', 'https://www.ncbi.nlm.nih.gov/pubmed/26228645', 'https://scholar.google.com/scholar_lookup?title=Propranolol+and+venlafaxine+for+vestibular+migraine+prophylaxis:+a+randomised+controlled+trial+&author=M+Salviz&author=T+Yuce&author=H+Acar&author=A+Karatas&author=RM+Acikalin&publication_year=2016&hl=en']",26228645,https://doi.org/10.1002/lary.25445, Salviz 2015 {published data only}NCT02350985  ,excluded,CD015187-bbs2-0015, This is an RCT but no group received either placebo or no intervention. The comparison is only between venlafaxine and propranolol.   ,26228645,,26228645,91,,,26228645
CD015187-bib-0022,NCT01669304. ,Verapamil vs. sertraline for vestibular migraine & chronic subjective dizziness,,,,   ,['citation-other'], NCT01669304. Verapamil vs. sertraline for vestibular migraine & chronic subjective dizziness [Pharmacologic dissection of vestibular migraine and chronic subjective dizziness: a double-blind parallel group trial comparing response to verapamil versus sertraline]. http://clinicaltrials.gov/show/NCT01669304 (first received 21 August 2012). CENTRAL    ,[''],,, Staab 2015 {published data only}NCT01669304  ,excluded,CD015187-bbs2-0016, This RCT compares verapamil and sertraline; there is no group that received no intervention or a placebo.   ,,,,,,,
CD015187-bib-0023,"Staab JP, Eggers SD, Neff BA, Shepard NT. ","Vestibular migraine and persistent postural-perceptual dizziness: results of a double blind, parallel group, pharmacologic dissection trial using verapamil and sertraline", Cephalalgia ,2015,35,    ,['citation-journal']," Staab JP, Eggers SD, Neff BA, Shepard NT. Vestibular migraine and persistent postural-perceptual dizziness: results of a double blind, parallel group, pharmacologic dissection trial using verapamil and sertraline.  Cephalalgia 2015;35:65. CENTRAL    Google Scholar     ","['', 'https://scholar.google.com/scholar_lookup?title=Vestibular+migraine+and+persistent+postural-perceptual+dizziness:+results+of+a+double+blind,+parallel+group,+pharmacologic+dissection+trial+using+verapamil+and+sertraline+&author=JP+Staab&author=SD+Eggers&author=BA+Neff&author=NT+Shepard&publication_year=2015&hl=en']",,, Staab 2015 {published data only}NCT01669304  ,excluded,CD015187-bbs2-0016, This RCT compares verapamil and sertraline; there is no group that received no intervention or a placebo.   ,,,,,,,
CD015187-bib-0024,"Wang FZ, Wang JQ, Cao YM, Xu ZX. ",Serotonin-norepinephrine reuptake inhibitors for the prevention of migraine and vestibular migraine: a systematic review and meta-analysis, Regional Anesthesia and Pain Medicine ,2020,45,    ,['citation-journal']," Wang FZ, Wang JQ, Cao YM, Xu ZX. Serotonin-norepinephrine reuptake inhibitors for the prevention of migraine and vestibular migraine: a systematic review and meta-analysis.  Regional Anesthesia and Pain Medicine 2020;45(5):323-30. CENTRAL    Link to article     PubMed     Google Scholar     ","['', 'https://doi.org/10.1136/rapm-2019-101207', 'https://www.ncbi.nlm.nih.gov/pubmed/32205412', 'https://scholar.google.com/scholar_lookup?title=Serotonin-norepinephrine+reuptake+inhibitors+for+the+prevention+of+migraine+and+vestibular+migraine:+a+systematic+review+and+meta-analysis+&author=FZ+Wang&author=JQ+Wang&author=YM+Cao&author=ZX+Xu&publication_year=2020&hl=en']",32205412,https://doi.org/10.1136/rapm-2019-101207, Wang 2020 {published data only}  ,excluded,CD015187-bbs2-0017, This is a systematic review. The reference list has been checked to ensure that any relevant studies have been included in this review.   ,,,32205412,40,,,32205412
CD015187-bib-0026,"Bernstein C, Burstein R. ",Sensitization of the trigeminovascular pathway: perspective and implications to migraine pathophysiology, Journal of Clinical Neurology ,2012,8,    ,['citation-journal']," Bernstein C, Burstein R. Sensitization of the trigeminovascular pathway: perspective and implications to migraine pathophysiology.  Journal of Clinical Neurology 2012;8(2):89-99. [DOI: 10.3988/jcn.2012.8.2.89]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.3988/jcn.2012.8.2.89', 'https://www.ncbi.nlm.nih.gov/pubmed/22787491', 'https://scholar.google.com/scholar_lookup?title=Sensitization+of+the+trigeminovascular+pathway:+perspective+and+implications+to+migraine+pathophysiology+&author=C+Bernstein&author=R+Burstein&publication_year=2012&hl=en']",22787491,https://doi.org/10.3988/jcn.2012.8.2.89, Bernstein 2012 ,additional,CD015187-bbs2-0019,,22787491,22787491,22787491,309,https://doi.org/10.3988/jcn.2012.8.2.89,,22787491
CD015187-bib-0027,Carlisle JB. ,"Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals", Anaesthesia ,2017,72,    ,['citation-journal']," Carlisle JB. Data fabrication and other reasons for non-random sampling in 5087 randomised, controlled trials in anaesthetic and general medical journals.  Anaesthesia 2017;72:944-52.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/anae.13938', 'https://www.ncbi.nlm.nih.gov/pubmed/28580651', 'https://scholar.google.com/scholar_lookup?title=Data+fabrication+and+other+reasons+for+non-random+sampling+in+5087+randomised,+controlled+trials+in+anaesthetic+and+general+medical+journals+&author=JB+Carlisle&publication_year=2017&hl=en']",28580651,https://doi.org/10.1111/anae.13938, Carlisle 2017 ,additional,CD015187-bbs2-0020,,28580651,28580651,28580651,199,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/anae.13938,,28580651
CD015187-bib-0028,"Champaloux SW, Tepper NK, Monsour M, Curtis KM, Whiteman MK, Marchbanks PA, et al. ",Use of combined hormonal contraceptives among women with migraines and risk of ischaemic stroke, American Journal of Obstetrics and Gynaecology ,2017,216,    ,['citation-journal']," Champaloux SW, Tepper NK, Monsour M, Curtis KM, Whiteman MK, Marchbanks PA, et al. Use of combined hormonal contraceptives among women with migraines and risk of ischaemic stroke.  American Journal of Obstetrics and Gynaecology 2017;216(5):489.e1-e7. [DOI: 10.1016/j.ajog.2016.12.019]    Link to article     Google Scholar     ","['https://doi.org/10.1016/j.ajog.2016.12.019', 'https://scholar.google.com/scholar_lookup?title=Use+of+combined+hormonal+contraceptives+among+women+with+migraines+and+risk+of+ischaemic+stroke+&author=SW+Champaloux&author=NK+Tepper&author=M+Monsour&author=KM+Curtis&author=MK+Whiteman&author=PA+Marchbanks&publication_year=2017&hl=en']",,https://doi.org/10.1016/j.ajog.2016.12.019, Champaloux 2017 ,additional,CD015187-bbs2-0021,,,,28034652,93,http://www.ajog.org/article/S0002937816462083/pdf,,28034652
CD015187-bib-0029,"De Simone R, Marano E, Di Stasio E, Bonuso S, Fiorillo C, Bonavita V. ",Acetazolamide efficacy and tolerability in migraine with aura: a pilot study, Headache ,2005,45,    ,['citation-journal']," De Simone R, Marano E, Di Stasio E, Bonuso S, Fiorillo C, Bonavita V. Acetazolamide efficacy and tolerability in migraine with aura: a pilot study.  Headache 2005;45:385-6.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/j.1526-4610.2005.05077_3.x', 'https://www.ncbi.nlm.nih.gov/pubmed/15836579', 'https://scholar.google.com/scholar_lookup?title=Acetazolamide+efficacy+and+tolerability+in+migraine+with+aura:+a+pilot+study&author=R+DeSimone&author=E+Marano&author=E+DiStasio&author=S+Bonuso&author=C+Fiorillo&author=V+Bonavita&publication_year=2005&hl=en']",15836579,https://doi.org/10.1111/j.1526-4610.2005.05077_3.x, De Simone 2005 ,additional,CD015187-bbs2-0022,,15836579,15836579,,,,,15836579
CD015187-bib-0030,"Dieterich M, Brandt T. ",Episodic vertigo related to migraine (90 cases): vestibular migraine?, Journal of Neurology ,1999,246,    ,['citation-journal']," Dieterich M, Brandt T. Episodic vertigo related to migraine (90 cases): vestibular migraine? Journal of Neurology 1999;246(10):883-92. [DOI: 10.1007/s004150050478]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s004150050478', 'https://www.ncbi.nlm.nih.gov/pubmed/10552234', 'https://scholar.google.com/scholar_lookup?title=Episodic+vertigo+related+to+migraine+(90+cases):+vestibular+migraine?&author=M+Dieterich&author=T+Brandt&publication_year=1999&hl=en']",10552234,https://doi.org/10.1007/s004150050478, Dieterich 1999 ,additional,CD015187-bbs2-0023,,10552234,,10552234,510,,,10552234
CD015187-bib-0031,"Dieterich M, Obermann M, Celebisoy N. ",Vestibular migraine: the most frequent entity of episodic vertigo, Journal of Neurology ,2016,263,    ,['citation-journal']," Dieterich M, Obermann M, Celebisoy N. Vestibular migraine: the most frequent entity of episodic vertigo.  Journal of Neurology 2016;263:82-9. [DOI: 10.1007/s00415-015-7905-2]    Link to article     Google Scholar     ","['https://doi.org/10.1007/s00415-015-7905-2', 'https://scholar.google.com/scholar_lookup?title=Vestibular+migraine:+the+most+frequent+entity+of+episodic+vertigo&author=M+Dieterich&author=M+Obermann&author=N+Celebisoy&publication_year=2016&hl=en']",,https://doi.org/10.1007/s00415-015-7905-2, Dieterich 2016 ,additional,CD015187-bbs2-0024,,27083888,,27083888,246,https://link.springer.com/content/pdf/10.1007/s00415-015-7905-2.pdf,,27083888
CD015187-bib-0032,"Do TP, Hvedstrup J, Schytz HW. ",Botulinum toxin: a review of the mode of action in migraine, Acta Neurologica Scandinavica ,2018,137,    ,['citation-journal']," Do TP, Hvedstrup J, Schytz HW. Botulinum toxin: a review of the mode of action in migraine.  Acta Neurologica Scandinavica 2018;137(5):442-51. [DOI: https://doi.org/10.1111/ane.12906]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1111/ane.12906', 'https://www.ncbi.nlm.nih.gov/pubmed/29405250', 'https://scholar.google.com/scholar_lookup?title=Botulinum+toxin:+a+review+of+the+mode+of+action+in+migraine&author=TP+Do&author=J+Hvedstrup&author=HW+Schytz&publication_year=2018&hl=en']",29405250,https://doi.org/10.1111/ane.12906, Do 2018 ,additional,CD015187-bbs2-0025,,29405250,,29405250,61,https://doi.org/10.1111/ane.12906,,29405250
CD015187-bib-0033,"Frejo L, Giegling I, Teggi R, Lopez-Escamez JA, Rujescu D. ",Genetics of vestibular disorders: pathophysiological insights, Journal of Neurology ,2016,263,    ,['citation-journal']," Frejo L, Giegling I, Teggi R, Lopez-Escamez JA, Rujescu D. Genetics of vestibular disorders: pathophysiological insights.  Journal of Neurology 2016;263:45-53. [DOI: 10.1007/s00415-015-7988-9]    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1007/s00415-015-7988-9', 'https://www.ncbi.nlm.nih.gov/pubmed/26477026', 'https://scholar.google.com/scholar_lookup?title=Genetics+of+vestibular+disorders:+pathophysiological+insights&author=L+Frejo&author=I+Giegling&author=R+Teggi&author=JA+Lopez-Escamez&author=D+Rujescu&publication_year=2016&hl=en']",26477026,https://doi.org/10.1007/s00415-015-7988-9, Frejo 2016 ,additional,CD015187-bbs2-0026,,27083884,,27083884,72,https://link.springer.com/content/pdf/10.1007/s00415-015-7988-9.pdf,,26477026
CD015187-bib-0034,"Galletti F, Cupini LM, Corbelli I, Calabresi P, Sarchielli P. ",Pathological basis of migraine prophylaxis, Progress in Neurobiology ,2009,89,    ,['citation-journal']," Galletti F, Cupini LM, Corbelli I, Calabresi P, Sarchielli P. Pathological basis of migraine prophylaxis.  Progress in Neurobiology 2009;89(2):176-92.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1016/j.pneurobio.2009.07.005', 'https://www.ncbi.nlm.nih.gov/pubmed/19654035', 'https://scholar.google.com/scholar_lookup?title=Pathological+basis+of+migraine+prophylaxis&author=F+Galletti&author=LM+Cupini&author=I+Corbelli&author=P+Calabresi&author=P+Sarchielli&publication_year=2009&hl=en']",19654035,https://doi.org/10.1016/j.pneurobio.2009.07.005, Galletti 2009 ,additional,CD015187-bbs2-0027,,19654035,,19654035,121,,,19654035
CD015187-bib-0035,"Goadsby PJ, Edvinsson L, Ekman, R. ",Vasoactive peptide release in the extracerebral circulation of humans during migraine headache, Annals of Neurology ,1990,28,    ,['citation-journal']," Goadsby PJ, Edvinsson L, Ekman, R. Vasoactive peptide release in the extracerebral circulation of humans during migraine headache.  Annals of Neurology 1990;28:183-7.    Link to article     PubMed     Google Scholar     ","['https://doi.org/10.1002/ana.410280213', 'https://www.ncbi.nlm.nih.gov/pubmed/1699472', 'https://scholar.google.com/scholar_lookup?title=Vasoactive+peptide+release+in+the+extracerebral+circulation+of+humans+during+migraine+headache+&author=PJ+Goadsby&author=L+Edvinsson&publication_year=1990&hl=en']",1699472,https://doi.org/10.1002/ana.410280213, Goadsby 1990 ,additional,CD015187-bbs2-0028,,1699472,1699472,1699472,1563,,,1699472
